Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,87169,71406,57409.83,61223.79
"Revenue 87169 71406 57409.83 61223.79  Other Revenue, Total - - - -","Revenue 87169 71406 57409.83 61223.79  Other Revenue, Total - - - -","Revenue 87169 71406 57409.83 61223.79  Other Revenue, Total - - - -","Revenue 87169 71406 57409.83 61223.79  Other Revenue, Total - - - -","Revenue 87169 71406 57409.83 61223.79  Other Revenue, Total - - - -"
Revenue,87169,71406,57409.83,61223.79
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",72906,59606,48002.06,52001.09
Gross Profit,14263,11800,9407.76,9222.7
Total Operating Expenses,85027,70258,58005.78,61451.06
"Selling/General/Admin. Expenses, Total 12121 10605 9491.15 9292.93  Research & Development 1040 874 - -  Depreciation / Amortization 3610 3338 - -  Interest Expense (Income) - Net Operating -651 -349 - -  Unusual Expense (Income) - -421.98 512.57 157.04  Other Operating Expenses, Total -3710 -3816 -0 -","Selling/General/Admin. Expenses, Total 12121 10605 9491.15 9292.93  Research & Development 1040 874 - -  Depreciation / Amortization 3610 3338 - -  Interest Expense (Income) - Net Operating -651 -349 - -  Unusual Expense (Income) - -421.98 512.57 157.04  Other Operating Expenses, Total -3710 -3816 -0 -","Selling/General/Admin. Expenses, Total 12121 10605 9491.15 9292.93  Research & Development 1040 874 - -  Depreciation / Amortization 3610 3338 - -  Interest Expense (Income) - Net Operating -651 -349 - -  Unusual Expense (Income) - -421.98 512.57 157.04  Other Operating Expenses, Total -3710 -3816 -0 -","Selling/General/Admin. Expenses, Total 12121 10605 9491.15 9292.93  Research & Development 1040 874 - -  Depreciation / Amortization 3610 3338 - -  Interest Expense (Income) - Net Operating -651 -349 - -  Unusual Expense (Income) - -421.98 512.57 157.04  Other Operating Expenses, Total -3710 -3816 -0 -","Selling/General/Admin. Expenses, Total 12121 10605 9491.15 9292.93  Research & Development 1040 874 - -  Depreciation / Amortization 3610 3338 - -  Interest Expense (Income) - Net Operating -651 -349 - -  Unusual Expense (Income) - -421.98 512.57 157.04  Other Operating Expenses, Total -3710 -3816 -0 -"
"Selling/General/Admin. Expenses, Total",12121,10605,9491.15,9292.93
Research & Development,1040,874,-,-
Depreciation / Amortization,3610,3338,-,-
Interest Expense (Income) - Net Operating,-651,-349,-,-
Unusual Expense (Income),-,-421.98,512.57,157.04
"Other Operating Expenses, Total",-3710,-3816,-0,-
Operating Income,2142,1148,-595.95,-227.26
"Interest Income (Expense), Net Non-Operating",-,320.27,-12.54,-455.28
Gain (Loss) on Sale of Assets,-14,24,-58.79,-94.39
"Other, Net",-919,-945,170.7,236.44
Net Income Before Taxes,3075,2069,-496.58,-540.5
Provision for Income Taxes,984,745,130.53,457.7
Net Income After Taxes,2091,1324,-627.11,-998.21
Minority Interest,9936,8633,311.95,87.83
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,1213,660,-315.16,-910.38
Total Extraordinary Items,-,-,-,-
Net Income,1213,660,-315.16,-910.38
Total Adjustments to Net Income,-,-,-,-
Income Available to Common Excluding Extraordinary Items,1213,660,-315.16,-910.38
Dilution Adjustment,-,-,-,-
Diluted Net Income,1213,660,-315.16,-910.38
Diluted Weighted Average Shares,5.28,5.27,5.25,5.23
Diluted EPS Excluding Extraordinary Items,229.56,125.32,-60.05,-174.21
DPS - Common Stock Primary Issue,20,20,-,40
Diluted Normalized EPS,198.86,66.65,10.71,-142.94
