Period Ending:,202231/07,202131/07,202031/07,201931/07
Total Revenue,934,854.5,631.6,432.74
"Revenue 934 854.5 631.6 432.74  Other Revenue, Total - - - -","Revenue 934 854.5 631.6 432.74  Other Revenue, Total - - - -","Revenue 934 854.5 631.6 432.74  Other Revenue, Total - - - -","Revenue 934 854.5 631.6 432.74  Other Revenue, Total - - - -","Revenue 934 854.5 631.6 432.74  Other Revenue, Total - - - -"
Revenue,934,854.5,631.6,432.74
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",263,171.88,131.7,127.66
Gross Profit,671,682.62,499.9,305.08
Total Operating Expenses,760,696.34,562.47,397.94
"Selling/General/Admin. Expenses, Total 391 329.64 292.39 216.81  Research & Development 105 194.02 137.8 71.83  Depreciation / Amortization 82 0.79 0.23 0.12  Interest Expense (Income) - Net Operating -2 - - -  Unusual Expense (Income) - - 0.36 -18.5  Other Operating Expenses, Total -79 - - -","Selling/General/Admin. Expenses, Total 391 329.64 292.39 216.81  Research & Development 105 194.02 137.8 71.83  Depreciation / Amortization 82 0.79 0.23 0.12  Interest Expense (Income) - Net Operating -2 - - -  Unusual Expense (Income) - - 0.36 -18.5  Other Operating Expenses, Total -79 - - -","Selling/General/Admin. Expenses, Total 391 329.64 292.39 216.81  Research & Development 105 194.02 137.8 71.83  Depreciation / Amortization 82 0.79 0.23 0.12  Interest Expense (Income) - Net Operating -2 - - -  Unusual Expense (Income) - - 0.36 -18.5  Other Operating Expenses, Total -79 - - -","Selling/General/Admin. Expenses, Total 391 329.64 292.39 216.81  Research & Development 105 194.02 137.8 71.83  Depreciation / Amortization 82 0.79 0.23 0.12  Interest Expense (Income) - Net Operating -2 - - -  Unusual Expense (Income) - - 0.36 -18.5  Other Operating Expenses, Total -79 - - -","Selling/General/Admin. Expenses, Total 391 329.64 292.39 216.81  Research & Development 105 194.02 137.8 71.83  Depreciation / Amortization 82 0.79 0.23 0.12  Interest Expense (Income) - Net Operating -2 - - -  Unusual Expense (Income) - - 0.36 -18.5  Other Operating Expenses, Total -79 - - -"
"Selling/General/Admin. Expenses, Total",391,329.64,292.39,216.81
Research & Development,105,194.02,137.8,71.83
Depreciation / Amortization,82,0.79,0.23,0.12
Interest Expense (Income) - Net Operating,-2,-,-,-
Unusual Expense (Income),-,-,0.36,-18.5
"Other Operating Expenses, Total",-79,-,-,-
Operating Income,174,158.16,69.13,34.8
"Interest Income (Expense), Net Non-Operating",-,-3.83,-4.35,-4.88
Gain (Loss) on Sale of Assets,-,-,-,-
"Other, Net",2,-11.79,0.01,0.32
Net Income Before Taxes,172,142.54,64.78,30.24
Provision for Income Taxes,31,32.28,-14.09,-9.69
Net Income After Taxes,141,110.26,78.87,39.94
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,141,110.26,78.87,39.94
Total Extraordinary Items,-,-,-,-
Net Income,141,110.26,78.87,39.94
Total Adjustments to Net Income,-,-,-,-
Income Available to Common Excluding Extraordinary Items,141,110.26,78.87,39.94
Dilution Adjustment,-,-,-,-
Diluted Net Income,141,110.26,78.87,39.94
Diluted Weighted Average Shares,6.05,5.54,5.37,5.37
Diluted EPS Excluding Extraordinary Items,23.29,19.91,14.69,7.44
DPS - Common Stock Primary Issue,-,-,-,-
Diluted Normalized EPS,17.76,19.91,14.73,5.2
