Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,39186,31783,30550,34543
"Revenue 39186 31783 30550 34543  Other Revenue, Total - - - -","Revenue 39186 31783 30550 34543  Other Revenue, Total - - - -","Revenue 39186 31783 30550 34543  Other Revenue, Total - - - -","Revenue 39186 31783 30550 34543  Other Revenue, Total - - - -","Revenue 39186 31783 30550 34543  Other Revenue, Total - - - -"
Revenue,39186,31783,30550,34543
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",30286,24779,24248,27244
Gross Profit,-,7004,6302,7299
Total Operating Expenses,36926,30222,29194,32830
"Selling/General/Admin. Expenses, Total 6640 4755 4323 4776  Research & Development - 499 422 639  Depreciation / Amortization 1572 1370 1348 193  Interest Expense (Income) - Net Operating -171 -97 -107 -  Unusual Expense (Income) - 71 53 -23  Other Operating Expenses, Total -1401 -1084 -1040 1","Selling/General/Admin. Expenses, Total 6640 4755 4323 4776  Research & Development - 499 422 639  Depreciation / Amortization 1572 1370 1348 193  Interest Expense (Income) - Net Operating -171 -97 -107 -  Unusual Expense (Income) - 71 53 -23  Other Operating Expenses, Total -1401 -1084 -1040 1","Selling/General/Admin. Expenses, Total 6640 4755 4323 4776  Research & Development - 499 422 639  Depreciation / Amortization 1572 1370 1348 193  Interest Expense (Income) - Net Operating -171 -97 -107 -  Unusual Expense (Income) - 71 53 -23  Other Operating Expenses, Total -1401 -1084 -1040 1","Selling/General/Admin. Expenses, Total 6640 4755 4323 4776  Research & Development - 499 422 639  Depreciation / Amortization 1572 1370 1348 193  Interest Expense (Income) - Net Operating -171 -97 -107 -  Unusual Expense (Income) - 71 53 -23  Other Operating Expenses, Total -1401 -1084 -1040 1","Selling/General/Admin. Expenses, Total 6640 4755 4323 4776  Research & Development - 499 422 639  Depreciation / Amortization 1572 1370 1348 193  Interest Expense (Income) - Net Operating -171 -97 -107 -  Unusual Expense (Income) - 71 53 -23  Other Operating Expenses, Total -1401 -1084 -1040 1"
"Selling/General/Admin. Expenses, Total",6640,4755,4323,4776
Research & Development,-,499,422,639
Depreciation / Amortization,1572,1370,1348,193
Interest Expense (Income) - Net Operating,-171,-97,-107,-
Unusual Expense (Income),-,71,53,-23
"Other Operating Expenses, Total",-1401,-1084,-1040,1
Operating Income,2260,1561,1356,1713
"Interest Income (Expense), Net Non-Operating",-,45,-95,8
Gain (Loss) on Sale of Assets,602,-,-6,-2766
"Other, Net",-1143,-101,57,102
Net Income Before Taxes,2801,1662,1305,-943
Provision for Income Taxes,542,630,373,-420
Net Income After Taxes,2259,1032,932,-523
Minority Interest,3159,2479,2079,-170
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,1558,726,742,-693
Total Extraordinary Items,-,-,-,-
Net Income,1558,726,742,-693
Total Adjustments to Net Income,-,-,-,-1
Income Available to Common Excluding Extraordinary Items,1558,726,742,-694
Dilution Adjustment,-,-,-,-
Diluted Net Income,1558,726,742,-694
Diluted Weighted Average Shares,18.12,18.1,18.11,18.37
Diluted EPS Excluding Extraordinary Items,85.97,40.12,40.98,-37.77
DPS - Common Stock Primary Issue,16,14,12,12
Diluted Normalized EPS,38.88,42.95,36.59,61.77
