Period Ending:,202231/12,202231/03,202131/03,202031/03
Total Revenue,9503,12052,9562,8916.24
"Revenue 9503 12052 9562 8916.24  Other Revenue, Total - - - -","Revenue 9503 12052 9562 8916.24  Other Revenue, Total - - - -","Revenue 9503 12052 9562 8916.24  Other Revenue, Total - - - -","Revenue 9503 12052 9562 8916.24  Other Revenue, Total - - - -","Revenue 9503 12052 9562 8916.24  Other Revenue, Total - - - -"
Revenue,9503,12052,9562,8916.24
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",7186,8443,7146,6935.31
Gross Profit,2317,3609,2416,1980.93
Total Operating Expenses,9092,10813,9475,9529.59
"Selling/General/Admin. Expenses, Total 1474 1815 1747 1812.01  Research & Development 987 555 582 607  Depreciation / Amortization 304 369 377 -  Interest Expense (Income) - Net Operating - - -27 -  Unusual Expense (Income) - 38.69 34.63 175.28  Other Operating Expenses, Total -709.33 -369 -350 -","Selling/General/Admin. Expenses, Total 1474 1815 1747 1812.01  Research & Development 987 555 582 607  Depreciation / Amortization 304 369 377 -  Interest Expense (Income) - Net Operating - - -27 -  Unusual Expense (Income) - 38.69 34.63 175.28  Other Operating Expenses, Total -709.33 -369 -350 -","Selling/General/Admin. Expenses, Total 1474 1815 1747 1812.01  Research & Development 987 555 582 607  Depreciation / Amortization 304 369 377 -  Interest Expense (Income) - Net Operating - - -27 -  Unusual Expense (Income) - 38.69 34.63 175.28  Other Operating Expenses, Total -709.33 -369 -350 -","Selling/General/Admin. Expenses, Total 1474 1815 1747 1812.01  Research & Development 987 555 582 607  Depreciation / Amortization 304 369 377 -  Interest Expense (Income) - Net Operating - - -27 -  Unusual Expense (Income) - 38.69 34.63 175.28  Other Operating Expenses, Total -709.33 -369 -350 -","Selling/General/Admin. Expenses, Total 1474 1815 1747 1812.01  Research & Development 987 555 582 607  Depreciation / Amortization 304 369 377 -  Interest Expense (Income) - Net Operating - - -27 -  Unusual Expense (Income) - 38.69 34.63 175.28  Other Operating Expenses, Total -709.33 -369 -350 -"
"Selling/General/Admin. Expenses, Total",1474,1815,1747,1812.01
Research & Development,987,555,582,607
Depreciation / Amortization,304,369,377,-
Interest Expense (Income) - Net Operating,-,-,-27,-
Unusual Expense (Income),-,38.69,34.63,175.28
"Other Operating Expenses, Total",-709.33,-369,-350,-
Operating Income,411,1239,87,-613.36
"Interest Income (Expense), Net Non-Operating",-,64.3,-3.64,14.78
Gain (Loss) on Sale of Assets,-,0.59,0.58,0.44
"Other, Net",250,-36,78,0.65
Net Income Before Taxes,273,1275,9,-597.49
Provision for Income Taxes,238,115,-133,239.97
Net Income After Taxes,35,1160,142,-837.46
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,35,1160,142,-837.46
Total Extraordinary Items,-,-,-,-
Net Income,35,1160,142,-837.46
Total Adjustments to Net Income,-,-,-,-
Income Available to Common Excluding Extraordinary Items,35,1160,142,-837.46
Dilution Adjustment,-0.418,-0.681,-3.32,-
Diluted Net Income,35,1160.68,145.32,-837.46
Diluted Weighted Average Shares,17.1,17.14,17.49,15.6
Diluted EPS Excluding Extraordinary Items,19.07,67.72,8.31,-53.69
DPS - Common Stock Primary Issue,7,8,4,4
Diluted Normalized EPS,31.61,47.88,1.54,-46.4
