Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,132776,138215,139055,145041
"Revenue 132776 138215 139055 145041  Other Revenue, Total - - - -","Revenue 132776 138215 139055 145041  Other Revenue, Total - - - -","Revenue 132776 138215 139055 145041  Other Revenue, Total - - - -","Revenue 132776 138215 139055 145041  Other Revenue, Total - - - -","Revenue 132776 138215 139055 145041  Other Revenue, Total - - - -"
Revenue,132776,138215,139055,145041
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",102727,103651,108992,117710
Gross Profit,30049,34564,30063,27331
Total Operating Expenses,127194,128883,153132,154552
"Selling/General/Admin. Expenses, Total 23089 23976 23085 24084  Research & Development 6397 6379 2065 2052  Depreciation / Amortization 4737 4542 1107 1332  Interest Expense (Income) - Net Operating -103 -107 - -  Unusual Expense (Income) - 11410 17883 9374  Other Operating Expenses, Total -9653 -9558 - -","Selling/General/Admin. Expenses, Total 23089 23976 23085 24084  Research & Development 6397 6379 2065 2052  Depreciation / Amortization 4737 4542 1107 1332  Interest Expense (Income) - Net Operating -103 -107 - -  Unusual Expense (Income) - 11410 17883 9374  Other Operating Expenses, Total -9653 -9558 - -","Selling/General/Admin. Expenses, Total 23089 23976 23085 24084  Research & Development 6397 6379 2065 2052  Depreciation / Amortization 4737 4542 1107 1332  Interest Expense (Income) - Net Operating -103 -107 - -  Unusual Expense (Income) - 11410 17883 9374  Other Operating Expenses, Total -9653 -9558 - -","Selling/General/Admin. Expenses, Total 23089 23976 23085 24084  Research & Development 6397 6379 2065 2052  Depreciation / Amortization 4737 4542 1107 1332  Interest Expense (Income) - Net Operating -103 -107 - -  Unusual Expense (Income) - 11410 17883 9374  Other Operating Expenses, Total -9653 -9558 - -","Selling/General/Admin. Expenses, Total 23089 23976 23085 24084  Research & Development 6397 6379 2065 2052  Depreciation / Amortization 4737 4542 1107 1332  Interest Expense (Income) - Net Operating -103 -107 - -  Unusual Expense (Income) - 11410 17883 9374  Other Operating Expenses, Total -9653 -9558 - -"
"Selling/General/Admin. Expenses, Total",23089,23976,23085,24084
Research & Development,6397,6379,2065,2052
Depreciation / Amortization,4737,4542,1107,1332
Interest Expense (Income) - Net Operating,-103,-107,-,-
Unusual Expense (Income),-,11410,17883,9374
"Other Operating Expenses, Total",-9653,-9558,-,-
Operating Income,5582,9332,-14077,-9511
"Interest Income (Expense), Net Non-Operating",-,804,89,716
Gain (Loss) on Sale of Assets,1397,-10416,6339,-308
"Other, Net",-3080,21297,-49,-323
Net Income Before Taxes,7265,-1549,-7698,-9426
Provision for Income Taxes,2009,1718,1799,736
Net Income After Taxes,5256,-3267,-9497,-10162
Minority Interest,3124,3118,124,-325
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,5193,-3659,-9373,-10487
Total Extraordinary Items,-,-,-,-
Net Income,5193,-3659,-9373,-10487
Total Adjustments to Net Income,-,-,-,-
Income Available to Common Excluding Extraordinary Items,5193,-3659,-9373,-10487
Dilution Adjustment,-,-,-,-
Diluted Net Income,5193,-3659,-9373,-10487
Diluted Weighted Average Shares,47.5,49.46,49.46,51.1
Diluted EPS Excluding Extraordinary Items,109.33,-73.98,-189.51,-205.23
DPS - Common Stock Primary Issue,40,40,-,18
Diluted Normalized EPS,87.19,118,-25.87,-57.98
