Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,31559,32506,31541,31756
"Revenue 31559 32506 31541 31756  Other Revenue, Total - - - -","Revenue 31559 32506 31541 31756  Other Revenue, Total - - - -","Revenue 31559 32506 31541 31756  Other Revenue, Total - - - -","Revenue 31559 32506 31541 31756  Other Revenue, Total - - - -","Revenue 31559 32506 31541 31756  Other Revenue, Total - - - -"
Revenue,31559,32506,31541,31756
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",23374,23432,20097,19202
Gross Profit,8185,9074,11444,12554
Total Operating Expenses,31799,31680,30976,31441
"Selling/General/Admin. Expenses, Total 8425 5856 8881 10017  Research & Development 2419 2392 1998 2173  Depreciation / Amortization 1500 1586 1393 -  Interest Expense (Income) - Net Operating -122 -118 -122 -  Unusual Expense (Income) - 187 156 49  Other Operating Expenses, Total -1378 -1468 -1271 -","Selling/General/Admin. Expenses, Total 8425 5856 8881 10017  Research & Development 2419 2392 1998 2173  Depreciation / Amortization 1500 1586 1393 -  Interest Expense (Income) - Net Operating -122 -118 -122 -  Unusual Expense (Income) - 187 156 49  Other Operating Expenses, Total -1378 -1468 -1271 -","Selling/General/Admin. Expenses, Total 8425 5856 8881 10017  Research & Development 2419 2392 1998 2173  Depreciation / Amortization 1500 1586 1393 -  Interest Expense (Income) - Net Operating -122 -118 -122 -  Unusual Expense (Income) - 187 156 49  Other Operating Expenses, Total -1378 -1468 -1271 -","Selling/General/Admin. Expenses, Total 8425 5856 8881 10017  Research & Development 2419 2392 1998 2173  Depreciation / Amortization 1500 1586 1393 -  Interest Expense (Income) - Net Operating -122 -118 -122 -  Unusual Expense (Income) - 187 156 49  Other Operating Expenses, Total -1378 -1468 -1271 -","Selling/General/Admin. Expenses, Total 8425 5856 8881 10017  Research & Development 2419 2392 1998 2173  Depreciation / Amortization 1500 1586 1393 -  Interest Expense (Income) - Net Operating -122 -118 -122 -  Unusual Expense (Income) - 187 156 49  Other Operating Expenses, Total -1378 -1468 -1271 -"
"Selling/General/Admin. Expenses, Total",8425,5856,8881,10017
Research & Development,2419,2392,1998,2173
Depreciation / Amortization,1500,1586,1393,-
Interest Expense (Income) - Net Operating,-122,-118,-122,-
Unusual Expense (Income),-,187,156,49
"Other Operating Expenses, Total",-1378,-1468,-1271,-
Operating Income,-240,826,565,315
"Interest Income (Expense), Net Non-Operating",-,301,185,376
Gain (Loss) on Sale of Assets,421,131,288,-
"Other, Net",-1141,-280,-436,41
Net Income Before Taxes,480,975,713,732
Provision for Income Taxes,141,275,218,296
Net Income After Taxes,339,700,495,436
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,339,700,495,436
Total Extraordinary Items,-,-,-,-
Net Income,339,700,495,436
Total Adjustments to Net Income,-,-,-,-
Income Available to Common Excluding Extraordinary Items,339,700,495,436
Dilution Adjustment,-,-,-,-
Diluted Net Income,339,700,495,436
Diluted Weighted Average Shares,3.61,3.61,3.59,3.6
Diluted EPS Excluding Extraordinary Items,93.92,194.09,137.69,121.28
DPS - Common Stock Primary Issue,50,50,50,50
Diluted Normalized EPS,10.04,176.94,101.01,129.39
