Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,4335,3924,3547,3953.63
"Revenue 4335 3923 3546 3953.63  Other Revenue, Total - 1 1 -","Revenue 4335 3923 3546 3953.63  Other Revenue, Total - 1 1 -","Revenue 4335 3923 3546 3953.63  Other Revenue, Total - 1 1 -","Revenue 4335 3923 3546 3953.63  Other Revenue, Total - 1 1 -","Revenue 4335 3923 3546 3953.63  Other Revenue, Total - 1 1 -"
Revenue,4335,3923,3546,3953.63
"Other Revenue, Total",-,1,1,-
"Cost of Revenue, Total",3311,2972,2699,2989.45
Gross Profit,1024,952,848,964.19
Total Operating Expenses,4122,3750,3503,4197.87
"Selling/General/Admin. Expenses, Total 715 686 676 915.36  Research & Development - - - -  Depreciation / Amortization 189 186 186 89.71  Interest Expense (Income) - Net Operating -33 -35 -34 -  Unusual Expense (Income) - 15.71 3.65 203.36  Other Operating Expenses, Total -60 -59 -24 -","Selling/General/Admin. Expenses, Total 715 686 676 915.36  Research & Development - - - -  Depreciation / Amortization 189 186 186 89.71  Interest Expense (Income) - Net Operating -33 -35 -34 -  Unusual Expense (Income) - 15.71 3.65 203.36  Other Operating Expenses, Total -60 -59 -24 -","Selling/General/Admin. Expenses, Total 715 686 676 915.36  Research & Development - - - -  Depreciation / Amortization 189 186 186 89.71  Interest Expense (Income) - Net Operating -33 -35 -34 -  Unusual Expense (Income) - 15.71 3.65 203.36  Other Operating Expenses, Total -60 -59 -24 -","Selling/General/Admin. Expenses, Total 715 686 676 915.36  Research & Development - - - -  Depreciation / Amortization 189 186 186 89.71  Interest Expense (Income) - Net Operating -33 -35 -34 -  Unusual Expense (Income) - 15.71 3.65 203.36  Other Operating Expenses, Total -60 -59 -24 -","Selling/General/Admin. Expenses, Total 715 686 676 915.36  Research & Development - - - -  Depreciation / Amortization 189 186 186 89.71  Interest Expense (Income) - Net Operating -33 -35 -34 -  Unusual Expense (Income) - 15.71 3.65 203.36  Other Operating Expenses, Total -60 -59 -24 -"
"Selling/General/Admin. Expenses, Total",715,686,676,915.36
Research & Development,-,-,-,-
Depreciation / Amortization,189,186,186,89.71
Interest Expense (Income) - Net Operating,-33,-35,-34,-
Unusual Expense (Income),-,15.71,3.65,203.36
"Other Operating Expenses, Total",-60,-59,-24,-
Operating Income,213,174,44,-244.24
"Interest Income (Expense), Net Non-Operating",-,-29.58,-27.3,-16.93
Gain (Loss) on Sale of Assets,-,-15,0.18,-
"Other, Net",22,58,19,7.45
Net Income Before Taxes,191,131,25,-253.72
Provision for Income Taxes,33,-12,-2,-12.62
Net Income After Taxes,158,143,27,-241.1
Minority Interest,17,13,11,-1.9
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,155,141,27,-243
Total Extraordinary Items,-,-,-,-
Net Income,155,141,27,-243
Total Adjustments to Net Income,-,-,-,-
Income Available to Common Excluding Extraordinary Items,155,141,27,-243
Dilution Adjustment,-,-,-,-
Diluted Net Income,155,141,27,-243
Diluted Weighted Average Shares,15.92,16.07,16.65,16.75
Diluted EPS Excluding Extraordinary Items,9.73,8.77,1.62,-14.51
DPS - Common Stock Primary Issue,4,3,2,2
Diluted Normalized EPS,7.31,5.55,1.05,-6.62
