Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,28680,25907,22914.62,28026.23
"Revenue 28680 25907 22914.62 28026.23  Other Revenue, Total - - - -","Revenue 28680 25907 22914.62 28026.23  Other Revenue, Total - - - -","Revenue 28680 25907 22914.62 28026.23  Other Revenue, Total - - - -","Revenue 28680 25907 22914.62 28026.23  Other Revenue, Total - - - -","Revenue 28680 25907 22914.62 28026.23  Other Revenue, Total - - - -"
Revenue,28680,25907,22914.62,28026.23
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",21215,18860,17020.85,20606.58
Gross Profit,7465,7047,5893.76,7419.65
Total Operating Expenses,25471,22814,20881.24,25436.59
"Selling/General/Admin. Expenses, Total 4256 3954 3807.98 4100.34  Research & Development - 586 - -  Depreciation / Amortization 1056 1137 - -  Interest Expense (Income) - Net Operating -13 -16 - -  Unusual Expense (Income) - 120.04 52.41 729.67  Other Operating Expenses, Total -1043 -1707 - -","Selling/General/Admin. Expenses, Total 4256 3954 3807.98 4100.34  Research & Development - 586 - -  Depreciation / Amortization 1056 1137 - -  Interest Expense (Income) - Net Operating -13 -16 - -  Unusual Expense (Income) - 120.04 52.41 729.67  Other Operating Expenses, Total -1043 -1707 - -","Selling/General/Admin. Expenses, Total 4256 3954 3807.98 4100.34  Research & Development - 586 - -  Depreciation / Amortization 1056 1137 - -  Interest Expense (Income) - Net Operating -13 -16 - -  Unusual Expense (Income) - 120.04 52.41 729.67  Other Operating Expenses, Total -1043 -1707 - -","Selling/General/Admin. Expenses, Total 4256 3954 3807.98 4100.34  Research & Development - 586 - -  Depreciation / Amortization 1056 1137 - -  Interest Expense (Income) - Net Operating -13 -16 - -  Unusual Expense (Income) - 120.04 52.41 729.67  Other Operating Expenses, Total -1043 -1707 - -","Selling/General/Admin. Expenses, Total 4256 3954 3807.98 4100.34  Research & Development - 586 - -  Depreciation / Amortization 1056 1137 - -  Interest Expense (Income) - Net Operating -13 -16 - -  Unusual Expense (Income) - 120.04 52.41 729.67  Other Operating Expenses, Total -1043 -1707 - -"
"Selling/General/Admin. Expenses, Total",4256,3954,3807.98,4100.34
Research & Development,-,586,-,-
Depreciation / Amortization,1056,1137,-,-
Interest Expense (Income) - Net Operating,-13,-16,-,-
Unusual Expense (Income),-,120.04,52.41,729.67
"Other Operating Expenses, Total",-1043,-1707,-,-
Operating Income,3209,3093,2033.37,2589.64
"Interest Income (Expense), Net Non-Operating",-,330.74,176.37,54.28
Gain (Loss) on Sale of Assets,-77,6,3.46,0.89
"Other, Net",-416,-354,302.67,122.56
Net Income Before Taxes,3702,3441,2515.88,2767.37
Provision for Income Taxes,1075,1114,750.51,818.86
Net Income After Taxes,2627,2327,1765.37,1948.52
Minority Interest,5473,5012,-480.69,-604.87
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,2115,1732,1284.68,1343.65
Total Extraordinary Items,-,-,-,-
Net Income,2115,1732,1284.68,1343.65
Total Adjustments to Net Income,-,-,-0,-0
Income Available to Common Excluding Extraordinary Items,2115,1732,1284.67,1343.65
Dilution Adjustment,-,-,-,-
Diluted Net Income,2115,1732,1284.67,1343.65
Diluted Weighted Average Shares,44.26,44.21,44.15,44.29
Diluted EPS Excluding Extraordinary Items,47.79,39.18,29.1,30.34
DPS - Common Stock Primary Issue,12,8,6,6
Diluted Normalized EPS,42.16,36.79,29.87,41.93
