Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,30512,26286,22830.15,21224.76
"Revenue 30512 26286 22830.15 21224.76  Other Revenue, Total - - - -","Revenue 30512 26286 22830.15 21224.76  Other Revenue, Total - - - -","Revenue 30512 26286 22830.15 21224.76  Other Revenue, Total - - - -","Revenue 30512 26286 22830.15 21224.76  Other Revenue, Total - - - -","Revenue 30512 26286 22830.15 21224.76  Other Revenue, Total - - - -"
Revenue,30512,26286,22830.15,21224.76
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",22749,19767,16322.93,15614.45
Gross Profit,7763,6519,6507.23,5610.31
Total Operating Expenses,29830,26186,22923.71,20890.26
"Selling/General/Admin. Expenses, Total 7081 6419 6354.79 5454.48  Research & Development - 17 - -  Depreciation / Amortization 556 601 - -  Interest Expense (Income) - Net Operating -86 -70 - -  Unusual Expense (Income) - 616.56 246 -178.67  Other Operating Expenses, Total -470 -548 - -","Selling/General/Admin. Expenses, Total 7081 6419 6354.79 5454.48  Research & Development - 17 - -  Depreciation / Amortization 556 601 - -  Interest Expense (Income) - Net Operating -86 -70 - -  Unusual Expense (Income) - 616.56 246 -178.67  Other Operating Expenses, Total -470 -548 - -","Selling/General/Admin. Expenses, Total 7081 6419 6354.79 5454.48  Research & Development - 17 - -  Depreciation / Amortization 556 601 - -  Interest Expense (Income) - Net Operating -86 -70 - -  Unusual Expense (Income) - 616.56 246 -178.67  Other Operating Expenses, Total -470 -548 - -","Selling/General/Admin. Expenses, Total 7081 6419 6354.79 5454.48  Research & Development - 17 - -  Depreciation / Amortization 556 601 - -  Interest Expense (Income) - Net Operating -86 -70 - -  Unusual Expense (Income) - 616.56 246 -178.67  Other Operating Expenses, Total -470 -548 - -","Selling/General/Admin. Expenses, Total 7081 6419 6354.79 5454.48  Research & Development - 17 - -  Depreciation / Amortization 556 601 - -  Interest Expense (Income) - Net Operating -86 -70 - -  Unusual Expense (Income) - 616.56 246 -178.67  Other Operating Expenses, Total -470 -548 - -"
"Selling/General/Admin. Expenses, Total",7081,6419,6354.79,5454.48
Research & Development,-,17,-,-
Depreciation / Amortization,556,601,-,-
Interest Expense (Income) - Net Operating,-86,-70,-,-
Unusual Expense (Income),-,616.56,246,-178.67
"Other Operating Expenses, Total",-470,-548,-,-
Operating Income,682,100,-93.56,334.5
"Interest Income (Expense), Net Non-Operating",-,-210.57,-46.12,-73.48
Gain (Loss) on Sale of Assets,40,-173,2.1,3.31
"Other, Net",171,766,77.25,58.39
Net Income Before Taxes,471,-493,-60.33,322.72
Provision for Income Taxes,386,416,289.28,223.66
Net Income After Taxes,85,-909,-349.62,99.06
Minority Interest,346,330,-8.39,-15.9
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,55,-935,-358,83.16
Total Extraordinary Items,-,-,-,-
Net Income,55,-935,-358,83.16
Total Adjustments to Net Income,-,-,-0,-0
Income Available to Common Excluding Extraordinary Items,55,-935,-358,83.16
Dilution Adjustment,-0.382,-,-,-
Diluted Net Income,55.38,-935,-358,83.16
Diluted Weighted Average Shares,23.47,21.52,20.14,19.89
Diluted EPS Excluding Extraordinary Items,2.35,-43.44,-17.78,4.18
DPS - Common Stock Primary Issue,-,-,-,-
Diluted Normalized EPS,16.17,-0.772,-2.64,5.8
