Period Ending:,202331/01,202231/07,202231/01,202131/07
Total Revenue,40108.94,20121,19928,35398.13
"Revenue 39793.31 19966 - 35398.13  Other Revenue, Total 315.63 465 395.69 -","Revenue 39793.31 19966 - 35398.13  Other Revenue, Total 315.63 465 395.69 -","Revenue 39793.31 19966 - 35398.13  Other Revenue, Total 315.63 465 395.69 -","Revenue 39793.31 19966 - 35398.13  Other Revenue, Total 315.63 465 395.69 -","Revenue 39793.31 19966 - 35398.13  Other Revenue, Total 315.63 465 395.69 -"
Revenue,39793.31,19966,-,35398.13
"Other Revenue, Total",315.63,465,395.69,-
"Cost of Revenue, Total",24534.96,12343,-,21514.84
Gross Profit,15573.98,7778,-,13883.28
Total Operating Expenses,24926.7,12559,-,21964.32
"Selling/General/Admin. Expenses, Total 136.4 90 - 331  Research & Development - - - -  Depreciation / Amortization 10349.04 5216 - -  Interest Expense (Income) - Net Operating -1441.04 -855 - -  Unusual Expense (Income) - - - 118.48  Other Operating Expenses, Total -8652.65 -12705 - 0.01","Selling/General/Admin. Expenses, Total 136.4 90 - 331  Research & Development - - - -  Depreciation / Amortization 10349.04 5216 - -  Interest Expense (Income) - Net Operating -1441.04 -855 - -  Unusual Expense (Income) - - - 118.48  Other Operating Expenses, Total -8652.65 -12705 - 0.01","Selling/General/Admin. Expenses, Total 136.4 90 - 331  Research & Development - - - -  Depreciation / Amortization 10349.04 5216 - -  Interest Expense (Income) - Net Operating -1441.04 -855 - -  Unusual Expense (Income) - - - 118.48  Other Operating Expenses, Total -8652.65 -12705 - 0.01","Selling/General/Admin. Expenses, Total 136.4 90 - 331  Research & Development - - - -  Depreciation / Amortization 10349.04 5216 - -  Interest Expense (Income) - Net Operating -1441.04 -855 - -  Unusual Expense (Income) - - - 118.48  Other Operating Expenses, Total -8652.65 -12705 - 0.01","Selling/General/Admin. Expenses, Total 136.4 90 - 331  Research & Development - - - -  Depreciation / Amortization 10349.04 5216 - -  Interest Expense (Income) - Net Operating -1441.04 -855 - -  Unusual Expense (Income) - - - 118.48  Other Operating Expenses, Total -8652.65 -12705 - 0.01"
"Selling/General/Admin. Expenses, Total",136.4,90,-,331
Research & Development,-,-,-,-
Depreciation / Amortization,10349.04,5216,-,-
Interest Expense (Income) - Net Operating,-1441.04,-855,-,-
Unusual Expense (Income),-,-,-,118.48
"Other Operating Expenses, Total",-8652.65,-12705,-,0.01
Operating Income,15182.24,7562,-,13433.81
"Interest Income (Expense), Net Non-Operating",-,-,-,-1549.27
Gain (Loss) on Sale of Assets,-,-,-,-
"Other, Net",1566.93,2019,-,-48.62
Net Income Before Taxes,13615.3,6889,-,11835.92
Provision for Income Taxes,1.21,-,-,1.21
Net Income After Taxes,13614.09,6889,-,11834.71
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,13614.09,6889,-,11834.71
Total Extraordinary Items,-,-,-,-
Net Income,13614.09,6889,-,11834.71
Total Adjustments to Net Income,-,-,-,-
Income Available to Common Excluding Extraordinary Items,13614.09,6889,-,11834.71
Dilution Adjustment,-,-,-,-
Diluted Net Income,13614.09,6889,-,11834.71
Diluted Weighted Average Shares,2.04,2.04,-,1.87
Diluted EPS Excluding Extraordinary Items,6658.99,6739.16,-,6317.51
DPS - Common Stock Primary Issue,6557,-,-,6384
Diluted Normalized EPS,4098.46,4101.31,-,6380.75
