Period Ending:,202231/10,202131/10,202031/10,201931/10
Total Revenue,1616,1621,1859.61,754.04
"Revenue 1616 1621.92 1859.61 754.04  Other Revenue, Total - - - -","Revenue 1616 1621.92 1859.61 754.04  Other Revenue, Total - - - -","Revenue 1616 1621.92 1859.61 754.04  Other Revenue, Total - - - -","Revenue 1616 1621.92 1859.61 754.04  Other Revenue, Total - - - -","Revenue 1616 1621.92 1859.61 754.04  Other Revenue, Total - - - -"
Revenue,1616,1621.92,1859.61,754.04
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",832,1242.71,1324.04,470.13
Gross Profit,784,379.21,535.58,283.91
Total Operating Expenses,1417,1993.52,1702.18,758.69
"Selling/General/Admin. Expenses, Total 365 446.01 434.69 284.75  Research & Development - - - -  Depreciation / Amortization 22 67.9 66.02 3.81  Interest Expense (Income) - Net Operating -2 - - -  Unusual Expense (Income) - 236.9 -122.56 -  Other Operating Expenses, Total 200 - - -0","Selling/General/Admin. Expenses, Total 365 446.01 434.69 284.75  Research & Development - - - -  Depreciation / Amortization 22 67.9 66.02 3.81  Interest Expense (Income) - Net Operating -2 - - -  Unusual Expense (Income) - 236.9 -122.56 -  Other Operating Expenses, Total 200 - - -0","Selling/General/Admin. Expenses, Total 365 446.01 434.69 284.75  Research & Development - - - -  Depreciation / Amortization 22 67.9 66.02 3.81  Interest Expense (Income) - Net Operating -2 - - -  Unusual Expense (Income) - 236.9 -122.56 -  Other Operating Expenses, Total 200 - - -0","Selling/General/Admin. Expenses, Total 365 446.01 434.69 284.75  Research & Development - - - -  Depreciation / Amortization 22 67.9 66.02 3.81  Interest Expense (Income) - Net Operating -2 - - -  Unusual Expense (Income) - 236.9 -122.56 -  Other Operating Expenses, Total 200 - - -0","Selling/General/Admin. Expenses, Total 365 446.01 434.69 284.75  Research & Development - - - -  Depreciation / Amortization 22 67.9 66.02 3.81  Interest Expense (Income) - Net Operating -2 - - -  Unusual Expense (Income) - 236.9 -122.56 -  Other Operating Expenses, Total 200 - - -0"
"Selling/General/Admin. Expenses, Total",365,446.01,434.69,284.75
Research & Development,-,-,-,-
Depreciation / Amortization,22,67.9,66.02,3.81
Interest Expense (Income) - Net Operating,-2,-,-,-
Unusual Expense (Income),-,236.9,-122.56,-
"Other Operating Expenses, Total",200,-,-,-0
Operating Income,199,-371.59,157.43,-4.65
"Interest Income (Expense), Net Non-Operating",-,-6.19,1.9,-1.33
Gain (Loss) on Sale of Assets,227,0.19,-6.8,-
"Other, Net",-638,26.5,3.89,0.34
Net Income Before Taxes,610,-351.1,156.42,-5.64
Provision for Income Taxes,-9,11.6,1.48,13.32
Net Income After Taxes,619,-362.7,154.94,-18.96
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,619,-362.7,154.94,-18.96
Total Extraordinary Items,-,-,-,-
Net Income,619,-362.7,154.94,-18.96
Total Adjustments to Net Income,-,-0,-,-
Income Available to Common Excluding Extraordinary Items,619,-362.7,154.94,-18.96
Dilution Adjustment,-,-,-,-
Diluted Net Income,619,-362.7,154.94,-18.96
Diluted Weighted Average Shares,12.75,7.29,5.25,5.22
Diluted EPS Excluding Extraordinary Items,48.54,-49.72,29.52,-3.63
DPS - Common Stock Primary Issue,-,-,7,2.67
Diluted Normalized EPS,10.29,-20.13,19.03,-3.63
