Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,1518619,1296163,1249528,1300843
"Revenue 1518619 1296163 1249528 1300843  Other Revenue, Total - - - -","Revenue 1518619 1296163 1249528 1300843  Other Revenue, Total - - - -","Revenue 1518619 1296163 1249528 1300843  Other Revenue, Total - - - -","Revenue 1518619 1296163 1249528 1300843  Other Revenue, Total - - - -","Revenue 1518619 1296163 1249528 1300843  Other Revenue, Total - - - -"
Revenue,1518619,1296163,1249528,1300843
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",288353,253009,246063,276739
Gross Profit,-,1043154,1003465,1024104
Total Operating Expenses,1251962,1078018,1102919,1056852
"Selling/General/Admin. Expenses, Total - 548840 504316 499295  Research & Development - 246010 224489 224226  Depreciation / Amortization 105738 79684 23763 21164  Interest Expense (Income) - Net Operating -8779 -2315 1854 10588  Unusual Expense (Income) - -24234 102469 12903  Other Operating Expenses, Total -10307 -47210 -35 11937","Selling/General/Admin. Expenses, Total - 548840 504316 499295  Research & Development - 246010 224489 224226  Depreciation / Amortization 105738 79684 23763 21164  Interest Expense (Income) - Net Operating -8779 -2315 1854 10588  Unusual Expense (Income) - -24234 102469 12903  Other Operating Expenses, Total -10307 -47210 -35 11937","Selling/General/Admin. Expenses, Total - 548840 504316 499295  Research & Development - 246010 224489 224226  Depreciation / Amortization 105738 79684 23763 21164  Interest Expense (Income) - Net Operating -8779 -2315 1854 10588  Unusual Expense (Income) - -24234 102469 12903  Other Operating Expenses, Total -10307 -47210 -35 11937","Selling/General/Admin. Expenses, Total - 548840 504316 499295  Research & Development - 246010 224489 224226  Depreciation / Amortization 105738 79684 23763 21164  Interest Expense (Income) - Net Operating -8779 -2315 1854 10588  Unusual Expense (Income) - -24234 102469 12903  Other Operating Expenses, Total -10307 -47210 -35 11937","Selling/General/Admin. Expenses, Total - 548840 504316 499295  Research & Development - 246010 224489 224226  Depreciation / Amortization 105738 79684 23763 21164  Interest Expense (Income) - Net Operating -8779 -2315 1854 10588  Unusual Expense (Income) - -24234 102469 12903  Other Operating Expenses, Total -10307 -47210 -35 11937"
"Selling/General/Admin. Expenses, Total",-,548840,504316,499295
Research & Development,-,246010,224489,224226
Depreciation / Amortization,105738,79684,23763,21164
Interest Expense (Income) - Net Operating,-8779,-2315,1854,10588
Unusual Expense (Income),-,-24234,102469,12903
"Other Operating Expenses, Total",-10307,-47210,-35,11937
Operating Income,266657,218145,146609,243991
"Interest Income (Expense), Net Non-Operating",-,1200,-1358,16
Gain (Loss) on Sale of Assets,-,29318,10582,-
"Other, Net",134084,31941,95027,1343
Net Income Before Taxes,132361,156886,145324,245350
Provision for Income Taxes,-,32800,24734,49939
Net Income After Taxes,-,124086,120590,195411
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,-,124086,120590,195411
Total Extraordinary Items,-,-,-,-
Net Income,98714,124086,120590,195411
Total Adjustments to Net Income,-,-,-1,-
Income Available to Common Excluding Extraordinary Items,-,124086,120589,195411
Dilution Adjustment,-3.55,3.14,-,-
Diluted Net Income,98717.55,124082.86,120589,195411
Diluted Weighted Average Shares,1825.06,1850.6,1857.12,1877.55
Diluted EPS Excluding Extraordinary Items,54.09,67.05,64.93,104.08
DPS - Common Stock Primary Issue,-,50,42,40
Diluted Normalized EPS,91.52,75.29,110.72,109.55
