Period Ending:,202231/08,202131/08,202031/08,201931/08
Total Revenue,7374,7534,8389.71,13473.31
"Revenue 7374 7534.64 8389.71 13473.31  Other Revenue, Total - - - -","Revenue 7374 7534.64 8389.71 13473.31  Other Revenue, Total - - - -","Revenue 7374 7534.64 8389.71 13473.31  Other Revenue, Total - - - -","Revenue 7374 7534.64 8389.71 13473.31  Other Revenue, Total - - - -","Revenue 7374 7534.64 8389.71 13473.31  Other Revenue, Total - - - -"
Revenue,7374,7534.64,8389.71,13473.31
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",5713,5888.1,6384.5,10087.62
Gross Profit,1661,1646.54,2005.22,3385.69
Total Operating Expenses,7016,7096.94,7668.55,11526.22
"Selling/General/Admin. Expenses, Total 1293 1152.38 1251.74 1431.05  Research & Development 10 40.42 11.82 -  Depreciation / Amortization 362 - - -  Interest Expense (Income) - Net Operating -12 - - -  Unusual Expense (Income) - 16.04 20.49 7.55  Other Operating Expenses, Total -350 - - -","Selling/General/Admin. Expenses, Total 1293 1152.38 1251.74 1431.05  Research & Development 10 40.42 11.82 -  Depreciation / Amortization 362 - - -  Interest Expense (Income) - Net Operating -12 - - -  Unusual Expense (Income) - 16.04 20.49 7.55  Other Operating Expenses, Total -350 - - -","Selling/General/Admin. Expenses, Total 1293 1152.38 1251.74 1431.05  Research & Development 10 40.42 11.82 -  Depreciation / Amortization 362 - - -  Interest Expense (Income) - Net Operating -12 - - -  Unusual Expense (Income) - 16.04 20.49 7.55  Other Operating Expenses, Total -350 - - -","Selling/General/Admin. Expenses, Total 1293 1152.38 1251.74 1431.05  Research & Development 10 40.42 11.82 -  Depreciation / Amortization 362 - - -  Interest Expense (Income) - Net Operating -12 - - -  Unusual Expense (Income) - 16.04 20.49 7.55  Other Operating Expenses, Total -350 - - -","Selling/General/Admin. Expenses, Total 1293 1152.38 1251.74 1431.05  Research & Development 10 40.42 11.82 -  Depreciation / Amortization 362 - - -  Interest Expense (Income) - Net Operating -12 - - -  Unusual Expense (Income) - 16.04 20.49 7.55  Other Operating Expenses, Total -350 - - -"
"Selling/General/Admin. Expenses, Total",1293,1152.38,1251.74,1431.05
Research & Development,10,40.42,11.82,-
Depreciation / Amortization,362,-,-,-
Interest Expense (Income) - Net Operating,-12,-,-,-
Unusual Expense (Income),-,16.04,20.49,7.55
"Other Operating Expenses, Total",-350,-,-,-
Operating Income,358,437.7,721.17,1947.1
"Interest Income (Expense), Net Non-Operating",-,-4.61,-6.02,-15.03
Gain (Loss) on Sale of Assets,-,3.68,27.68,-0.79
"Other, Net",-9,79.48,22.62,34.87
Net Income Before Taxes,367,516.25,765.45,1966.15
Provision for Income Taxes,213,89.12,232.12,656.71
Net Income After Taxes,154,427.12,533.33,1309.44
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,154,427.12,533.33,1309.44
Total Extraordinary Items,-,-,-,-
Net Income,154,427.12,533.33,1309.44
Total Adjustments to Net Income,-,-,-0,-0
Income Available to Common Excluding Extraordinary Items,154,427.12,533.32,1309.44
Dilution Adjustment,-0.628,-,-,-
Diluted Net Income,154.63,427.12,533.32,1309.44
Diluted Weighted Average Shares,6.52,6.54,6.53,6.47
Diluted EPS Excluding Extraordinary Items,23.71,65.26,81.7,202.5
DPS - Common Stock Primary Issue,15,25,25,25
Diluted Normalized EPS,37.95,72.06,86.47,208.95
