Period Ending:,202231/10,202131/10,202031/10,201931/10
Total Revenue,3699,3341,3566.16,3498.25
"Revenue 3699 3341.88 3566.16 3498.25  Other Revenue, Total - - - -","Revenue 3699 3341.88 3566.16 3498.25  Other Revenue, Total - - - -","Revenue 3699 3341.88 3566.16 3498.25  Other Revenue, Total - - - -","Revenue 3699 3341.88 3566.16 3498.25  Other Revenue, Total - - - -","Revenue 3699 3341.88 3566.16 3498.25  Other Revenue, Total - - - -"
Revenue,3699,3341.88,3566.16,3498.25
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",2546,2340.64,2513.64,2330.28
Gross Profit,1153,1001.24,1052.52,1167.97
Total Operating Expenses,3071,2890.58,3044.64,2934.79
"Selling/General/Admin. Expenses, Total 409 549.94 530.8 604.51  Research & Development - - - -  Depreciation / Amortization 204 - - -  Interest Expense (Income) - Net Operating -69 - - -  Unusual Expense (Income) - - 0.2 -  Other Operating Expenses, Total -19 - - -","Selling/General/Admin. Expenses, Total 409 549.94 530.8 604.51  Research & Development - - - -  Depreciation / Amortization 204 - - -  Interest Expense (Income) - Net Operating -69 - - -  Unusual Expense (Income) - - 0.2 -  Other Operating Expenses, Total -19 - - -","Selling/General/Admin. Expenses, Total 409 549.94 530.8 604.51  Research & Development - - - -  Depreciation / Amortization 204 - - -  Interest Expense (Income) - Net Operating -69 - - -  Unusual Expense (Income) - - 0.2 -  Other Operating Expenses, Total -19 - - -","Selling/General/Admin. Expenses, Total 409 549.94 530.8 604.51  Research & Development - - - -  Depreciation / Amortization 204 - - -  Interest Expense (Income) - Net Operating -69 - - -  Unusual Expense (Income) - - 0.2 -  Other Operating Expenses, Total -19 - - -","Selling/General/Admin. Expenses, Total 409 549.94 530.8 604.51  Research & Development - - - -  Depreciation / Amortization 204 - - -  Interest Expense (Income) - Net Operating -69 - - -  Unusual Expense (Income) - - 0.2 -  Other Operating Expenses, Total -19 - - -"
"Selling/General/Admin. Expenses, Total",409,549.94,530.8,604.51
Research & Development,-,-,-,-
Depreciation / Amortization,204,-,-,-
Interest Expense (Income) - Net Operating,-69,-,-,-
Unusual Expense (Income),-,-,0.2,-
"Other Operating Expenses, Total",-19,-,-,-
Operating Income,628,451.3,521.52,563.47
"Interest Income (Expense), Net Non-Operating",-,-70.21,-66.18,-59.56
Gain (Loss) on Sale of Assets,-,-,-,0.06
"Other, Net",58,1.03,0.1,-0.91
Net Income Before Taxes,570,382.11,455.44,503.06
Provision for Income Taxes,195,123.59,152.91,167.2
Net Income After Taxes,375,258.52,302.53,335.86
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,375,258.52,302.53,335.86
Total Extraordinary Items,-,-,-,-
Net Income,375,258.52,302.53,335.86
Total Adjustments to Net Income,-,-,-,-0
Income Available to Common Excluding Extraordinary Items,375,258.52,302.53,335.86
Dilution Adjustment,-,-,-,-
Diluted Net Income,375,258.52,302.53,335.86
Diluted Weighted Average Shares,3.18,3.18,3.18,3.18
Diluted EPS Excluding Extraordinary Items,117.89,81.28,95.11,105.59
DPS - Common Stock Primary Issue,31,28,28,28
Diluted Normalized EPS,112,81.28,95.15,105.58
