Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,598,2351,1175,1174.44
"Revenue 598 2351 1175 1174.44  Other Revenue, Total - - - -","Revenue 598 2351 1175 1174.44  Other Revenue, Total - - - -","Revenue 598 2351 1175 1174.44  Other Revenue, Total - - - -","Revenue 598 2351 1175 1174.44  Other Revenue, Total - - - -","Revenue 598 2351 1175 1174.44  Other Revenue, Total - - - -"
Revenue,598,2351,1175,1174.44
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",258,1594,1201,1121.98
Gross Profit,340,757,-26,52.46
Total Operating Expenses,1077,2156,1951,2121.46
"Selling/General/Admin. Expenses, Total 756 562 750 984.17  Research & Development - - - -  Depreciation / Amortization 77 5 1 -  Interest Expense (Income) - Net Operating -4 -8 -18 -  Unusual Expense (Income) - -1 24.72 15.31  Other Operating Expenses, Total -10 3 17 -0","Selling/General/Admin. Expenses, Total 756 562 750 984.17  Research & Development - - - -  Depreciation / Amortization 77 5 1 -  Interest Expense (Income) - Net Operating -4 -8 -18 -  Unusual Expense (Income) - -1 24.72 15.31  Other Operating Expenses, Total -10 3 17 -0","Selling/General/Admin. Expenses, Total 756 562 750 984.17  Research & Development - - - -  Depreciation / Amortization 77 5 1 -  Interest Expense (Income) - Net Operating -4 -8 -18 -  Unusual Expense (Income) - -1 24.72 15.31  Other Operating Expenses, Total -10 3 17 -0","Selling/General/Admin. Expenses, Total 756 562 750 984.17  Research & Development - - - -  Depreciation / Amortization 77 5 1 -  Interest Expense (Income) - Net Operating -4 -8 -18 -  Unusual Expense (Income) - -1 24.72 15.31  Other Operating Expenses, Total -10 3 17 -0","Selling/General/Admin. Expenses, Total 756 562 750 984.17  Research & Development - - - -  Depreciation / Amortization 77 5 1 -  Interest Expense (Income) - Net Operating -4 -8 -18 -  Unusual Expense (Income) - -1 24.72 15.31  Other Operating Expenses, Total -10 3 17 -0"
"Selling/General/Admin. Expenses, Total",756,562,750,984.17
Research & Development,-,-,-,-
Depreciation / Amortization,77,5,1,-
Interest Expense (Income) - Net Operating,-4,-8,-18,-
Unusual Expense (Income),-,-1,24.72,15.31
"Other Operating Expenses, Total",-10,3,17,-0
Operating Income,-479,195,-776,-947.02
"Interest Income (Expense), Net Non-Operating",-,-1.69,-18.48,-29.73
Gain (Loss) on Sale of Assets,-,-,-,-
"Other, Net",12,-2,214,-11.6
Net Income Before Taxes,-491,197,-990,-988.35
Provision for Income Taxes,2,42,4,25.2
Net Income After Taxes,-493,155,-994,-1013.55
Minority Interest,-,1.98,1,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,-493,156,-993,-1013.55
Total Extraordinary Items,-,-,-,-
Net Income,-493,156,-993,-1013.55
Total Adjustments to Net Income,-,-,-,-
Income Available to Common Excluding Extraordinary Items,-493,156,-993,-1013.55
Dilution Adjustment,-,-,-,-
Diluted Net Income,-493,156,-993,-1013.55
Diluted Weighted Average Shares,37.07,37.07,37.07,37.07
Diluted EPS Excluding Extraordinary Items,-13.3,4.21,-26.79,-27.34
DPS - Common Stock Primary Issue,-,-,-,-
Diluted Normalized EPS,-7.92,3.33,-16.24,-27.07
