Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,207589,187018,169573,181232
"Revenue 207589 187018 169573 181232  Other Revenue, Total - - - -","Revenue 207589 187018 169573 181232  Other Revenue, Total - - - -","Revenue 207589 187018 169573 181232  Other Revenue, Total - - - -","Revenue 207589 187018 169573 181232  Other Revenue, Total - - - -","Revenue 207589 187018 169573 181232  Other Revenue, Total - - - -"
Revenue,207589,187018,169573,181232
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",165430,145446,129690,141009
Gross Profit,42159,41572,39883,40223
Total Operating Expenses,196539,172864,156075,168435
"Selling/General/Admin. Expenses, Total 31109 27794 26594 26847  Research & Development - - - -  Depreciation / Amortization 4029 - - -  Interest Expense (Income) - Net Operating -185 - - -  Unusual Expense (Income) - -377 -210 578  Other Operating Expenses, Total -3844 1 1 1","Selling/General/Admin. Expenses, Total 31109 27794 26594 26847  Research & Development - - - -  Depreciation / Amortization 4029 - - -  Interest Expense (Income) - Net Operating -185 - - -  Unusual Expense (Income) - -377 -210 578  Other Operating Expenses, Total -3844 1 1 1","Selling/General/Admin. Expenses, Total 31109 27794 26594 26847  Research & Development - - - -  Depreciation / Amortization 4029 - - -  Interest Expense (Income) - Net Operating -185 - - -  Unusual Expense (Income) - -377 -210 578  Other Operating Expenses, Total -3844 1 1 1","Selling/General/Admin. Expenses, Total 31109 27794 26594 26847  Research & Development - - - -  Depreciation / Amortization 4029 - - -  Interest Expense (Income) - Net Operating -185 - - -  Unusual Expense (Income) - -377 -210 578  Other Operating Expenses, Total -3844 1 1 1","Selling/General/Admin. Expenses, Total 31109 27794 26594 26847  Research & Development - - - -  Depreciation / Amortization 4029 - - -  Interest Expense (Income) - Net Operating -185 - - -  Unusual Expense (Income) - -377 -210 578  Other Operating Expenses, Total -3844 1 1 1"
"Selling/General/Admin. Expenses, Total",31109,27794,26594,26847
Research & Development,-,-,-,-
Depreciation / Amortization,4029,-,-,-
Interest Expense (Income) - Net Operating,-185,-,-,-
Unusual Expense (Income),-,-377,-210,578
"Other Operating Expenses, Total",-3844,1,1,1
Operating Income,11050,14154,13498,12797
"Interest Income (Expense), Net Non-Operating",-,1759,1242,1352
Gain (Loss) on Sale of Assets,20,-22,-1,183
"Other, Net",-1406,377,286,161
Net Income Before Taxes,12436,16268,15025,14493
Provision for Income Taxes,2998,4306,4372,2987
Net Income After Taxes,9438,11962,10653,11506
Minority Interest,16185,-1125,-1365,-1589
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,8433,10837,9288,9917
Total Extraordinary Items,-,-,-,-
Net Income,8433,10837,9288,9917
Total Adjustments to Net Income,-,-2,-1,-1
Income Available to Common Excluding Extraordinary Items,8433,10835,9287,9916
Dilution Adjustment,-,-,-,-
Diluted Net Income,8433,10835,9287,9916
Diluted Weighted Average Shares,79.09,81.25,81.14,81.02
Diluted EPS Excluding Extraordinary Items,106.62,133.36,114.46,122.39
DPS - Common Stock Primary Issue,-,70,60,50
Diluted Normalized EPS,92.63,130.15,114.6,126.26
