Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,24129,22242,12941.55,31430.38
"Revenue 24129 22242 12941.55 31430.38  Other Revenue, Total - - - -","Revenue 24129 22242 12941.55 31430.38  Other Revenue, Total - - - -","Revenue 24129 22242 12941.55 31430.38  Other Revenue, Total - - - -","Revenue 24129 22242 12941.55 31430.38  Other Revenue, Total - - - -","Revenue 24129 22242 12941.55 31430.38  Other Revenue, Total - - - -"
Revenue,24129,22242,12941.55,31430.38
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",10217,10595,7709.75,13485.94
Gross Profit,13912,11647,5231.8,17944.44
Total Operating Expenses,23918,23618,20503.7,30633.75
"Selling/General/Admin. Expenses, Total 13701 11864 10416.87 14995.62  Research & Development - - - -  Depreciation / Amortization 1269 1318 1215.97 1402.04  Interest Expense (Income) - Net Operating -76 -81 - -  Unusual Expense (Income) - -0.64 1161.1 750.14  Other Operating Expenses, Total -82 -78 - -","Selling/General/Admin. Expenses, Total 13701 11864 10416.87 14995.62  Research & Development - - - -  Depreciation / Amortization 1269 1318 1215.97 1402.04  Interest Expense (Income) - Net Operating -76 -81 - -  Unusual Expense (Income) - -0.64 1161.1 750.14  Other Operating Expenses, Total -82 -78 - -","Selling/General/Admin. Expenses, Total 13701 11864 10416.87 14995.62  Research & Development - - - -  Depreciation / Amortization 1269 1318 1215.97 1402.04  Interest Expense (Income) - Net Operating -76 -81 - -  Unusual Expense (Income) - -0.64 1161.1 750.14  Other Operating Expenses, Total -82 -78 - -","Selling/General/Admin. Expenses, Total 13701 11864 10416.87 14995.62  Research & Development - - - -  Depreciation / Amortization 1269 1318 1215.97 1402.04  Interest Expense (Income) - Net Operating -76 -81 - -  Unusual Expense (Income) - -0.64 1161.1 750.14  Other Operating Expenses, Total -82 -78 - -","Selling/General/Admin. Expenses, Total 13701 11864 10416.87 14995.62  Research & Development - - - -  Depreciation / Amortization 1269 1318 1215.97 1402.04  Interest Expense (Income) - Net Operating -76 -81 - -  Unusual Expense (Income) - -0.64 1161.1 750.14  Other Operating Expenses, Total -82 -78 - -"
"Selling/General/Admin. Expenses, Total",13701,11864,10416.87,14995.62
Research & Development,-,-,-,-
Depreciation / Amortization,1269,1318,1215.97,1402.04
Interest Expense (Income) - Net Operating,-76,-81,-,-
Unusual Expense (Income),-,-0.64,1161.1,750.14
"Other Operating Expenses, Total",-82,-78,-,-
Operating Income,211,-1376,-7562.15,796.63
"Interest Income (Expense), Net Non-Operating",-,-62.31,-72.48,-64.76
Gain (Loss) on Sale of Assets,-77,43,-,-
"Other, Net",54,-1005,-210.63,17.3
Net Income Before Taxes,234,-414,-7845.26,749.17
Provision for Income Taxes,66,-891,-2428.69,293.3
Net Income After Taxes,168,477,-5416.57,455.87
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,168,477,-5416.57,455.87
Total Extraordinary Items,-,-,-,-
Net Income,168,477,-5416.57,455.87
Total Adjustments to Net Income,-225,-225,-,-0
Income Available to Common Excluding Extraordinary Items,-57,252,-5416.57,455.87
Dilution Adjustment,225,225,-,-
Diluted Net Income,-57,252,-5416.57,455.87
Diluted Weighted Average Shares,13.51,13.51,12.9,11.76
Diluted EPS Excluding Extraordinary Items,-4.22,18.65,-419.99,38.78
DPS - Common Stock Primary Issue,-,-,-,16
Diluted Normalized EPS,20.96,-21.19,-361.46,77.69
