Period Ending:,202328/02,202228/02,202128/02,202029/02
Total Revenue,4292,4159,4004.18,3911.48
"Revenue 4292.04 4159 4004.18 3911.48  Other Revenue, Total - - - -","Revenue 4292.04 4159 4004.18 3911.48  Other Revenue, Total - - - -","Revenue 4292.04 4159 4004.18 3911.48  Other Revenue, Total - - - -","Revenue 4292.04 4159 4004.18 3911.48  Other Revenue, Total - - - -","Revenue 4292.04 4159 4004.18 3911.48  Other Revenue, Total - - - -"
Revenue,4292.04,4159,4004.18,3911.48
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",1506.58,1536,1380.79,1367.97
Gross Profit,2785.46,2623,2623.4,2543.51
Total Operating Expenses,3759.32,4067,4011.81,3651.04
"Selling/General/Admin. Expenses, Total 1988.04 2290 2269.42 2089.2  Research & Development 264.7 241 278.16 156.07  Depreciation / Amortization 475.74 580 - -  Interest Expense (Income) - Net Operating -19.52 -13 - -  Unusual Expense (Income) - 1224.67 83.44 37.79  Other Operating Expenses, Total -456.22 -567 - -","Selling/General/Admin. Expenses, Total 1988.04 2290 2269.42 2089.2  Research & Development 264.7 241 278.16 156.07  Depreciation / Amortization 475.74 580 - -  Interest Expense (Income) - Net Operating -19.52 -13 - -  Unusual Expense (Income) - 1224.67 83.44 37.79  Other Operating Expenses, Total -456.22 -567 - -","Selling/General/Admin. Expenses, Total 1988.04 2290 2269.42 2089.2  Research & Development 264.7 241 278.16 156.07  Depreciation / Amortization 475.74 580 - -  Interest Expense (Income) - Net Operating -19.52 -13 - -  Unusual Expense (Income) - 1224.67 83.44 37.79  Other Operating Expenses, Total -456.22 -567 - -","Selling/General/Admin. Expenses, Total 1988.04 2290 2269.42 2089.2  Research & Development 264.7 241 278.16 156.07  Depreciation / Amortization 475.74 580 - -  Interest Expense (Income) - Net Operating -19.52 -13 - -  Unusual Expense (Income) - 1224.67 83.44 37.79  Other Operating Expenses, Total -456.22 -567 - -","Selling/General/Admin. Expenses, Total 1988.04 2290 2269.42 2089.2  Research & Development 264.7 241 278.16 156.07  Depreciation / Amortization 475.74 580 - -  Interest Expense (Income) - Net Operating -19.52 -13 - -  Unusual Expense (Income) - 1224.67 83.44 37.79  Other Operating Expenses, Total -456.22 -567 - -"
"Selling/General/Admin. Expenses, Total",1988.04,2290,2269.42,2089.2
Research & Development,264.7,241,278.16,156.07
Depreciation / Amortization,475.74,580,-,-
Interest Expense (Income) - Net Operating,-19.52,-13,-,-
Unusual Expense (Income),-,1224.67,83.44,37.79
"Other Operating Expenses, Total",-456.22,-567,-,-
Operating Income,532.72,92,-7.62,260.44
"Interest Income (Expense), Net Non-Operating",-,-176.8,-7.43,-1.97
Gain (Loss) on Sale of Assets,-239.64,-353,0.03,-
"Other, Net",563.66,1714,-17.42,1.42
Net Income Before Taxes,208.7,-1269,-32.44,259.89
Provision for Income Taxes,179.07,-31,40.49,67.01
Net Income After Taxes,29.63,-1238,-72.93,192.88
Minority Interest,-,-,4.24,2.21
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,29.63,-1238,-68.69,195.09
Total Extraordinary Items,-,-,-,-
Net Income,29.63,-1238,-68.69,195.09
Total Adjustments to Net Income,-,-,-,-
Income Available to Common Excluding Extraordinary Items,29.63,-1238,-68.69,195.09
Dilution Adjustment,-0.646,-,-,-
Diluted Net Income,29.65,-1238,-68.69,195.09
Diluted Weighted Average Shares,10.86,10.66,10.52,10.61
Diluted EPS Excluding Extraordinary Items,2.73,-116.17,-6.53,18.38
DPS - Common Stock Primary Issue,-,-,6,-
Diluted Normalized EPS,29.7,-2.64,0.79,23.1
