Period Ending:,202231/05,202131/05,202031/05,201931/05
Total Revenue,7483,7754.09,6850.2,7128.25
"Revenue 7483 7754.09 6850.2 7128.25  Other Revenue, Total - - - -","Revenue 7483 7754.09 6850.2 7128.25  Other Revenue, Total - - - -","Revenue 7483 7754.09 6850.2 7128.25  Other Revenue, Total - - - -","Revenue 7483 7754.09 6850.2 7128.25  Other Revenue, Total - - - -","Revenue 7483 7754.09 6850.2 7128.25  Other Revenue, Total - - - -"
Revenue,7483,7754.09,6850.2,7128.25
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",5251,5574.67,4822.06,5035.81
Gross Profit,2232,2179.42,2028.13,2092.44
Total Operating Expenses,6917,7178.59,6437.55,6539.87
"Selling/General/Admin. Expenses, Total 1430 1554.35 1578.72 1480.97  Research & Development - - - -  Depreciation / Amortization 36 49.57 36.76 23.08  Interest Expense (Income) - Net Operating -3 - - -  Unusual Expense (Income) - - - -  Other Operating Expenses, Total 203 - - -","Selling/General/Admin. Expenses, Total 1430 1554.35 1578.72 1480.97  Research & Development - - - -  Depreciation / Amortization 36 49.57 36.76 23.08  Interest Expense (Income) - Net Operating -3 - - -  Unusual Expense (Income) - - - -  Other Operating Expenses, Total 203 - - -","Selling/General/Admin. Expenses, Total 1430 1554.35 1578.72 1480.97  Research & Development - - - -  Depreciation / Amortization 36 49.57 36.76 23.08  Interest Expense (Income) - Net Operating -3 - - -  Unusual Expense (Income) - - - -  Other Operating Expenses, Total 203 - - -","Selling/General/Admin. Expenses, Total 1430 1554.35 1578.72 1480.97  Research & Development - - - -  Depreciation / Amortization 36 49.57 36.76 23.08  Interest Expense (Income) - Net Operating -3 - - -  Unusual Expense (Income) - - - -  Other Operating Expenses, Total 203 - - -","Selling/General/Admin. Expenses, Total 1430 1554.35 1578.72 1480.97  Research & Development - - - -  Depreciation / Amortization 36 49.57 36.76 23.08  Interest Expense (Income) - Net Operating -3 - - -  Unusual Expense (Income) - - - -  Other Operating Expenses, Total 203 - - -"
"Selling/General/Admin. Expenses, Total",1430,1554.35,1578.72,1480.97
Research & Development,-,-,-,-
Depreciation / Amortization,36,49.57,36.76,23.08
Interest Expense (Income) - Net Operating,-3,-,-,-
Unusual Expense (Income),-,-,-,-
"Other Operating Expenses, Total",203,-,-,-
Operating Income,566,575.5,412.65,588.38
"Interest Income (Expense), Net Non-Operating",-,-3.44,-5.02,-3.08
Gain (Loss) on Sale of Assets,-,-,-,-
"Other, Net",-,0.75,-0.39,3.8
Net Income Before Taxes,566,572.8,407.25,589.1
Provision for Income Taxes,179,181.24,131.04,176.6
Net Income After Taxes,387,391.56,276.2,412.5
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,387,391.56,276.2,412.5
Total Extraordinary Items,-,-,-,-
Net Income,387,391.56,276.2,412.5
Total Adjustments to Net Income,-,-0,-,-0
Income Available to Common Excluding Extraordinary Items,387,391.56,276.2,412.5
Dilution Adjustment,-,-,-,-
Diluted Net Income,387,391.56,276.2,412.5
Diluted Weighted Average Shares,2.69,2.68,2.71,2.71
Diluted EPS Excluding Extraordinary Items,143.77,145.93,102.02,152.1
DPS - Common Stock Primary Issue,-,31,30,30
Diluted Normalized EPS,131.42,145.93,102.02,152.1
