Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,20345.09,19036,16967,16785.71
"Revenue 20345.09 19036 16967 16785.71  Other Revenue, Total - - - -","Revenue 20345.09 19036 16967 16785.71  Other Revenue, Total - - - -","Revenue 20345.09 19036 16967 16785.71  Other Revenue, Total - - - -","Revenue 20345.09 19036 16967 16785.71  Other Revenue, Total - - - -","Revenue 20345.09 19036 16967 16785.71  Other Revenue, Total - - - -"
Revenue,20345.09,19036,16967,16785.71
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",14079.55,12764,11404,11419.17
Gross Profit,6265.54,6272,5563,5366.55
Total Operating Expenses,18208.26,16681,15261,15490.02
"Selling/General/Admin. Expenses, Total 4127.52 2867 2781 2877.56  Research & Development - 1050 1076 1041.69  Depreciation / Amortization 539.04 491 542 -  Interest Expense (Income) - Net Operating -1.3 - - -  Unusual Expense (Income) - 1.91 28.23 151.61  Other Operating Expenses, Total -536.55 -491 -542 -","Selling/General/Admin. Expenses, Total 4127.52 2867 2781 2877.56  Research & Development - 1050 1076 1041.69  Depreciation / Amortization 539.04 491 542 -  Interest Expense (Income) - Net Operating -1.3 - - -  Unusual Expense (Income) - 1.91 28.23 151.61  Other Operating Expenses, Total -536.55 -491 -542 -","Selling/General/Admin. Expenses, Total 4127.52 2867 2781 2877.56  Research & Development - 1050 1076 1041.69  Depreciation / Amortization 539.04 491 542 -  Interest Expense (Income) - Net Operating -1.3 - - -  Unusual Expense (Income) - 1.91 28.23 151.61  Other Operating Expenses, Total -536.55 -491 -542 -","Selling/General/Admin. Expenses, Total 4127.52 2867 2781 2877.56  Research & Development - 1050 1076 1041.69  Depreciation / Amortization 539.04 491 542 -  Interest Expense (Income) - Net Operating -1.3 - - -  Unusual Expense (Income) - 1.91 28.23 151.61  Other Operating Expenses, Total -536.55 -491 -542 -","Selling/General/Admin. Expenses, Total 4127.52 2867 2781 2877.56  Research & Development - 1050 1076 1041.69  Depreciation / Amortization 539.04 491 542 -  Interest Expense (Income) - Net Operating -1.3 - - -  Unusual Expense (Income) - 1.91 28.23 151.61  Other Operating Expenses, Total -536.55 -491 -542 -"
"Selling/General/Admin. Expenses, Total",4127.52,2867,2781,2877.56
Research & Development,-,1050,1076,1041.69
Depreciation / Amortization,539.04,491,542,-
Interest Expense (Income) - Net Operating,-1.3,-,-,-
Unusual Expense (Income),-,1.91,28.23,151.61
"Other Operating Expenses, Total",-536.55,-491,-542,-
Operating Income,2136.83,2355,1706,1295.69
"Interest Income (Expense), Net Non-Operating",-,383.66,332.43,172.59
Gain (Loss) on Sale of Assets,157.16,286,252,2.02
"Other, Net",-436.14,-732,-622,29.05
Net Income Before Taxes,2415.82,2801,2076,1499.36
Provision for Income Taxes,730.96,752,572,449.79
Net Income After Taxes,1684.86,2049,1504,1049.57
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,1684.86,2049,1504,1049.57
Total Extraordinary Items,-,-,-,-
Net Income,1684.86,2049,1504,1049.57
Total Adjustments to Net Income,-,-,-,-
Income Available to Common Excluding Extraordinary Items,1684.86,2049,1504,1049.57
Dilution Adjustment,-,-,-,-
Diluted Net Income,1684.86,2049,1504,1049.57
Diluted Weighted Average Shares,15.27,15.77,16.07,16.23
Diluted EPS Excluding Extraordinary Items,110.32,129.96,93.61,64.68
DPS - Common Stock Primary Issue,34,26.5,21.5,20
Diluted Normalized EPS,92.6,99.74,72.05,71.14
