Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,10347,10307,12851.06,17282.09
"Revenue 10347 10307 12851.06 17282.09  Other Revenue, Total - - - -","Revenue 10347 10307 12851.06 17282.09  Other Revenue, Total - - - -","Revenue 10347 10307 12851.06 17282.09  Other Revenue, Total - - - -","Revenue 10347 10307 12851.06 17282.09  Other Revenue, Total - - - -","Revenue 10347 10307 12851.06 17282.09  Other Revenue, Total - - - -"
Revenue,10347,10307,12851.06,17282.09
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",5374,5677,5257,6903.19
Gross Profit,4973,4630,7371.85,10378.9
Total Operating Expenses,12922,12567,12311,16807.48
"Selling/General/Admin. Expenses, Total 7520 6883 7040 9697  Research & Development 28 7 14 13  Depreciation / Amortization 1119 1109 954 -  Interest Expense (Income) - Net Operating -52 -21 -8 -  Unusual Expense (Income) - 1202.86 34.65 -  Other Operating Expenses, Total -1067 -1088 -946 -833","Selling/General/Admin. Expenses, Total 7520 6883 7040 9697  Research & Development 28 7 14 13  Depreciation / Amortization 1119 1109 954 -  Interest Expense (Income) - Net Operating -52 -21 -8 -  Unusual Expense (Income) - 1202.86 34.65 -  Other Operating Expenses, Total -1067 -1088 -946 -833","Selling/General/Admin. Expenses, Total 7520 6883 7040 9697  Research & Development 28 7 14 13  Depreciation / Amortization 1119 1109 954 -  Interest Expense (Income) - Net Operating -52 -21 -8 -  Unusual Expense (Income) - 1202.86 34.65 -  Other Operating Expenses, Total -1067 -1088 -946 -833","Selling/General/Admin. Expenses, Total 7520 6883 7040 9697  Research & Development 28 7 14 13  Depreciation / Amortization 1119 1109 954 -  Interest Expense (Income) - Net Operating -52 -21 -8 -  Unusual Expense (Income) - 1202.86 34.65 -  Other Operating Expenses, Total -1067 -1088 -946 -833","Selling/General/Admin. Expenses, Total 7520 6883 7040 9697  Research & Development 28 7 14 13  Depreciation / Amortization 1119 1109 954 -  Interest Expense (Income) - Net Operating -52 -21 -8 -  Unusual Expense (Income) - 1202.86 34.65 -  Other Operating Expenses, Total -1067 -1088 -946 -833"
"Selling/General/Admin. Expenses, Total",7520,6883,7040,9697
Research & Development,28,7,14,13
Depreciation / Amortization,1119,1109,954,-
Interest Expense (Income) - Net Operating,-52,-21,-8,-
Unusual Expense (Income),-,1202.86,34.65,-
"Other Operating Expenses, Total",-1067,-1088,-946,-833
Operating Income,-2575,-2260,505.61,474.61
"Interest Income (Expense), Net Non-Operating",-,163.32,-90.04,60.2
Gain (Loss) on Sale of Assets,14,-1203,-,28.27
"Other, Net",-74,2274,2.59,2.79
Net Income Before Taxes,-2515,-3331,418.16,565.87
Provision for Income Taxes,11,171,227.06,340.93
Net Income After Taxes,-2526,-3502,191.1,224.94
Minority Interest,438,176,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,-2303,-3502,191.1,224.94
Total Extraordinary Items,-,-,-,-
Net Income,-2303,-3502,191.1,224.94
Total Adjustments to Net Income,-,-,-0,-0
Income Available to Common Excluding Extraordinary Items,-2303,-3502,191.1,224.94
Dilution Adjustment,-,-,-,-
Diluted Net Income,-2303,-3502,191.1,224.94
Diluted Weighted Average Shares,135.52,135.94,136.72,136.9
Diluted EPS Excluding Extraordinary Items,-16.99,-25.76,1.4,1.64
DPS - Common Stock Primary Issue,-,-,0.21,0.25
Diluted Normalized EPS,-10.05,-9.79,2.53,2.61
