Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,49600,35411,28978,29759
"Revenue 49600 35411 28978 29759  Other Revenue, Total - - - -","Revenue 49600 35411 28978 29759  Other Revenue, Total - - - -","Revenue 49600 35411 28978 29759  Other Revenue, Total - - - -","Revenue 49600 35411 28978 29759  Other Revenue, Total - - - -","Revenue 49600 35411 28978 29759  Other Revenue, Total - - - -"
Revenue,49600,35411,28978,29759
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",40186,27362,22049,23541
Gross Profit,9414,8049,6929,6218
Total Operating Expenses,44977,31935,26318,27991
"Selling/General/Admin. Expenses, Total 4791 4025 3754 3967  Research & Development - 548 515 378  Depreciation / Amortization 1845 1525 - -  Interest Expense (Income) - Net Operating -194 -139 - -  Unusual Expense (Income) - 238 -1 103  Other Operating Expenses, Total -1651 -1386 1 2","Selling/General/Admin. Expenses, Total 4791 4025 3754 3967  Research & Development - 548 515 378  Depreciation / Amortization 1845 1525 - -  Interest Expense (Income) - Net Operating -194 -139 - -  Unusual Expense (Income) - 238 -1 103  Other Operating Expenses, Total -1651 -1386 1 2","Selling/General/Admin. Expenses, Total 4791 4025 3754 3967  Research & Development - 548 515 378  Depreciation / Amortization 1845 1525 - -  Interest Expense (Income) - Net Operating -194 -139 - -  Unusual Expense (Income) - 238 -1 103  Other Operating Expenses, Total -1651 -1386 1 2","Selling/General/Admin. Expenses, Total 4791 4025 3754 3967  Research & Development - 548 515 378  Depreciation / Amortization 1845 1525 - -  Interest Expense (Income) - Net Operating -194 -139 - -  Unusual Expense (Income) - 238 -1 103  Other Operating Expenses, Total -1651 -1386 1 2","Selling/General/Admin. Expenses, Total 4791 4025 3754 3967  Research & Development - 548 515 378  Depreciation / Amortization 1845 1525 - -  Interest Expense (Income) - Net Operating -194 -139 - -  Unusual Expense (Income) - 238 -1 103  Other Operating Expenses, Total -1651 -1386 1 2"
"Selling/General/Admin. Expenses, Total",4791,4025,3754,3967
Research & Development,-,548,515,378
Depreciation / Amortization,1845,1525,-,-
Interest Expense (Income) - Net Operating,-194,-139,-,-
Unusual Expense (Income),-,238,-1,103
"Other Operating Expenses, Total",-1651,-1386,1,2
Operating Income,4623,3476,2660,1768
"Interest Income (Expense), Net Non-Operating",-,324,107,18
Gain (Loss) on Sale of Assets,5,29,-,214
"Other, Net",-11,-70,-105,-88
Net Income Before Taxes,4629,3517,2662,1912
Provision for Income Taxes,1367,962,645,528
Net Income After Taxes,3262,2555,2017,1384
Minority Interest,126,95,-13,-6
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,3232,2538,2004,1378
Total Extraordinary Items,-,-,-,-
Net Income,3232,2538,2004,1378
Total Adjustments to Net Income,-,-,-,-1
Income Available to Common Excluding Extraordinary Items,3232,2538,2004,1377
Dilution Adjustment,-,-,-,-
Diluted Net Income,3232,2538,2004,1377
Diluted Weighted Average Shares,7.91,7.93,7.92,7.92
Diluted EPS Excluding Extraordinary Items,408.35,320.05,252.87,173.75
DPS - Common Stock Primary Issue,82,70,45,40
Diluted Normalized EPS,366.57,284.98,252.78,163.62
