Period Ending:,202328/02,202228/02,202128/02,202029/02
Total Revenue,5865,4950,4893.31,4893.24
"Revenue 5865 4950 4893.31 4893.24  Other Revenue, Total - - - -","Revenue 5865 4950 4893.31 4893.24  Other Revenue, Total - - - -","Revenue 5865 4950 4893.31 4893.24  Other Revenue, Total - - - -","Revenue 5865 4950 4893.31 4893.24  Other Revenue, Total - - - -","Revenue 5865 4950 4893.31 4893.24  Other Revenue, Total - - - -"
Revenue,5865,4950,4893.31,4893.24
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",2787,2216,2177.19,2206.39
Gross Profit,3078,2734,2716.11,2686.84
Total Operating Expenses,5478,4755,4758.89,4800.54
"Selling/General/Admin. Expenses, Total 2624 2460 2468.78 2454.1  Research & Development - - - -  Depreciation / Amortization 68 80 121.44 123.89  Interest Expense (Income) - Net Operating -2 -2 - -  Unusual Expense (Income) - 25.93 -8.53 16.15  Other Operating Expenses, Total 1 1 - -","Selling/General/Admin. Expenses, Total 2624 2460 2468.78 2454.1  Research & Development - - - -  Depreciation / Amortization 68 80 121.44 123.89  Interest Expense (Income) - Net Operating -2 -2 - -  Unusual Expense (Income) - 25.93 -8.53 16.15  Other Operating Expenses, Total 1 1 - -","Selling/General/Admin. Expenses, Total 2624 2460 2468.78 2454.1  Research & Development - - - -  Depreciation / Amortization 68 80 121.44 123.89  Interest Expense (Income) - Net Operating -2 -2 - -  Unusual Expense (Income) - 25.93 -8.53 16.15  Other Operating Expenses, Total 1 1 - -","Selling/General/Admin. Expenses, Total 2624 2460 2468.78 2454.1  Research & Development - - - -  Depreciation / Amortization 68 80 121.44 123.89  Interest Expense (Income) - Net Operating -2 -2 - -  Unusual Expense (Income) - 25.93 -8.53 16.15  Other Operating Expenses, Total 1 1 - -","Selling/General/Admin. Expenses, Total 2624 2460 2468.78 2454.1  Research & Development - - - -  Depreciation / Amortization 68 80 121.44 123.89  Interest Expense (Income) - Net Operating -2 -2 - -  Unusual Expense (Income) - 25.93 -8.53 16.15  Other Operating Expenses, Total 1 1 - -"
"Selling/General/Admin. Expenses, Total",2624,2460,2468.78,2454.1
Research & Development,-,-,-,-
Depreciation / Amortization,68,80,121.44,123.89
Interest Expense (Income) - Net Operating,-2,-2,-,-
Unusual Expense (Income),-,25.93,-8.53,16.15
"Other Operating Expenses, Total",1,1,-,-
Operating Income,387,195,134.42,92.7
"Interest Income (Expense), Net Non-Operating",-,2.1,0.04,-0.51
Gain (Loss) on Sale of Assets,-,-,10.32,-1.07
"Other, Net",-32,3,19.76,14.93
Net Income Before Taxes,419,192,164.54,106.05
Provision for Income Taxes,146,70,62.17,42.6
Net Income After Taxes,273,122,102.38,63.45
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,273,122,102.38,63.45
Total Extraordinary Items,-,-,-,-
Net Income,273,122,102.38,63.45
Total Adjustments to Net Income,-,-,-,-
Income Available to Common Excluding Extraordinary Items,273,122,102.38,63.45
Dilution Adjustment,-,-,-,-
Diluted Net Income,273,122,102.38,63.45
Diluted Weighted Average Shares,1.8,1.78,1.77,1.77
Diluted EPS Excluding Extraordinary Items,151.61,68.5,57.85,35.84
DPS - Common Stock Primary Issue,-,7,6,5
Diluted Normalized EPS,145.43,76.16,51.22,41.67
