Period Ending:,202231/08,202131/08,202031/08,201931/08
Total Revenue,8629,7971.3,7226.39,7545.51
"Revenue 8629 7971.3 7226.39 7545.51  Other Revenue, Total - - - -","Revenue 8629 7971.3 7226.39 7545.51  Other Revenue, Total - - - -","Revenue 8629 7971.3 7226.39 7545.51  Other Revenue, Total - - - -","Revenue 8629 7971.3 7226.39 7545.51  Other Revenue, Total - - - -","Revenue 8629 7971.3 7226.39 7545.51  Other Revenue, Total - - - -"
Revenue,8629,7971.3,7226.39,7545.51
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",5134,4856.8,4500.08,4707.64
Gross Profit,3495,3114.5,2726.3,2837.86
Total Operating Expenses,8097,7568.85,7064.33,7356.71
"Selling/General/Admin. Expenses, Total 2687 2421.92 2330.74 1490.33  Research & Development 904 - - 910.74  Depreciation / Amortization 573 320.02 297.91 238.19  Interest Expense (Income) - Net Operating -1 - - -  Unusual Expense (Income) - -29.88 -64.39 9.81  Other Operating Expenses, Total -1200 - - -","Selling/General/Admin. Expenses, Total 2687 2421.92 2330.74 1490.33  Research & Development 904 - - 910.74  Depreciation / Amortization 573 320.02 297.91 238.19  Interest Expense (Income) - Net Operating -1 - - -  Unusual Expense (Income) - -29.88 -64.39 9.81  Other Operating Expenses, Total -1200 - - -","Selling/General/Admin. Expenses, Total 2687 2421.92 2330.74 1490.33  Research & Development 904 - - 910.74  Depreciation / Amortization 573 320.02 297.91 238.19  Interest Expense (Income) - Net Operating -1 - - -  Unusual Expense (Income) - -29.88 -64.39 9.81  Other Operating Expenses, Total -1200 - - -","Selling/General/Admin. Expenses, Total 2687 2421.92 2330.74 1490.33  Research & Development 904 - - 910.74  Depreciation / Amortization 573 320.02 297.91 238.19  Interest Expense (Income) - Net Operating -1 - - -  Unusual Expense (Income) - -29.88 -64.39 9.81  Other Operating Expenses, Total -1200 - - -","Selling/General/Admin. Expenses, Total 2687 2421.92 2330.74 1490.33  Research & Development 904 - - 910.74  Depreciation / Amortization 573 320.02 297.91 238.19  Interest Expense (Income) - Net Operating -1 - - -  Unusual Expense (Income) - -29.88 -64.39 9.81  Other Operating Expenses, Total -1200 - - -"
"Selling/General/Admin. Expenses, Total",2687,2421.92,2330.74,1490.33
Research & Development,904,-,-,910.74
Depreciation / Amortization,573,320.02,297.91,238.19
Interest Expense (Income) - Net Operating,-1,-,-,-
Unusual Expense (Income),-,-29.88,-64.39,9.81
"Other Operating Expenses, Total",-1200,-,-,-
Operating Income,532,402.45,162.05,188.8
"Interest Income (Expense), Net Non-Operating",-,54.91,15.83,-4.43
Gain (Loss) on Sale of Assets,74,5.11,12.61,3.24
"Other, Net",-233,28.5,26.86,28.58
Net Income Before Taxes,691,490.97,217.35,216.19
Provision for Income Taxes,183,138.72,93.45,123.47
Net Income After Taxes,508,352.25,123.91,92.72
Minority Interest,15,-,24.55,13.17
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,496,352.25,148.45,105.89
Total Extraordinary Items,-,-,-,-
Net Income,496,352.25,148.45,105.89
Total Adjustments to Net Income,-,-0,-0,-
Income Available to Common Excluding Extraordinary Items,496,352.25,148.45,105.89
Dilution Adjustment,-,-,-,-
Diluted Net Income,496,352.25,148.45,105.89
Diluted Weighted Average Shares,1.42,1.42,1.42,1.43
Diluted EPS Excluding Extraordinary Items,350.53,248.94,104.91,74.25
DPS - Common Stock Primary Issue,50,36,30,30
Diluted Normalized EPS,305.57,231.2,73.89,76.23
