Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,7899,8506,9591.1,9866.85
"Revenue 7899 8506 9591.1 9866.85  Other Revenue, Total - - - -","Revenue 7899 8506 9591.1 9866.85  Other Revenue, Total - - - -","Revenue 7899 8506 9591.1 9866.85  Other Revenue, Total - - - -","Revenue 7899 8506 9591.1 9866.85  Other Revenue, Total - - - -","Revenue 7899 8506 9591.1 9866.85  Other Revenue, Total - - - -"
Revenue,7899,8506,9591.1,9866.85
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",6580,6952,8171.7,8230.96
Gross Profit,1319,1554,1419.4,1635.89
Total Operating Expenses,7624,8054,9263.17,9385.08
"Selling/General/Admin. Expenses, Total 1044 1102 1079.86 1097.87  Research & Development - 10 10.45 10.38  Depreciation / Amortization 241 304 - -  Interest Expense (Income) - Net Operating -17 -13 - -  Unusual Expense (Income) - 0.08 1.17 45.88  Other Operating Expenses, Total -224 -301 - -","Selling/General/Admin. Expenses, Total 1044 1102 1079.86 1097.87  Research & Development - 10 10.45 10.38  Depreciation / Amortization 241 304 - -  Interest Expense (Income) - Net Operating -17 -13 - -  Unusual Expense (Income) - 0.08 1.17 45.88  Other Operating Expenses, Total -224 -301 - -","Selling/General/Admin. Expenses, Total 1044 1102 1079.86 1097.87  Research & Development - 10 10.45 10.38  Depreciation / Amortization 241 304 - -  Interest Expense (Income) - Net Operating -17 -13 - -  Unusual Expense (Income) - 0.08 1.17 45.88  Other Operating Expenses, Total -224 -301 - -","Selling/General/Admin. Expenses, Total 1044 1102 1079.86 1097.87  Research & Development - 10 10.45 10.38  Depreciation / Amortization 241 304 - -  Interest Expense (Income) - Net Operating -17 -13 - -  Unusual Expense (Income) - 0.08 1.17 45.88  Other Operating Expenses, Total -224 -301 - -","Selling/General/Admin. Expenses, Total 1044 1102 1079.86 1097.87  Research & Development - 10 10.45 10.38  Depreciation / Amortization 241 304 - -  Interest Expense (Income) - Net Operating -17 -13 - -  Unusual Expense (Income) - 0.08 1.17 45.88  Other Operating Expenses, Total -224 -301 - -"
"Selling/General/Admin. Expenses, Total",1044,1102,1079.86,1097.87
Research & Development,-,10,10.45,10.38
Depreciation / Amortization,241,304,-,-
Interest Expense (Income) - Net Operating,-17,-13,-,-
Unusual Expense (Income),-,0.08,1.17,45.88
"Other Operating Expenses, Total",-224,-301,-,-
Operating Income,275,452,327.93,481.77
"Interest Income (Expense), Net Non-Operating",-,-6.69,-8.55,-12.64
Gain (Loss) on Sale of Assets,-,0.5,-,0.08
"Other, Net",14,-7,19.53,16.78
Net Income Before Taxes,261,459,338.91,485.99
Provision for Income Taxes,113,189,134.39,204.92
Net Income After Taxes,148,270,204.52,281.07
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,148,270,204.52,281.07
Total Extraordinary Items,-,-,-,-
Net Income,148,270,204.52,281.07
Total Adjustments to Net Income,-,-,-0,-
Income Available to Common Excluding Extraordinary Items,148,270,204.51,281.07
Dilution Adjustment,-,-,-,-
Diluted Net Income,148,270,204.51,281.07
Diluted Weighted Average Shares,1.38,1.38,1.38,1.38
Diluted EPS Excluding Extraordinary Items,107.61,196.36,148.74,204.42
DPS - Common Stock Primary Issue,30,50,30,50
Diluted Normalized EPS,128.15,208.64,149.25,223.68
