Period Ending:,202231/12,202131/12,202031/12,201931/12
Total Revenue,30758,26370,27260.9,29887.48
"Revenue 30758 26370 27260.9 29887.48  Other Revenue, Total - - - -","Revenue 30758 26370 27260.9 29887.48  Other Revenue, Total - - - -","Revenue 30758 26370 27260.9 29887.48  Other Revenue, Total - - - -","Revenue 30758 26370 27260.9 29887.48  Other Revenue, Total - - - -","Revenue 30758 26370 27260.9 29887.48  Other Revenue, Total - - - -"
Revenue,30758,26370,27260.9,29887.48
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",24964,20463,21308.69,23458.46
Gross Profit,5794,5907,5952.21,6429.02
Total Operating Expenses,29633,25103,26012.79,28812.95
"Selling/General/Admin. Expenses, Total 4669 4640 4647.45 5084.59  Research & Development - - - -  Depreciation / Amortization 535 533 - -  Interest Expense (Income) - Net Operating -22 -27 - -  Unusual Expense (Income) - 58.87 56.65 269.9  Other Operating Expenses, Total -513 -506 - -","Selling/General/Admin. Expenses, Total 4669 4640 4647.45 5084.59  Research & Development - - - -  Depreciation / Amortization 535 533 - -  Interest Expense (Income) - Net Operating -22 -27 - -  Unusual Expense (Income) - 58.87 56.65 269.9  Other Operating Expenses, Total -513 -506 - -","Selling/General/Admin. Expenses, Total 4669 4640 4647.45 5084.59  Research & Development - - - -  Depreciation / Amortization 535 533 - -  Interest Expense (Income) - Net Operating -22 -27 - -  Unusual Expense (Income) - 58.87 56.65 269.9  Other Operating Expenses, Total -513 -506 - -","Selling/General/Admin. Expenses, Total 4669 4640 4647.45 5084.59  Research & Development - - - -  Depreciation / Amortization 535 533 - -  Interest Expense (Income) - Net Operating -22 -27 - -  Unusual Expense (Income) - 58.87 56.65 269.9  Other Operating Expenses, Total -513 -506 - -","Selling/General/Admin. Expenses, Total 4669 4640 4647.45 5084.59  Research & Development - - - -  Depreciation / Amortization 535 533 - -  Interest Expense (Income) - Net Operating -22 -27 - -  Unusual Expense (Income) - 58.87 56.65 269.9  Other Operating Expenses, Total -513 -506 - -"
"Selling/General/Admin. Expenses, Total",4669,4640,4647.45,5084.59
Research & Development,-,-,-,-
Depreciation / Amortization,535,533,-,-
Interest Expense (Income) - Net Operating,-22,-27,-,-
Unusual Expense (Income),-,58.87,56.65,269.9
"Other Operating Expenses, Total",-513,-506,-,-
Operating Income,1125,1267,1248.11,1074.53
"Interest Income (Expense), Net Non-Operating",-,1.33,-3.98,-1.46
Gain (Loss) on Sale of Assets,77,-5,32.58,454.32
"Other, Net",-200,6,0.95,28.36
Net Income Before Taxes,1248,1266,1277.66,1555.75
Provision for Income Taxes,412,400,383.67,439.81
Net Income After Taxes,836,866,894,1115.95
Minority Interest,2000,1906,-98.39,-44.66
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,734,731,795.61,1071.29
Total Extraordinary Items,-,-,-,-
Net Income,734,731,795.61,1071.29
Total Adjustments to Net Income,-,-,-0,-0
Income Available to Common Excluding Extraordinary Items,734,731,795.61,1071.29
Dilution Adjustment,-,-,-,-
Diluted Net Income,734,731,795.61,1071.29
Diluted Weighted Average Shares,1.09,1.09,1.09,1.09
Diluted EPS Excluding Extraordinary Items,671.43,668.69,727.79,979.93
DPS - Common Stock Primary Issue,100,100,100,100
Diluted Normalized EPS,581.33,632.33,779.79,895.51
