Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,2696,2434,2214.55,2123.81
"Revenue 2696.81 2434 2214.55 2123.81  Other Revenue, Total - - - -","Revenue 2696.81 2434 2214.55 2123.81  Other Revenue, Total - - - -","Revenue 2696.81 2434 2214.55 2123.81  Other Revenue, Total - - - -","Revenue 2696.81 2434 2214.55 2123.81  Other Revenue, Total - - - -","Revenue 2696.81 2434 2214.55 2123.81  Other Revenue, Total - - - -"
Revenue,2696.81,2434,2214.55,2123.81
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",1096.42,988,978.41,802.07
Gross Profit,1599,1446,1236.14,1321.75
Total Operating Expenses,2462,2268,2174.03,2000.79
"Selling/General/Admin. Expenses, Total 1348 1264 1148.91 1179.17  Research & Development - - - -  Depreciation / Amortization 448 16.46 17.81 19.54  Interest Expense (Income) - Net Operating -0.003 - - -  Unusual Expense (Income) - 1.09 28.89 0.02  Other Operating Expenses, Total -431 -418 - -","Selling/General/Admin. Expenses, Total 1348 1264 1148.91 1179.17  Research & Development - - - -  Depreciation / Amortization 448 16.46 17.81 19.54  Interest Expense (Income) - Net Operating -0.003 - - -  Unusual Expense (Income) - 1.09 28.89 0.02  Other Operating Expenses, Total -431 -418 - -","Selling/General/Admin. Expenses, Total 1348 1264 1148.91 1179.17  Research & Development - - - -  Depreciation / Amortization 448 16.46 17.81 19.54  Interest Expense (Income) - Net Operating -0.003 - - -  Unusual Expense (Income) - 1.09 28.89 0.02  Other Operating Expenses, Total -431 -418 - -","Selling/General/Admin. Expenses, Total 1348 1264 1148.91 1179.17  Research & Development - - - -  Depreciation / Amortization 448 16.46 17.81 19.54  Interest Expense (Income) - Net Operating -0.003 - - -  Unusual Expense (Income) - 1.09 28.89 0.02  Other Operating Expenses, Total -431 -418 - -","Selling/General/Admin. Expenses, Total 1348 1264 1148.91 1179.17  Research & Development - - - -  Depreciation / Amortization 448 16.46 17.81 19.54  Interest Expense (Income) - Net Operating -0.003 - - -  Unusual Expense (Income) - 1.09 28.89 0.02  Other Operating Expenses, Total -431 -418 - -"
"Selling/General/Admin. Expenses, Total",1348,1264,1148.91,1179.17
Research & Development,-,-,-,-
Depreciation / Amortization,448,16.46,17.81,19.54
Interest Expense (Income) - Net Operating,-0.003,-,-,-
Unusual Expense (Income),-,1.09,28.89,0.02
"Other Operating Expenses, Total",-431,-418,-,-
Operating Income,234,166,40.52,123.02
"Interest Income (Expense), Net Non-Operating",-,-0.01,-0.1,-0.24
Gain (Loss) on Sale of Assets,-0.689,-,-,-
"Other, Net",-1,2,1.94,1.21
Net Income Before Taxes,235,164,42.36,124
Provision for Income Taxes,77,58,22.03,51.26
Net Income After Taxes,158,106,20.33,72.73
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,158.15,106,20.33,72.73
Total Extraordinary Items,-,-,-,-
Net Income,158.15,106,20.33,72.73
Total Adjustments to Net Income,-,-,-0,-0
Income Available to Common Excluding Extraordinary Items,158.15,106,20.33,72.73
Dilution Adjustment,-,-,-,-
Diluted Net Income,158.15,106,20.33,72.73
Diluted Weighted Average Shares,6.9,6.9,6.9,6.9
Diluted EPS Excluding Extraordinary Items,22.92,15.36,2.95,10.54
DPS - Common Stock Primary Issue,5,5,5,5
Diluted Normalized EPS,21.28,14.94,4.95,10.54
