Period Ending:,202331/01,202231/07,202231/01,202131/07
Total Revenue,19384.54,9447,18338.92,9195
"Revenue 19073.6 9441 - 17578.53  Other Revenue, Total 310.94 192.12 617.66 874","Revenue 19073.6 9441 - 17578.53  Other Revenue, Total 310.94 192.12 617.66 874","Revenue 19073.6 9441 - 17578.53  Other Revenue, Total 310.94 192.12 617.66 874","Revenue 19073.6 9441 - 17578.53  Other Revenue, Total 310.94 192.12 617.66 874","Revenue 19073.6 9441 - 17578.53  Other Revenue, Total 310.94 192.12 617.66 874"
Revenue,19073.6,9441,-,17578.53
"Other Revenue, Total",310.94,192.12,617.66,874
"Cost of Revenue, Total",8543.98,4225,-,5245.93
Gross Profit,10840.57,5222,-,12332.6
Total Operating Expenses,9239.18,4597,-,8411.73
"Selling/General/Admin. Expenses, Total 115.34 71 - 115.36  Research & Development - - - -  Depreciation / Amortization 6.69 1691 - 3050.44  Interest Expense (Income) - Net Operating -1096.99 -705 - -  Unusual Expense (Income) - - - -  Other Operating Expenses, Total 1670.17 -517.92 - 0.01","Selling/General/Admin. Expenses, Total 115.34 71 - 115.36  Research & Development - - - -  Depreciation / Amortization 6.69 1691 - 3050.44  Interest Expense (Income) - Net Operating -1096.99 -705 - -  Unusual Expense (Income) - - - -  Other Operating Expenses, Total 1670.17 -517.92 - 0.01","Selling/General/Admin. Expenses, Total 115.34 71 - 115.36  Research & Development - - - -  Depreciation / Amortization 6.69 1691 - 3050.44  Interest Expense (Income) - Net Operating -1096.99 -705 - -  Unusual Expense (Income) - - - -  Other Operating Expenses, Total 1670.17 -517.92 - 0.01","Selling/General/Admin. Expenses, Total 115.34 71 - 115.36  Research & Development - - - -  Depreciation / Amortization 6.69 1691 - 3050.44  Interest Expense (Income) - Net Operating -1096.99 -705 - -  Unusual Expense (Income) - - - -  Other Operating Expenses, Total 1670.17 -517.92 - 0.01","Selling/General/Admin. Expenses, Total 115.34 71 - 115.36  Research & Development - - - -  Depreciation / Amortization 6.69 1691 - 3050.44  Interest Expense (Income) - Net Operating -1096.99 -705 - -  Unusual Expense (Income) - - - -  Other Operating Expenses, Total 1670.17 -517.92 - 0.01"
"Selling/General/Admin. Expenses, Total",115.34,71,-,115.36
Research & Development,-,-,-,-
Depreciation / Amortization,6.69,1691,-,3050.44
Interest Expense (Income) - Net Operating,-1096.99,-705,-,-
Unusual Expense (Income),-,-,-,-
"Other Operating Expenses, Total",1670.17,-517.92,-,0.01
Operating Income,10145.36,4850,-,9166.79
"Interest Income (Expense), Net Non-Operating",-,-,-,-1115.17
Gain (Loss) on Sale of Assets,-,-,-,-
"Other, Net",1428.83,2176.89,-,-271.85
Net Income Before Taxes,8716.53,4122,-,7779.77
Provision for Income Taxes,1.21,0.605,-,1.21
Net Income After Taxes,8715.32,4122,-,7778.56
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,8715.32,4122,-,7778.56
Total Extraordinary Items,-,-,-,-
Net Income,8715.32,4122,-,7778.56
Total Adjustments to Net Income,-,-,-,-
Income Available to Common Excluding Extraordinary Items,8715.32,4122,-,7778.56
Dilution Adjustment,-,-,-,-
Diluted Net Income,8715.32,4122,-,7778.56
Diluted Weighted Average Shares,1.05,1.04,-,0.97
Diluted EPS Excluding Extraordinary Items,8330.44,8099.13,-,8014.66
DPS - Common Stock Primary Issue,8358,-,-,8183
Diluted Normalized EPS,5207.25,5074.61,-,8014.66
