Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,22373,20874,18473.96,20011.7
"Revenue 22373 20874.65 18473.96 20011.7  Other Revenue, Total - - - -","Revenue 22373 20874.65 18473.96 20011.7  Other Revenue, Total - - - -","Revenue 22373 20874.65 18473.96 20011.7  Other Revenue, Total - - - -","Revenue 22373 20874.65 18473.96 20011.7  Other Revenue, Total - - - -","Revenue 22373 20874.65 18473.96 20011.7  Other Revenue, Total - - - -"
Revenue,22373,20874.65,18473.96,20011.7
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",12799,11883,10598.79,11991.66
Gross Profit,9574,8991.65,7875.17,8020.04
Total Operating Expenses,19733,17983.81,15951.82,17702.2
"Selling/General/Admin. Expenses, Total 6934 6100.81 4661.17 4967.48  Research & Development - - 347.59 369.05  Depreciation / Amortization 521 - 344.27 374.01  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - - - 1  Other Operating Expenses, Total -85 - - -","Selling/General/Admin. Expenses, Total 6934 6100.81 4661.17 4967.48  Research & Development - - 347.59 369.05  Depreciation / Amortization 521 - 344.27 374.01  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - - - 1  Other Operating Expenses, Total -85 - - -","Selling/General/Admin. Expenses, Total 6934 6100.81 4661.17 4967.48  Research & Development - - 347.59 369.05  Depreciation / Amortization 521 - 344.27 374.01  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - - - 1  Other Operating Expenses, Total -85 - - -","Selling/General/Admin. Expenses, Total 6934 6100.81 4661.17 4967.48  Research & Development - - 347.59 369.05  Depreciation / Amortization 521 - 344.27 374.01  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - - - 1  Other Operating Expenses, Total -85 - - -","Selling/General/Admin. Expenses, Total 6934 6100.81 4661.17 4967.48  Research & Development - - 347.59 369.05  Depreciation / Amortization 521 - 344.27 374.01  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - - - 1  Other Operating Expenses, Total -85 - - -"
"Selling/General/Admin. Expenses, Total",6934,6100.81,4661.17,4967.48
Research & Development,-,-,347.59,369.05
Depreciation / Amortization,521,-,344.27,374.01
Interest Expense (Income) - Net Operating,-,-,-,-
Unusual Expense (Income),-,-,-,1
"Other Operating Expenses, Total",-85,-,-,-
Operating Income,2640,2890.84,2522.14,2309.5
"Interest Income (Expense), Net Non-Operating",-,109.04,46.53,-135.55
Gain (Loss) on Sale of Assets,-18,1.09,1.89,4.48
"Other, Net",-109,85.4,40.25,30.08
Net Income Before Taxes,2767,3086.36,2610.82,2208.52
Provision for Income Taxes,790,952.46,752.97,629.27
Net Income After Taxes,1977,2133.9,1857.84,1579.25
Minority Interest,309,-21.66,-29.98,-46.4
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,1922,2112.24,1827.87,1532.85
Total Extraordinary Items,-,-,-,-
Net Income,1922,2112.24,1827.87,1532.85
Total Adjustments to Net Income,-,-0,-0,-0
Income Available to Common Excluding Extraordinary Items,1922,2112.24,1827.87,1532.85
Dilution Adjustment,-,-,-,-
Diluted Net Income,1922,2112.24,1827.87,1532.85
Diluted Weighted Average Shares,34.04,34.04,34.04,34.06
Diluted EPS Excluding Extraordinary Items,56.47,62.06,53.7,45.01
DPS - Common Stock Primary Issue,-,19,18,18
Diluted Normalized EPS,49.53,62.04,53.67,44.91
