Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,2690,2681,3961,2708.16
"Revenue 2690 2681 3961 2708.16  Other Revenue, Total - - - -","Revenue 2690 2681 3961 2708.16  Other Revenue, Total - - - -","Revenue 2690 2681 3961 2708.16  Other Revenue, Total - - - -","Revenue 2690 2681 3961 2708.16  Other Revenue, Total - - - -","Revenue 2690 2681 3961 2708.16  Other Revenue, Total - - - -"
Revenue,2690,2681,3961,2708.16
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",2059,2023,3234,2154.05
Gross Profit,631,658,727,554.1
Total Operating Expenses,2559,2656,3786,2644.57
"Selling/General/Admin. Expenses, Total 500 565 548 486.1  Research & Development - - - -  Depreciation / Amortization 5 5 30 4.42  Interest Expense (Income) - Net Operating -3 -3 -3 -  Unusual Expense (Income) - 628.23 160.18 -  Other Operating Expenses, Total 1 66 -23 -","Selling/General/Admin. Expenses, Total 500 565 548 486.1  Research & Development - - - -  Depreciation / Amortization 5 5 30 4.42  Interest Expense (Income) - Net Operating -3 -3 -3 -  Unusual Expense (Income) - 628.23 160.18 -  Other Operating Expenses, Total 1 66 -23 -","Selling/General/Admin. Expenses, Total 500 565 548 486.1  Research & Development - - - -  Depreciation / Amortization 5 5 30 4.42  Interest Expense (Income) - Net Operating -3 -3 -3 -  Unusual Expense (Income) - 628.23 160.18 -  Other Operating Expenses, Total 1 66 -23 -","Selling/General/Admin. Expenses, Total 500 565 548 486.1  Research & Development - - - -  Depreciation / Amortization 5 5 30 4.42  Interest Expense (Income) - Net Operating -3 -3 -3 -  Unusual Expense (Income) - 628.23 160.18 -  Other Operating Expenses, Total 1 66 -23 -","Selling/General/Admin. Expenses, Total 500 565 548 486.1  Research & Development - - - -  Depreciation / Amortization 5 5 30 4.42  Interest Expense (Income) - Net Operating -3 -3 -3 -  Unusual Expense (Income) - 628.23 160.18 -  Other Operating Expenses, Total 1 66 -23 -"
"Selling/General/Admin. Expenses, Total",500,565,548,486.1
Research & Development,-,-,-,-
Depreciation / Amortization,5,5,30,4.42
Interest Expense (Income) - Net Operating,-3,-3,-3,-
Unusual Expense (Income),-,628.23,160.18,-
"Other Operating Expenses, Total",1,66,-23,-
Operating Income,131,25,175,63.59
"Interest Income (Expense), Net Non-Operating",-,-6.17,31.02,-3.08
Gain (Loss) on Sale of Assets,-,-32,35,-
"Other, Net",-2,662,94,-0.71
Net Income Before Taxes,133,-605,46,59.8
Provision for Income Taxes,7,72,77,18.83
Net Income After Taxes,126,-677,-31,40.96
Minority Interest,-,-,8,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,126,-677,-25,40.96
Total Extraordinary Items,-,-,-,-
Net Income,126,-677,-25,40.96
Total Adjustments to Net Income,-,-,-,-0
Income Available to Common Excluding Extraordinary Items,126,-677,-25,40.96
Dilution Adjustment,-0.449,-,-,-
Diluted Net Income,126.45,-677,-25,40.96
Diluted Weighted Average Shares,3.71,3.68,3.76,3.83
Diluted EPS Excluding Extraordinary Items,34.11,-184.18,-6.65,10.7
DPS - Common Stock Primary Issue,-,-,-,-
Diluted Normalized EPS,21.92,3.91,29.37,13.13
