Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,63298,55680,52602,62664
"Revenue 63298 55680 52602 62664  Other Revenue, Total - - - -","Revenue 63298 55680 52602 62664  Other Revenue, Total - - - -","Revenue 63298 55680 52602 62664  Other Revenue, Total - - - -","Revenue 63298 55680 52602 62664  Other Revenue, Total - - - -","Revenue 63298 55680 52602 62664  Other Revenue, Total - - - -"
Revenue,63298,55680,52602,62664
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",49077,41395,39699,46028
Gross Profit,14221,14285,12903,16636
Total Operating Expenses,63061,55274,55905,62319
"Selling/General/Admin. Expenses, Total 13489 13382 14742 15521  Research & Development 199 177 188 233  Depreciation / Amortization 956 965 443 350  Interest Expense (Income) - Net Operating -12 -7 - -  Unusual Expense (Income) - -319 833 186  Other Operating Expenses, Total -648 -638 - 1","Selling/General/Admin. Expenses, Total 13489 13382 14742 15521  Research & Development 199 177 188 233  Depreciation / Amortization 956 965 443 350  Interest Expense (Income) - Net Operating -12 -7 - -  Unusual Expense (Income) - -319 833 186  Other Operating Expenses, Total -648 -638 - 1","Selling/General/Admin. Expenses, Total 13489 13382 14742 15521  Research & Development 199 177 188 233  Depreciation / Amortization 956 965 443 350  Interest Expense (Income) - Net Operating -12 -7 - -  Unusual Expense (Income) - -319 833 186  Other Operating Expenses, Total -648 -638 - 1","Selling/General/Admin. Expenses, Total 13489 13382 14742 15521  Research & Development 199 177 188 233  Depreciation / Amortization 956 965 443 350  Interest Expense (Income) - Net Operating -12 -7 - -  Unusual Expense (Income) - -319 833 186  Other Operating Expenses, Total -648 -638 - 1","Selling/General/Admin. Expenses, Total 13489 13382 14742 15521  Research & Development 199 177 188 233  Depreciation / Amortization 956 965 443 350  Interest Expense (Income) - Net Operating -12 -7 - -  Unusual Expense (Income) - -319 833 186  Other Operating Expenses, Total -648 -638 - 1"
"Selling/General/Admin. Expenses, Total",13489,13382,14742,15521
Research & Development,199,177,188,233
Depreciation / Amortization,956,965,443,350
Interest Expense (Income) - Net Operating,-12,-7,-,-
Unusual Expense (Income),-,-319,833,186
"Other Operating Expenses, Total",-648,-638,-,1
Operating Income,237,406,-3303,345
"Interest Income (Expense), Net Non-Operating",-,206,-733,-61
Gain (Loss) on Sale of Assets,-,58,-,833
"Other, Net",-72,-683,141,173
Net Income Before Taxes,309,1031,-3895,1290
Provision for Income Taxes,135,279,213,600
Net Income After Taxes,174,752,-4108,690
Minority Interest,279,276,25,35
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,173,742,-4083,725
Total Extraordinary Items,-,-,-,-
Net Income,173,742,-4083,725
Total Adjustments to Net Income,-,-,-1,-
Income Available to Common Excluding Extraordinary Items,173,742,-4084,725
Dilution Adjustment,-,-,-,-
Diluted Net Income,173,742,-4084,725
Diluted Weighted Average Shares,21.41,21.41,21.41,21.41
Diluted EPS Excluding Extraordinary Items,8.08,34.66,-190.8,33.87
DPS - Common Stock Primary Issue,10,10,5,18
Diluted Normalized EPS,10.14,29.28,-165.5,17.7
