Period Ending:,202328/02,202228/02,202128/02,202029/02
Total Revenue,10464,9875.83,10275.25,8576.46
"Revenue 10464 9875.83 10275.25 8576.46  Other Revenue, Total - - - -","Revenue 10464 9875.83 10275.25 8576.46  Other Revenue, Total - - - -","Revenue 10464 9875.83 10275.25 8576.46  Other Revenue, Total - - - -","Revenue 10464 9875.83 10275.25 8576.46  Other Revenue, Total - - - -","Revenue 10464 9875.83 10275.25 8576.46  Other Revenue, Total - - - -"
Revenue,10464,9875.83,10275.25,8576.46
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",2111,2004.47,2567.45,2139.97
Gross Profit,8353,7871.36,7707.8,6436.49
Total Operating Expenses,9473,8999.38,8844.58,9028.34
"Selling/General/Admin. Expenses, Total 7362 6987.67 6157.77 6519.98  Research & Development - - - -  Depreciation / Amortization 132 - 111.63 -  Interest Expense (Income) - Net Operating -2 - - -  Unusual Expense (Income) - 7.23 7.73 368.38  Other Operating Expenses, Total -130 - - -0","Selling/General/Admin. Expenses, Total 7362 6987.67 6157.77 6519.98  Research & Development - - - -  Depreciation / Amortization 132 - 111.63 -  Interest Expense (Income) - Net Operating -2 - - -  Unusual Expense (Income) - 7.23 7.73 368.38  Other Operating Expenses, Total -130 - - -0","Selling/General/Admin. Expenses, Total 7362 6987.67 6157.77 6519.98  Research & Development - - - -  Depreciation / Amortization 132 - 111.63 -  Interest Expense (Income) - Net Operating -2 - - -  Unusual Expense (Income) - 7.23 7.73 368.38  Other Operating Expenses, Total -130 - - -0","Selling/General/Admin. Expenses, Total 7362 6987.67 6157.77 6519.98  Research & Development - - - -  Depreciation / Amortization 132 - 111.63 -  Interest Expense (Income) - Net Operating -2 - - -  Unusual Expense (Income) - 7.23 7.73 368.38  Other Operating Expenses, Total -130 - - -0","Selling/General/Admin. Expenses, Total 7362 6987.67 6157.77 6519.98  Research & Development - - - -  Depreciation / Amortization 132 - 111.63 -  Interest Expense (Income) - Net Operating -2 - - -  Unusual Expense (Income) - 7.23 7.73 368.38  Other Operating Expenses, Total -130 - - -0"
"Selling/General/Admin. Expenses, Total",7362,6987.67,6157.77,6519.98
Research & Development,-,-,-,-
Depreciation / Amortization,132,-,111.63,-
Interest Expense (Income) - Net Operating,-2,-,-,-
Unusual Expense (Income),-,7.23,7.73,368.38
"Other Operating Expenses, Total",-130,-,-,-0
Operating Income,991,876.46,1430.67,-451.88
"Interest Income (Expense), Net Non-Operating",-,1.21,6.8,-22.37
Gain (Loss) on Sale of Assets,1,-,-,-
"Other, Net",33,-32.36,3.63,27.88
Net Income Before Taxes,957,845.31,1441.1,-446.36
Provision for Income Taxes,-328,240.79,191.05,-190.04
Net Income After Taxes,1285,604.52,1250.05,-256.32
Minority Interest,61,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,1258,604.52,1250.05,-256.32
Total Extraordinary Items,-,-,-,-
Net Income,1258,604.52,1250.05,-256.32
Total Adjustments to Net Income,-,-,-0,-
Income Available to Common Excluding Extraordinary Items,1258,604.52,1250.05,-256.32
Dilution Adjustment,-0.393,-,-,-
Diluted Net Income,1258.39,604.52,1250.05,-256.32
Diluted Weighted Average Shares,11.38,11.65,11.82,11.23
Diluted EPS Excluding Extraordinary Items,110.62,51.87,105.79,-22.83
DPS - Common Stock Primary Issue,-,-,10,-
Diluted Normalized EPS,50.48,54.53,106.66,5.31
