Period Ending:,202328/02,202228/02,202128/02,202029/02
Total Revenue,1144278,1025947,949652,868280
"Revenue 1144278 1025947 949652 868280  Other Revenue, Total - - - -","Revenue 1144278 1025947 949652 868280  Other Revenue, Total - - - -","Revenue 1144278 1025947 949652 868280  Other Revenue, Total - - - -","Revenue 1144278 1025947 949652 868280  Other Revenue, Total - - - -","Revenue 1144278 1025947 949652 868280  Other Revenue, Total - - - -"
Revenue,1144278,1025947,949652,868280
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",795023,705002,653607,600825
Gross Profit,349255,320945,296045,267455
Total Operating Expenses,1098642,982927,906677,834828
"Selling/General/Admin. Expenses, Total 280699 259239 236386 214258  Research & Development - - - -  Depreciation / Amortization 19863 16988 15178 15394  Interest Expense (Income) - Net Operating -600 -468 -428 -  Unusual Expense (Income) - 5185 4566 4349  Other Operating Expenses, Total 3657 2166 1934 2","Selling/General/Admin. Expenses, Total 280699 259239 236386 214258  Research & Development - - - -  Depreciation / Amortization 19863 16988 15178 15394  Interest Expense (Income) - Net Operating -600 -468 -428 -  Unusual Expense (Income) - 5185 4566 4349  Other Operating Expenses, Total 3657 2166 1934 2","Selling/General/Admin. Expenses, Total 280699 259239 236386 214258  Research & Development - - - -  Depreciation / Amortization 19863 16988 15178 15394  Interest Expense (Income) - Net Operating -600 -468 -428 -  Unusual Expense (Income) - 5185 4566 4349  Other Operating Expenses, Total 3657 2166 1934 2","Selling/General/Admin. Expenses, Total 280699 259239 236386 214258  Research & Development - - - -  Depreciation / Amortization 19863 16988 15178 15394  Interest Expense (Income) - Net Operating -600 -468 -428 -  Unusual Expense (Income) - 5185 4566 4349  Other Operating Expenses, Total 3657 2166 1934 2","Selling/General/Admin. Expenses, Total 280699 259239 236386 214258  Research & Development - - - -  Depreciation / Amortization 19863 16988 15178 15394  Interest Expense (Income) - Net Operating -600 -468 -428 -  Unusual Expense (Income) - 5185 4566 4349  Other Operating Expenses, Total 3657 2166 1934 2"
"Selling/General/Admin. Expenses, Total",280699,259239,236386,214258
Research & Development,-,-,-,-
Depreciation / Amortization,19863,16988,15178,15394
Interest Expense (Income) - Net Operating,-600,-468,-428,-
Unusual Expense (Income),-,5185,4566,4349
"Other Operating Expenses, Total",3657,2166,1934,2
Operating Income,45636,43020,42975,33452
"Interest Income (Expense), Net Non-Operating",-,-465,-399,-394
Gain (Loss) on Sale of Assets,157,5,246,-63
"Other, Net",913,605,1418,2941
Net Income Before Taxes,44566,42410,41311,35936
Provision for Income Taxes,17505,15957,13383,13275
Net Income After Taxes,27061,26453,27928,22661
Minority Interest,6472,6101,630,141
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,27030,26453,27999,22802
Total Extraordinary Items,-,-,-,-
Net Income,27030,26453,27999,22802
Total Adjustments to Net Income,-,-,-,-
Income Available to Common Excluding Extraordinary Items,27030,26453,27999,22802
Dilution Adjustment,-0.79,0.169,-0.946,-
Diluted Net Income,27030.79,26452.83,27999.95,22802
Diluted Weighted Average Shares,209.07,208.49,208.8,208.95
Diluted EPS Excluding Extraordinary Items,129.29,126.88,134.1,109.12
DPS - Common Stock Primary Issue,32,30,28.5,25
Diluted Normalized EPS,155.74,142.66,137.43,129.68
