Period Ending:,202231/08,202131/08,202031/08,201931/08
Total Revenue,17701,13027,11517.19,10855.06
"Revenue 17701 13027 11517.19 10855.06  Other Revenue, Total - - - -","Revenue 17701 13027 11517.19 10855.06  Other Revenue, Total - - - -","Revenue 17701 13027 11517.19 10855.06  Other Revenue, Total - - - -","Revenue 17701 13027 11517.19 10855.06  Other Revenue, Total - - - -","Revenue 17701 13027 11517.19 10855.06  Other Revenue, Total - - - -"
Revenue,17701,13027,11517.19,10855.06
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",13364,9010.44,7320.92,6895.7
Gross Profit,4337,4016.56,4196.27,3959.37
Total Operating Expenses,17366,12643.3,10708.6,10249.94
"Selling/General/Admin. Expenses, Total 4002 3623.95 3360.49 3351.26  Research & Development - - - -  Depreciation / Amortization 22 - - -  Interest Expense (Income) - Net Operating -6 - - -  Unusual Expense (Income) - 8.9 27.19 2.98  Other Operating Expenses, Total -16 - - -","Selling/General/Admin. Expenses, Total 4002 3623.95 3360.49 3351.26  Research & Development - - - -  Depreciation / Amortization 22 - - -  Interest Expense (Income) - Net Operating -6 - - -  Unusual Expense (Income) - 8.9 27.19 2.98  Other Operating Expenses, Total -16 - - -","Selling/General/Admin. Expenses, Total 4002 3623.95 3360.49 3351.26  Research & Development - - - -  Depreciation / Amortization 22 - - -  Interest Expense (Income) - Net Operating -6 - - -  Unusual Expense (Income) - 8.9 27.19 2.98  Other Operating Expenses, Total -16 - - -","Selling/General/Admin. Expenses, Total 4002 3623.95 3360.49 3351.26  Research & Development - - - -  Depreciation / Amortization 22 - - -  Interest Expense (Income) - Net Operating -6 - - -  Unusual Expense (Income) - 8.9 27.19 2.98  Other Operating Expenses, Total -16 - - -","Selling/General/Admin. Expenses, Total 4002 3623.95 3360.49 3351.26  Research & Development - - - -  Depreciation / Amortization 22 - - -  Interest Expense (Income) - Net Operating -6 - - -  Unusual Expense (Income) - 8.9 27.19 2.98  Other Operating Expenses, Total -16 - - -"
"Selling/General/Admin. Expenses, Total",4002,3623.95,3360.49,3351.26
Research & Development,-,-,-,-
Depreciation / Amortization,22,-,-,-
Interest Expense (Income) - Net Operating,-6,-,-,-
Unusual Expense (Income),-,8.9,27.19,2.98
"Other Operating Expenses, Total",-16,-,-,-
Operating Income,335,383.71,808.59,605.12
"Interest Income (Expense), Net Non-Operating",-,-4.22,24.12,-7.89
Gain (Loss) on Sale of Assets,50,-,-,-
"Other, Net",-155,63.75,90.86,54.4
Net Income Before Taxes,440,443.24,923.58,651.63
Provision for Income Taxes,171,166.22,311.65,141.05
Net Income After Taxes,269,277.02,611.93,510.58
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,269,277.02,611.93,510.58
Total Extraordinary Items,-,-,-,-
Net Income,269,277.02,611.93,510.58
Total Adjustments to Net Income,-,-0,-,-
Income Available to Common Excluding Extraordinary Items,269,277.02,611.93,510.58
Dilution Adjustment,-0.19,-,-,-
Diluted Net Income,269.19,277.02,611.93,510.58
Diluted Weighted Average Shares,7.51,7.52,7.4,6.86
Diluted EPS Excluding Extraordinary Items,35.85,36.85,82.64,74.38
DPS - Common Stock Primary Issue,12,11,10,-
Diluted Normalized EPS,36.54,37.59,85.07,74.72
