Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,25253,25134,26253,31895
"Revenue 25253 25134 26253 31895  Other Revenue, Total - - - -","Revenue 25253 25134 26253 31895  Other Revenue, Total - - - -","Revenue 25253 25134 26253 31895  Other Revenue, Total - - - -","Revenue 25253 25134 26253 31895  Other Revenue, Total - - - -","Revenue 25253 25134 26253 31895  Other Revenue, Total - - - -"
Revenue,25253,25134,26253,31895
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",20456,20869,21371,25903
Gross Profit,4797,4265,4882,5992
Total Operating Expenses,24801,25627,26564,31426
"Selling/General/Admin. Expenses, Total 4345 4758 5019 5514  Research & Development - 9 - -  Depreciation / Amortization 245 327 - -  Interest Expense (Income) - Net Operating -88 - - -  Unusual Expense (Income) - 586 174 8  Other Operating Expenses, Total -157 -236 - 1","Selling/General/Admin. Expenses, Total 4345 4758 5019 5514  Research & Development - 9 - -  Depreciation / Amortization 245 327 - -  Interest Expense (Income) - Net Operating -88 - - -  Unusual Expense (Income) - 586 174 8  Other Operating Expenses, Total -157 -236 - 1","Selling/General/Admin. Expenses, Total 4345 4758 5019 5514  Research & Development - 9 - -  Depreciation / Amortization 245 327 - -  Interest Expense (Income) - Net Operating -88 - - -  Unusual Expense (Income) - 586 174 8  Other Operating Expenses, Total -157 -236 - 1","Selling/General/Admin. Expenses, Total 4345 4758 5019 5514  Research & Development - 9 - -  Depreciation / Amortization 245 327 - -  Interest Expense (Income) - Net Operating -88 - - -  Unusual Expense (Income) - 586 174 8  Other Operating Expenses, Total -157 -236 - 1","Selling/General/Admin. Expenses, Total 4345 4758 5019 5514  Research & Development - 9 - -  Depreciation / Amortization 245 327 - -  Interest Expense (Income) - Net Operating -88 - - -  Unusual Expense (Income) - 586 174 8  Other Operating Expenses, Total -157 -236 - 1"
"Selling/General/Admin. Expenses, Total",4345,4758,5019,5514
Research & Development,-,9,-,-
Depreciation / Amortization,245,327,-,-
Interest Expense (Income) - Net Operating,-88,-,-,-
Unusual Expense (Income),-,586,174,8
"Other Operating Expenses, Total",-157,-236,-,1
Operating Income,452,-493,-311,469
"Interest Income (Expense), Net Non-Operating",-,-48,116,-42
Gain (Loss) on Sale of Assets,8,389,1,68
"Other, Net",-29,-204,35,34
Net Income Before Taxes,473,-678,-159,529
Provision for Income Taxes,-,35,234,155
Net Income After Taxes,473,-713,-393,374
Minority Interest,13,71,9,-23
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,473,-642,-384,351
Total Extraordinary Items,-,-,-,-
Net Income,473,-642,-384,351
Total Adjustments to Net Income,-,-,1,-
Income Available to Common Excluding Extraordinary Items,473,-642,-383,351
Dilution Adjustment,-,-,-,-
Diluted Net Income,473,-642,-383,351
Diluted Weighted Average Shares,1.53,1.53,1.53,1.53
Diluted EPS Excluding Extraordinary Items,309.5,-420.05,-250.57,229.59
DPS - Common Stock Primary Issue,-,-,-,60
Diluted Normalized EPS,192.62,-159.24,-177,201.84
