Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,70607,59511,48722.93,55557.7
"Revenue 70607.01 59511 48722.93 55557.7  Other Revenue, Total - - - -","Revenue 70607.01 59511 48722.93 55557.7  Other Revenue, Total - - - -","Revenue 70607.01 59511 48722.93 55557.7  Other Revenue, Total - - - -","Revenue 70607.01 59511 48722.93 55557.7  Other Revenue, Total - - - -","Revenue 70607.01 59511 48722.93 55557.7  Other Revenue, Total - - - -"
Revenue,70607.01,59511,48722.93,55557.7
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",42157.75,35666,30108.37,31750.31
Gross Profit,28449.26,23845,18614.56,23807.39
Total Operating Expenses,66400.19,56942,49874.01,55110.59
"Selling/General/Admin. Expenses, Total 24208.23 17463 17170.72 19974.19  Research & Development - 2363 1953.65 2479.68  Depreciation / Amortization 1840 1685 - -  Interest Expense (Income) - Net Operating -259.46 -132 - -  Unusual Expense (Income) - -2.17 641.27 906.41  Other Operating Expenses, Total -167 -103 - -","Selling/General/Admin. Expenses, Total 24208.23 17463 17170.72 19974.19  Research & Development - 2363 1953.65 2479.68  Depreciation / Amortization 1840 1685 - -  Interest Expense (Income) - Net Operating -259.46 -132 - -  Unusual Expense (Income) - -2.17 641.27 906.41  Other Operating Expenses, Total -167 -103 - -","Selling/General/Admin. Expenses, Total 24208.23 17463 17170.72 19974.19  Research & Development - 2363 1953.65 2479.68  Depreciation / Amortization 1840 1685 - -  Interest Expense (Income) - Net Operating -259.46 -132 - -  Unusual Expense (Income) - -2.17 641.27 906.41  Other Operating Expenses, Total -167 -103 - -","Selling/General/Admin. Expenses, Total 24208.23 17463 17170.72 19974.19  Research & Development - 2363 1953.65 2479.68  Depreciation / Amortization 1840 1685 - -  Interest Expense (Income) - Net Operating -259.46 -132 - -  Unusual Expense (Income) - -2.17 641.27 906.41  Other Operating Expenses, Total -167 -103 - -","Selling/General/Admin. Expenses, Total 24208.23 17463 17170.72 19974.19  Research & Development - 2363 1953.65 2479.68  Depreciation / Amortization 1840 1685 - -  Interest Expense (Income) - Net Operating -259.46 -132 - -  Unusual Expense (Income) - -2.17 641.27 906.41  Other Operating Expenses, Total -167 -103 - -"
"Selling/General/Admin. Expenses, Total",24208.23,17463,17170.72,19974.19
Research & Development,-,2363,1953.65,2479.68
Depreciation / Amortization,1840,1685,-,-
Interest Expense (Income) - Net Operating,-259.46,-132,-,-
Unusual Expense (Income),-,-2.17,641.27,906.41
"Other Operating Expenses, Total",-167,-103,-,-
Operating Income,4206.82,2569,-1151.08,447.11
"Interest Income (Expense), Net Non-Operating",-,-22.16,-135.55,-502
Gain (Loss) on Sale of Assets,68.75,124,124.18,17.55
"Other, Net",288.9,-332,890.65,95.12
Net Income Before Taxes,3849.17,2777,-271.8,57.78
Provision for Income Taxes,1026.24,412,169.02,852.1
Net Income After Taxes,2822.94,2365,-440.82,-794.32
Minority Interest,70.32,49,139.57,16.36
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,2807.38,2347,-301.25,-777.96
Total Extraordinary Items,-,-,-,-
Net Income,2807.38,2347,-301.25,-777.96
Total Adjustments to Net Income,-,-,-,-
Income Available to Common Excluding Extraordinary Items,2807.38,2347,-301.25,-777.96
Dilution Adjustment,0.004,-0.604,-,-
Diluted Net Income,2807.38,2347.6,-301.25,-777.96
Diluted Weighted Average Shares,28.79,29.23,29.49,29.65
Diluted EPS Excluding Extraordinary Items,97.5,80.31,-10.21,-26.24
DPS - Common Stock Primary Issue,17.5,15,7.5,7.5
Diluted Normalized EPS,85.58,56.06,4.98,2.1
