Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,86113,71148,50723.24,57510.33
"Revenue 86113 71148.43 50723.24 57510.33  Other Revenue, Total - - - -","Revenue 86113 71148.43 50723.24 57510.33  Other Revenue, Total - - - -","Revenue 86113 71148.43 50723.24 57510.33  Other Revenue, Total - - - -","Revenue 86113 71148.43 50723.24 57510.33  Other Revenue, Total - - - -","Revenue 86113 71148.43 50723.24 57510.33  Other Revenue, Total - - - -"
Revenue,86113,71148.43,50723.24,57510.33
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",63571,52733.02,36887.16,42947.38
Gross Profit,22542,18415.41,13836.08,14562.94
Total Operating Expenses,80944,67891.73,51023.57,57230.66
"Selling/General/Admin. Expenses, Total 17373 14700.71 13245.57 14265.47  Research & Development - - - -  Depreciation / Amortization 1215 - - -  Interest Expense (Income) - Net Operating -60 - - -  Unusual Expense (Income) - 458 890.83 17.81  Other Operating Expenses, Total -1155 - - -","Selling/General/Admin. Expenses, Total 17373 14700.71 13245.57 14265.47  Research & Development - - - -  Depreciation / Amortization 1215 - - -  Interest Expense (Income) - Net Operating -60 - - -  Unusual Expense (Income) - 458 890.83 17.81  Other Operating Expenses, Total -1155 - - -","Selling/General/Admin. Expenses, Total 17373 14700.71 13245.57 14265.47  Research & Development - - - -  Depreciation / Amortization 1215 - - -  Interest Expense (Income) - Net Operating -60 - - -  Unusual Expense (Income) - 458 890.83 17.81  Other Operating Expenses, Total -1155 - - -","Selling/General/Admin. Expenses, Total 17373 14700.71 13245.57 14265.47  Research & Development - - - -  Depreciation / Amortization 1215 - - -  Interest Expense (Income) - Net Operating -60 - - -  Unusual Expense (Income) - 458 890.83 17.81  Other Operating Expenses, Total -1155 - - -","Selling/General/Admin. Expenses, Total 17373 14700.71 13245.57 14265.47  Research & Development - - - -  Depreciation / Amortization 1215 - - -  Interest Expense (Income) - Net Operating -60 - - -  Unusual Expense (Income) - 458 890.83 17.81  Other Operating Expenses, Total -1155 - - -"
"Selling/General/Admin. Expenses, Total",17373,14700.71,13245.57,14265.47
Research & Development,-,-,-,-
Depreciation / Amortization,1215,-,-,-
Interest Expense (Income) - Net Operating,-60,-,-,-
Unusual Expense (Income),-,458,890.83,17.81
"Other Operating Expenses, Total",-1155,-,-,-
Operating Income,5169,3256.7,-300.33,279.67
"Interest Income (Expense), Net Non-Operating",-,29.84,-144.36,-147.37
Gain (Loss) on Sale of Assets,4,12.19,6.58,4.36
"Other, Net",-152,27.54,-14.86,-138.87
Net Income Before Taxes,5317,3326.28,-452.97,-2.22
Provision for Income Taxes,1589,1054.38,152.22,260.93
Net Income After Taxes,3728,2271.9,-605.19,-263.15
Minority Interest,314,-12.81,9.6,28.94
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,3706,2259.09,-595.59,-234.21
Total Extraordinary Items,-,-,-,-
Net Income,3706,2259.09,-595.59,-234.21
Total Adjustments to Net Income,-,-0,-,-
Income Available to Common Excluding Extraordinary Items,3706,2259.09,-595.59,-234.2
Dilution Adjustment,-,-,-,-
Diluted Net Income,3706,2259.09,-595.59,-234.2
Diluted Weighted Average Shares,10.96,10.96,10.96,10.96
Diluted EPS Excluding Extraordinary Items,338.25,206.19,-54.36,-21.38
DPS - Common Stock Primary Issue,60,32,16,24
Diluted Normalized EPS,306.32,241.17,9.68,-12.93
