Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,124683,117567,118851,136155
"Revenue - 117567 118851 136155  Other Revenue, Total - - - -","Revenue - 117567 118851 136155  Other Revenue, Total - - - -","Revenue - 117567 118851 136155  Other Revenue, Total - - - -","Revenue - 117567 118851 136155  Other Revenue, Total - - - -","Revenue - 117567 118851 136155  Other Revenue, Total - - - -"
Revenue,-,117567,118851,136155
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",-,92831,92451,105978
Gross Profit,-,24736,26400,30177
Total Operating Expenses,-,116102,116759,132405
"Selling/General/Admin. Expenses, Total - 23271 24308 23682  Research & Development - 2784 2655 2769  Depreciation / Amortization 5650 6176 6217 -  Interest Expense (Income) - Net Operating - -386 -373 -  Unusual Expense (Income) - 6407 906 -25  Other Operating Expenses, Total -7819 -8574 -8499 1","Selling/General/Admin. Expenses, Total - 23271 24308 23682  Research & Development - 2784 2655 2769  Depreciation / Amortization 5650 6176 6217 -  Interest Expense (Income) - Net Operating - -386 -373 -  Unusual Expense (Income) - 6407 906 -25  Other Operating Expenses, Total -7819 -8574 -8499 1","Selling/General/Admin. Expenses, Total - 23271 24308 23682  Research & Development - 2784 2655 2769  Depreciation / Amortization 5650 6176 6217 -  Interest Expense (Income) - Net Operating - -386 -373 -  Unusual Expense (Income) - 6407 906 -25  Other Operating Expenses, Total -7819 -8574 -8499 1","Selling/General/Admin. Expenses, Total - 23271 24308 23682  Research & Development - 2784 2655 2769  Depreciation / Amortization 5650 6176 6217 -  Interest Expense (Income) - Net Operating - -386 -373 -  Unusual Expense (Income) - 6407 906 -25  Other Operating Expenses, Total -7819 -8574 -8499 1","Selling/General/Admin. Expenses, Total - 23271 24308 23682  Research & Development - 2784 2655 2769  Depreciation / Amortization 5650 6176 6217 -  Interest Expense (Income) - Net Operating - -386 -373 -  Unusual Expense (Income) - 6407 906 -25  Other Operating Expenses, Total -7819 -8574 -8499 1"
"Selling/General/Admin. Expenses, Total",-,23271,24308,23682
Research & Development,-,2784,2655,2769
Depreciation / Amortization,5650,6176,6217,-
Interest Expense (Income) - Net Operating,-,-386,-373,-
Unusual Expense (Income),-,6407,906,-25
"Other Operating Expenses, Total",-7819,-8574,-8499,1
Operating Income,-,1465,2092,3750
"Interest Income (Expense), Net Non-Operating",-,688,669,-146
Gain (Loss) on Sale of Assets,1601,231,-224,-61
"Other, Net",-3093,5794,446,-163
Net Income Before Taxes,-,-4560,1870,3380
Provision for Income Taxes,-,1316,1560,1243
Net Income After Taxes,-,-5876,310,2137
Minority Interest,-,717,702,185
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,-,-5917,1126,2322
Total Extraordinary Items,-,-,-,-
Net Income,-,-5917,1126,2322
Total Adjustments to Net Income,-,-,-,1
Income Available to Common Excluding Extraordinary Items,-,-5917,1126,2323
Dilution Adjustment,-,-,-,-
Diluted Net Income,-,-5917,1126,2323
Diluted Weighted Average Shares,-,45.18,45.3,45.29
Diluted EPS Excluding Extraordinary Items,-,-130.98,24.86,51.29
DPS - Common Stock Primary Issue,12,12,21,30
Diluted Normalized EPS,10.14,21.45,46.92,55.5
