Period Ending:,202231/12,202131/12,202031/12,201931/12
Total Revenue,16924,98515,88768,89953
"Revenue 16924 98515 88768 89953  Other Revenue, Total - - - -","Revenue 16924 98515 88768 89953  Other Revenue, Total - - - -","Revenue 16924 98515 88768 89953  Other Revenue, Total - - - -","Revenue 16924 98515 88768 89953  Other Revenue, Total - - - -","Revenue 16924 98515 88768 89953  Other Revenue, Total - - - -"
Revenue,16924,98515,88768,89953
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",5716,73286,70975,72238
Gross Profit,11208,25229,17793,17715
Total Operating Expenses,17372,87759,85660,88004
"Selling/General/Admin. Expenses, Total 11656 13786 14078 14778  Research & Development - - - -  Depreciation / Amortization 421 520 474 303  Interest Expense (Income) - Net Operating -14 - - -  Unusual Expense (Income) - 166 132 684  Other Operating Expenses, Total -407 1 1 1","Selling/General/Admin. Expenses, Total 11656 13786 14078 14778  Research & Development - - - -  Depreciation / Amortization 421 520 474 303  Interest Expense (Income) - Net Operating -14 - - -  Unusual Expense (Income) - 166 132 684  Other Operating Expenses, Total -407 1 1 1","Selling/General/Admin. Expenses, Total 11656 13786 14078 14778  Research & Development - - - -  Depreciation / Amortization 421 520 474 303  Interest Expense (Income) - Net Operating -14 - - -  Unusual Expense (Income) - 166 132 684  Other Operating Expenses, Total -407 1 1 1","Selling/General/Admin. Expenses, Total 11656 13786 14078 14778  Research & Development - - - -  Depreciation / Amortization 421 520 474 303  Interest Expense (Income) - Net Operating -14 - - -  Unusual Expense (Income) - 166 132 684  Other Operating Expenses, Total -407 1 1 1","Selling/General/Admin. Expenses, Total 11656 13786 14078 14778  Research & Development - - - -  Depreciation / Amortization 421 520 474 303  Interest Expense (Income) - Net Operating -14 - - -  Unusual Expense (Income) - 166 132 684  Other Operating Expenses, Total -407 1 1 1"
"Selling/General/Admin. Expenses, Total",11656,13786,14078,14778
Research & Development,-,-,-,-
Depreciation / Amortization,421,520,474,303
Interest Expense (Income) - Net Operating,-14,-,-,-
Unusual Expense (Income),-,166,132,684
"Other Operating Expenses, Total",-407,1,1,1
Operating Income,-448,10756,3108,1949
"Interest Income (Expense), Net Non-Operating",-,4437,2921,710
Gain (Loss) on Sale of Assets,9091,97,115,-
"Other, Net",-17848,-10,6,-14
Net Income Before Taxes,8309,15280,6150,2645
Provision for Income Taxes,2777,5169,1448,1280
Net Income After Taxes,5533,10111,4702,1365
Minority Interest,6414,120,-951,563
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,5719,10231,3751,1928
Total Extraordinary Items,-,-,-,-
Net Income,5719,10231,3751,1928
Total Adjustments to Net Income,-,-,-1,-
Income Available to Common Excluding Extraordinary Items,5719,10231,3750,1928
Dilution Adjustment,-,-,-,-
Diluted Net Income,5719,10231,3750,1928
Diluted Weighted Average Shares,19.11,21.62,22.35,22.9
Diluted EPS Excluding Extraordinary Items,299.24,473.26,167.81,84.18
DPS - Common Stock Primary Issue,-,97,35,17
Diluted Normalized EPS,-4.66,477.13,169.83,99.59
