Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,184725,142198,116073,119675
"Revenue 184725 142198 116073 119675  Other Revenue, Total - - - -","Revenue 184725 142198 116073 119675  Other Revenue, Total - - - -","Revenue 184725 142198 116073 119675  Other Revenue, Total - - - -","Revenue 184725 142198 116073 119675  Other Revenue, Total - - - -","Revenue 184725 142198 116073 119675  Other Revenue, Total - - - -"
Revenue,184725,142198,116073,119675
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",150977,117794,99185,101463
Gross Profit,33748,24404,16888,18212
Total Operating Expenses,172280,135984,114599,117238
"Selling/General/Admin. Expenses, Total 21303 15785 13324 13508  Research & Development - 1281 1245 1559  Depreciation / Amortization 7543 6055 5245 596  Interest Expense (Income) - Net Operating -71 -47 -49 -  Unusual Expense (Income) - 69 533 112  Other Operating Expenses, Total -7472 -4884 -4351 -","Selling/General/Admin. Expenses, Total 21303 15785 13324 13508  Research & Development - 1281 1245 1559  Depreciation / Amortization 7543 6055 5245 596  Interest Expense (Income) - Net Operating -71 -47 -49 -  Unusual Expense (Income) - 69 533 112  Other Operating Expenses, Total -7472 -4884 -4351 -","Selling/General/Admin. Expenses, Total 21303 15785 13324 13508  Research & Development - 1281 1245 1559  Depreciation / Amortization 7543 6055 5245 596  Interest Expense (Income) - Net Operating -71 -47 -49 -  Unusual Expense (Income) - 69 533 112  Other Operating Expenses, Total -7472 -4884 -4351 -","Selling/General/Admin. Expenses, Total 21303 15785 13324 13508  Research & Development - 1281 1245 1559  Depreciation / Amortization 7543 6055 5245 596  Interest Expense (Income) - Net Operating -71 -47 -49 -  Unusual Expense (Income) - 69 533 112  Other Operating Expenses, Total -7472 -4884 -4351 -","Selling/General/Admin. Expenses, Total 21303 15785 13324 13508  Research & Development - 1281 1245 1559  Depreciation / Amortization 7543 6055 5245 596  Interest Expense (Income) - Net Operating -71 -47 -49 -  Unusual Expense (Income) - 69 533 112  Other Operating Expenses, Total -7472 -4884 -4351 -"
"Selling/General/Admin. Expenses, Total",21303,15785,13324,13508
Research & Development,-,1281,1245,1559
Depreciation / Amortization,7543,6055,5245,596
Interest Expense (Income) - Net Operating,-71,-47,-49,-
Unusual Expense (Income),-,69,533,112
"Other Operating Expenses, Total",-7472,-4884,-4351,-
Operating Income,12445,6214,1474,2437
"Interest Income (Expense), Net Non-Operating",-,3192,1205,1274
Gain (Loss) on Sale of Assets,1103,1063,271,-61
"Other, Net",1373,-4436,-1548,16
Net Income Before Taxes,9969,9587,2751,3666
Provision for Income Taxes,1896,1544,862,630
Net Income After Taxes,8073,8043,1889,3036
Minority Interest,2516,2237,2079,-223
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,7814,7902,1703,2813
Total Extraordinary Items,-,-,-,-
Net Income,7814,7902,1703,2813
Total Adjustments to Net Income,-,-,-,-1
Income Available to Common Excluding Extraordinary Items,7814,7902,1703,2812
Dilution Adjustment,16,16,16,-
Diluted Net Income,7798,7886,1687,2812
Diluted Weighted Average Shares,75.55,75.54,75.53,71.36
Diluted EPS Excluding Extraordinary Items,103.21,104.4,22.34,39.41
DPS - Common Stock Primary Issue,30,27,25,24
Diluted Normalized EPS,122.82,69.23,22.47,41.42
