Period Ending:,202328/02,202228/02,202128/02,202029/02
Total Revenue,8013,4703,6700,14210.71
"Revenue 8013 4703 6700 14210.71  Other Revenue, Total - - - -","Revenue 8013 4703 6700 14210.71  Other Revenue, Total - - - -","Revenue 8013 4703 6700 14210.71  Other Revenue, Total - - - -","Revenue 8013 4703 6700 14210.71  Other Revenue, Total - - - -","Revenue 8013 4703 6700 14210.71  Other Revenue, Total - - - -"
Revenue,8013,4703,6700,14210.71
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",2790,2174,3120,4716.8
Gross Profit,5223,2529,3580,9493.91
Total Operating Expenses,9028,6591,8243,14340.35
"Selling/General/Admin. Expenses, Total 5942 4209 4860 8238.21  Research & Development - - - -  Depreciation / Amortization 339 269 353 1164.48  Interest Expense (Income) - Net Operating -73 -91 -93 -  Unusual Expense (Income) - -1245.65 648.16 220.87  Other Operating Expenses, Total 30 30 3 -","Selling/General/Admin. Expenses, Total 5942 4209 4860 8238.21  Research & Development - - - -  Depreciation / Amortization 339 269 353 1164.48  Interest Expense (Income) - Net Operating -73 -91 -93 -  Unusual Expense (Income) - -1245.65 648.16 220.87  Other Operating Expenses, Total 30 30 3 -","Selling/General/Admin. Expenses, Total 5942 4209 4860 8238.21  Research & Development - - - -  Depreciation / Amortization 339 269 353 1164.48  Interest Expense (Income) - Net Operating -73 -91 -93 -  Unusual Expense (Income) - -1245.65 648.16 220.87  Other Operating Expenses, Total 30 30 3 -","Selling/General/Admin. Expenses, Total 5942 4209 4860 8238.21  Research & Development - - - -  Depreciation / Amortization 339 269 353 1164.48  Interest Expense (Income) - Net Operating -73 -91 -93 -  Unusual Expense (Income) - -1245.65 648.16 220.87  Other Operating Expenses, Total 30 30 3 -","Selling/General/Admin. Expenses, Total 5942 4209 4860 8238.21  Research & Development - - - -  Depreciation / Amortization 339 269 353 1164.48  Interest Expense (Income) - Net Operating -73 -91 -93 -  Unusual Expense (Income) - -1245.65 648.16 220.87  Other Operating Expenses, Total 30 30 3 -"
"Selling/General/Admin. Expenses, Total",5942,4209,4860,8238.21
Research & Development,-,-,-,-
Depreciation / Amortization,339,269,353,1164.48
Interest Expense (Income) - Net Operating,-73,-91,-93,-
Unusual Expense (Income),-,-1245.65,648.16,220.87
"Other Operating Expenses, Total",30,30,3,-
Operating Income,-1015,-1888,-1543,-129.65
"Interest Income (Expense), Net Non-Operating",-,-74.48,-108.31,-79.02
Gain (Loss) on Sale of Assets,-,25,-0.03,14.8
"Other, Net",-483,-1265,665,116.39
Net Income Before Taxes,-532,-648,-2208,-77.47
Provision for Income Taxes,18,3,177,86.9
Net Income After Taxes,-550,-651,-2385,-164.37
Minority Interest,24,26,75,-10.3
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,-549,-602,-2352,-174.68
Total Extraordinary Items,-,-,-,-
Net Income,-549,-602,-2352,-174.68
Total Adjustments to Net Income,-,-11.37,-,-0
Income Available to Common Excluding Extraordinary Items,-549,-613.37,-2352,-174.68
Dilution Adjustment,-,11.37,-,-
Diluted Net Income,-549,-613.37,-2352,-174.68
Diluted Weighted Average Shares,10.48,9.7,9.43,9.11
Diluted EPS Excluding Extraordinary Items,-52.38,-63.25,-249.29,-19.17
DPS - Common Stock Primary Issue,-,-,1.5,3
Diluted Normalized EPS,-61.27,-118.56,-99.78,-0.47
