Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,165202,133778,113661,137395
"Revenue 165202 133778 113661 137395  Other Revenue, Total - - - -","Revenue 165202 133778 113661 137395  Other Revenue, Total - - - -","Revenue 165202 133778 113661 137395  Other Revenue, Total - - - -","Revenue 165202 133778 113661 137395  Other Revenue, Total - - - -","Revenue 165202 133778 113661 137395  Other Revenue, Total - - - -"
Revenue,165202,133778,113661,137395
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",134570,108969,93105,110920
Gross Profit,30632,24809,20556,26475
Total Operating Expenses,154028,126211,108711,128657
"Selling/General/Admin. Expenses, Total 19458 15620 13971 15418  Research & Development - 865 905 896  Depreciation / Amortization 3493 3247 2814 774  Interest Expense (Income) - Net Operating -500 -300 -242 -  Unusual Expense (Income) - 304 439 649  Other Operating Expenses, Total -2993 -2190 -1842 -","Selling/General/Admin. Expenses, Total 19458 15620 13971 15418  Research & Development - 865 905 896  Depreciation / Amortization 3493 3247 2814 774  Interest Expense (Income) - Net Operating -500 -300 -242 -  Unusual Expense (Income) - 304 439 649  Other Operating Expenses, Total -2993 -2190 -1842 -","Selling/General/Admin. Expenses, Total 19458 15620 13971 15418  Research & Development - 865 905 896  Depreciation / Amortization 3493 3247 2814 774  Interest Expense (Income) - Net Operating -500 -300 -242 -  Unusual Expense (Income) - 304 439 649  Other Operating Expenses, Total -2993 -2190 -1842 -","Selling/General/Admin. Expenses, Total 19458 15620 13971 15418  Research & Development - 865 905 896  Depreciation / Amortization 3493 3247 2814 774  Interest Expense (Income) - Net Operating -500 -300 -242 -  Unusual Expense (Income) - 304 439 649  Other Operating Expenses, Total -2993 -2190 -1842 -","Selling/General/Admin. Expenses, Total 19458 15620 13971 15418  Research & Development - 865 905 896  Depreciation / Amortization 3493 3247 2814 774  Interest Expense (Income) - Net Operating -500 -300 -242 -  Unusual Expense (Income) - 304 439 649  Other Operating Expenses, Total -2993 -2190 -1842 -"
"Selling/General/Admin. Expenses, Total",19458,15620,13971,15418
Research & Development,-,865,905,896
Depreciation / Amortization,3493,3247,2814,774
Interest Expense (Income) - Net Operating,-500,-300,-242,-
Unusual Expense (Income),-,304,439,649
"Other Operating Expenses, Total",-2993,-2190,-1842,-
Operating Income,11174,7567,4950,8738
"Interest Income (Expense), Net Non-Operating",-,1064,852,648
Gain (Loss) on Sale of Assets,193,62,520,90
"Other, Net",-1227,-1072,-2108,11
Net Income Before Taxes,12208,8577,6538,9487
Provision for Income Taxes,3199,2640,1923,2580
Net Income After Taxes,9009,5937,4615,6907
Minority Interest,4330,3739,3201,-462
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,8282,5490,4334,6445
Total Extraordinary Items,-,-,-,-
Net Income,8282,5490,4334,6445
Total Adjustments to Net Income,-,-,-,-1
Income Available to Common Excluding Extraordinary Items,8282,5490,4334,6444
Dilution Adjustment,-,-,-,-
Diluted Net Income,8282,5490,4334,6444
Diluted Weighted Average Shares,8.42,8.42,8.42,8.42
Diluted EPS Excluding Extraordinary Items,983.45,651.86,514.54,764.96
DPS - Common Stock Primary Issue,290,200,150,220
Diluted Normalized EPS,810.35,590.92,438.64,871.2
