Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,2322,1667,1009.93,1328.49
"Revenue 2322 1667.99 1009.93 1328.49  Other Revenue, Total - - - -","Revenue 2322 1667.99 1009.93 1328.49  Other Revenue, Total - - - -","Revenue 2322 1667.99 1009.93 1328.49  Other Revenue, Total - - - -","Revenue 2322 1667.99 1009.93 1328.49  Other Revenue, Total - - - -","Revenue 2322 1667.99 1009.93 1328.49  Other Revenue, Total - - - -"
Revenue,2322,1667.99,1009.93,1328.49
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",1462,1063.53,674.78,657.26
Gross Profit,860,604.46,335.15,671.24
Total Operating Expenses,2295,1827.93,1436.81,1246
"Selling/General/Admin. Expenses, Total 833 731.08 500.14 435.82  Research & Development - - 257.45 150.12  Depreciation / Amortization 71 - 2.9 2.62  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 33.31 1.52 0.18  Other Operating Expenses, Total -64 - - -","Selling/General/Admin. Expenses, Total 833 731.08 500.14 435.82  Research & Development - - 257.45 150.12  Depreciation / Amortization 71 - 2.9 2.62  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 33.31 1.52 0.18  Other Operating Expenses, Total -64 - - -","Selling/General/Admin. Expenses, Total 833 731.08 500.14 435.82  Research & Development - - 257.45 150.12  Depreciation / Amortization 71 - 2.9 2.62  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 33.31 1.52 0.18  Other Operating Expenses, Total -64 - - -","Selling/General/Admin. Expenses, Total 833 731.08 500.14 435.82  Research & Development - - 257.45 150.12  Depreciation / Amortization 71 - 2.9 2.62  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 33.31 1.52 0.18  Other Operating Expenses, Total -64 - - -","Selling/General/Admin. Expenses, Total 833 731.08 500.14 435.82  Research & Development - - 257.45 150.12  Depreciation / Amortization 71 - 2.9 2.62  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 33.31 1.52 0.18  Other Operating Expenses, Total -64 - - -"
"Selling/General/Admin. Expenses, Total",833,731.08,500.14,435.82
Research & Development,-,-,257.45,150.12
Depreciation / Amortization,71,-,2.9,2.62
Interest Expense (Income) - Net Operating,-,-,-,-
Unusual Expense (Income),-,33.31,1.52,0.18
"Other Operating Expenses, Total",-64,-,-,-
Operating Income,27,-159.94,-426.87,82.5
"Interest Income (Expense), Net Non-Operating",-,3.68,4.88,1.41
Gain (Loss) on Sale of Assets,-1,-,-0.1,-
"Other, Net",-,0.31,59.44,0.94
Net Income Before Taxes,28,-155.94,-362.56,84.85
Provision for Income Taxes,6,1.25,2.07,19.5
Net Income After Taxes,22,-157.2,-364.62,65.35
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,22,-157.2,-364.62,65.35
Total Extraordinary Items,-,-,-,-
Net Income,22,-157.2,-364.62,65.35
Total Adjustments to Net Income,-,-0,-,-0
Income Available to Common Excluding Extraordinary Items,22,-157.2,-364.62,65.35
Dilution Adjustment,-,-,-,-
Diluted Net Income,22,-157.2,-364.62,65.35
Diluted Weighted Average Shares,3.15,3.15,3.14,3.08
Diluted EPS Excluding Extraordinary Items,6.99,-49.93,-116.03,21.21
DPS - Common Stock Primary Issue,-,-,-,-
Diluted Normalized EPS,5.76,-43.05,-115.72,21.25
