Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,93660,86329,109367,127741
"Revenue 93660 86329 109367 127741  Other Revenue, Total - - - -","Revenue 93660 86329 109367 127741  Other Revenue, Total - - - -","Revenue 93660 86329 109367 127741  Other Revenue, Total - - - -","Revenue 93660 86329 109367 127741  Other Revenue, Total - - - -","Revenue 93660 86329 109367 127741  Other Revenue, Total - - - -"
Revenue,93660,86329,109367,127741
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",78229,69500,93703,105926
Gross Profit,15431,16829,15664,21815
Total Operating Expenses,94117,88013,111326,121945
"Selling/General/Admin. Expenses, Total 15888 15503 13517 14070  Research & Development - - 788 816  Depreciation / Amortization 7664 - 599 595  Interest Expense (Income) - Net Operating -321 - - -  Unusual Expense (Income) - 3008 2718 537  Other Operating Expenses, Total -7343 2 1 1","Selling/General/Admin. Expenses, Total 15888 15503 13517 14070  Research & Development - - 788 816  Depreciation / Amortization 7664 - 599 595  Interest Expense (Income) - Net Operating -321 - - -  Unusual Expense (Income) - 3008 2718 537  Other Operating Expenses, Total -7343 2 1 1","Selling/General/Admin. Expenses, Total 15888 15503 13517 14070  Research & Development - - 788 816  Depreciation / Amortization 7664 - 599 595  Interest Expense (Income) - Net Operating -321 - - -  Unusual Expense (Income) - 3008 2718 537  Other Operating Expenses, Total -7343 2 1 1","Selling/General/Admin. Expenses, Total 15888 15503 13517 14070  Research & Development - - 788 816  Depreciation / Amortization 7664 - 599 595  Interest Expense (Income) - Net Operating -321 - - -  Unusual Expense (Income) - 3008 2718 537  Other Operating Expenses, Total -7343 2 1 1","Selling/General/Admin. Expenses, Total 15888 15503 13517 14070  Research & Development - - 788 816  Depreciation / Amortization 7664 - 599 595  Interest Expense (Income) - Net Operating -321 - - -  Unusual Expense (Income) - 3008 2718 537  Other Operating Expenses, Total -7343 2 1 1"
"Selling/General/Admin. Expenses, Total",15888,15503,13517,14070
Research & Development,-,-,788,816
Depreciation / Amortization,7664,-,599,595
Interest Expense (Income) - Net Operating,-321,-,-,-
Unusual Expense (Income),-,3008,2718,537
"Other Operating Expenses, Total",-7343,2,1,1
Operating Income,-457,-1684,-1959,5796
"Interest Income (Expense), Net Non-Operating",-,-540,1386,-2102
Gain (Loss) on Sale of Assets,8286,80,-238,21
"Other, Net",-8665,498,715,302
Net Income Before Taxes,-78,-1646,-96,4017
Provision for Income Taxes,1749,-612,269,2016
Net Income After Taxes,-1827,-1034,-365,2001
Minority Interest,4293,-201,-1,-32
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,-2007,-1235,-366,1969
Total Extraordinary Items,-,-,-,-
Net Income,-2007,-1235,-366,1969
Total Adjustments to Net Income,-,1,-2,-1
Income Available to Common Excluding Extraordinary Items,-2007,-1234,-368,1968
Dilution Adjustment,-,-,-,-
Diluted Net Income,-2007,-1234,-368,1968
Diluted Weighted Average Shares,12.21,12.2,12.19,12.19
Diluted EPS Excluding Extraordinary Items,-,-101.18,-30.2,161.47
DPS - Common Stock Primary Issue,45,45,32.25,45
Diluted Normalized EPS,2.2,87.25,147.98,200.36
