Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,5975,4578,5743,6378.58
"Revenue 5975 4578 5743 6378.58  Other Revenue, Total - - - -","Revenue 5975 4578 5743 6378.58  Other Revenue, Total - - - -","Revenue 5975 4578 5743 6378.58  Other Revenue, Total - - - -","Revenue 5975 4578 5743 6378.58  Other Revenue, Total - - - -","Revenue 5975 4578 5743 6378.58  Other Revenue, Total - - - -"
Revenue,5975,4578,5743,6378.58
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",4627,3102,4252,4820.37
Gross Profit,1348,1476,1491,1558.21
Total Operating Expenses,5738,4143,5359,6090.49
"Selling/General/Admin. Expenses, Total 941 914 933 981.62  Research & Development 145 104 148 223.12  Depreciation / Amortization 265 220 119 29.75  Interest Expense (Income) - Net Operating -3 -1 - -  Unusual Expense (Income) - 48.62 -7.04 35.63  Other Operating Expenses, Total -237 -196 -93 -","Selling/General/Admin. Expenses, Total 941 914 933 981.62  Research & Development 145 104 148 223.12  Depreciation / Amortization 265 220 119 29.75  Interest Expense (Income) - Net Operating -3 -1 - -  Unusual Expense (Income) - 48.62 -7.04 35.63  Other Operating Expenses, Total -237 -196 -93 -","Selling/General/Admin. Expenses, Total 941 914 933 981.62  Research & Development 145 104 148 223.12  Depreciation / Amortization 265 220 119 29.75  Interest Expense (Income) - Net Operating -3 -1 - -  Unusual Expense (Income) - 48.62 -7.04 35.63  Other Operating Expenses, Total -237 -196 -93 -","Selling/General/Admin. Expenses, Total 941 914 933 981.62  Research & Development 145 104 148 223.12  Depreciation / Amortization 265 220 119 29.75  Interest Expense (Income) - Net Operating -3 -1 - -  Unusual Expense (Income) - 48.62 -7.04 35.63  Other Operating Expenses, Total -237 -196 -93 -","Selling/General/Admin. Expenses, Total 941 914 933 981.62  Research & Development 145 104 148 223.12  Depreciation / Amortization 265 220 119 29.75  Interest Expense (Income) - Net Operating -3 -1 - -  Unusual Expense (Income) - 48.62 -7.04 35.63  Other Operating Expenses, Total -237 -196 -93 -"
"Selling/General/Admin. Expenses, Total",941,914,933,981.62
Research & Development,145,104,148,223.12
Depreciation / Amortization,265,220,119,29.75
Interest Expense (Income) - Net Operating,-3,-1,-,-
Unusual Expense (Income),-,48.62,-7.04,35.63
"Other Operating Expenses, Total",-237,-196,-93,-
Operating Income,237,435,384,288.09
"Interest Income (Expense), Net Non-Operating",-,1.25,4.48,5.79
Gain (Loss) on Sale of Assets,-5,-1,2,5.29
"Other, Net",-136,26,-47,46.57
Net Income Before Taxes,378,410,429,345.74
Provision for Income Taxes,90,101,122,91.74
Net Income After Taxes,288,309,307,254
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,288,309,307,254
Total Extraordinary Items,-,-,-,-
Net Income,288,309,307,254
Total Adjustments to Net Income,-,-,-,-
Income Available to Common Excluding Extraordinary Items,288,309,307,254
Dilution Adjustment,-,-,-,-
Diluted Net Income,288,309,307,254
Diluted Weighted Average Shares,1.65,1.65,1.66,1.66
Diluted EPS Excluding Extraordinary Items,174.04,186.72,185.49,153.45
DPS - Common Stock Primary Issue,-,40,40,40
Diluted Normalized EPS,113.68,171.84,157.85,166.91
