Period Ending:,202230/09,202130/09,202030/09,201930/09
Total Revenue,10030,9918,9948.46,10761.22
"Revenue 10030 9918.9 9948.46 10761.22  Other Revenue, Total - - - -","Revenue 10030 9918.9 9948.46 10761.22  Other Revenue, Total - - - -","Revenue 10030 9918.9 9948.46 10761.22  Other Revenue, Total - - - -","Revenue 10030 9918.9 9948.46 10761.22  Other Revenue, Total - - - -","Revenue 10030 9918.9 9948.46 10761.22  Other Revenue, Total - - - -"
Revenue,10030,9918.9,9948.46,10761.22
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",6619,6502.15,6727.2,7088.07
Gross Profit,3411,3416.76,3221.26,3673.15
Total Operating Expenses,9339,9166.19,9517.19,9803.86
"Selling/General/Admin. Expenses, Total 2574 2532.34 2619.72 2542.26  Research & Development - - - -  Depreciation / Amortization 125 142.71 170.27 173.38  Interest Expense (Income) - Net Operating -6 - - -  Unusual Expense (Income) - -11.01 - 0.15  Other Operating Expenses, Total 27 - - -","Selling/General/Admin. Expenses, Total 2574 2532.34 2619.72 2542.26  Research & Development - - - -  Depreciation / Amortization 125 142.71 170.27 173.38  Interest Expense (Income) - Net Operating -6 - - -  Unusual Expense (Income) - -11.01 - 0.15  Other Operating Expenses, Total 27 - - -","Selling/General/Admin. Expenses, Total 2574 2532.34 2619.72 2542.26  Research & Development - - - -  Depreciation / Amortization 125 142.71 170.27 173.38  Interest Expense (Income) - Net Operating -6 - - -  Unusual Expense (Income) - -11.01 - 0.15  Other Operating Expenses, Total 27 - - -","Selling/General/Admin. Expenses, Total 2574 2532.34 2619.72 2542.26  Research & Development - - - -  Depreciation / Amortization 125 142.71 170.27 173.38  Interest Expense (Income) - Net Operating -6 - - -  Unusual Expense (Income) - -11.01 - 0.15  Other Operating Expenses, Total 27 - - -","Selling/General/Admin. Expenses, Total 2574 2532.34 2619.72 2542.26  Research & Development - - - -  Depreciation / Amortization 125 142.71 170.27 173.38  Interest Expense (Income) - Net Operating -6 - - -  Unusual Expense (Income) - -11.01 - 0.15  Other Operating Expenses, Total 27 - - -"
"Selling/General/Admin. Expenses, Total",2574,2532.34,2619.72,2542.26
Research & Development,-,-,-,-
Depreciation / Amortization,125,142.71,170.27,173.38
Interest Expense (Income) - Net Operating,-6,-,-,-
Unusual Expense (Income),-,-11.01,-,0.15
"Other Operating Expenses, Total",27,-,-,-
Operating Income,691,752.71,431.27,957.36
"Interest Income (Expense), Net Non-Operating",-,1.28,-1.59,-0.99
Gain (Loss) on Sale of Assets,-1,-0.13,0.03,0.04
"Other, Net",-112,170.83,167.12,66.65
Net Income Before Taxes,804,924.7,596.83,1023.06
Provision for Income Taxes,306,360.62,275.3,386.65
Net Income After Taxes,498,564.08,321.53,636.41
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,498,564.08,321.53,636.41
Total Extraordinary Items,-,-,-,-
Net Income,498,564.08,321.53,636.41
Total Adjustments to Net Income,-,-,-,-
Income Available to Common Excluding Extraordinary Items,498,564.08,321.53,636.41
Dilution Adjustment,-,-,-,-
Diluted Net Income,498,564.08,321.53,636.41
Diluted Weighted Average Shares,4.73,4.73,4.73,4.73
Diluted EPS Excluding Extraordinary Items,105.28,119.25,67.97,134.54
DPS - Common Stock Primary Issue,23,20,15,25
Diluted Normalized EPS,106.37,134.92,91.04,159.28
