Period Ending:,202328/02,202228/02,202128/02,202029/02
Total Revenue,72690,60170,46116,73492.76
"Revenue 72690 60170 46116 73492.76  Other Revenue, Total - - - -","Revenue 72690 60170 46116 73492.76  Other Revenue, Total - - - -","Revenue 72690 60170 46116 73492.76  Other Revenue, Total - - - -","Revenue 72690 60170 46116 73492.76  Other Revenue, Total - - - -","Revenue 72690 60170 46116 73492.76  Other Revenue, Total - - - -"
Revenue,72690,60170,46116,73492.76
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",65794,58483,48777,64765.94
Gross Profit,6896,1687,-2661,8726.82
Total Operating Expenses,71841,63578,53545,72016.5
"Selling/General/Admin. Expenses, Total 6047 5095 4768 5515.29  Research & Development - - - -  Depreciation / Amortization 10063 10518 10698 -  Interest Expense (Income) - Net Operating -603 -635 -788 -  Unusual Expense (Income) - 1398.72 4088.61 1735.26  Other Operating Expenses, Total -9460 -9883 -9910 -","Selling/General/Admin. Expenses, Total 6047 5095 4768 5515.29  Research & Development - - - -  Depreciation / Amortization 10063 10518 10698 -  Interest Expense (Income) - Net Operating -603 -635 -788 -  Unusual Expense (Income) - 1398.72 4088.61 1735.26  Other Operating Expenses, Total -9460 -9883 -9910 -","Selling/General/Admin. Expenses, Total 6047 5095 4768 5515.29  Research & Development - - - -  Depreciation / Amortization 10063 10518 10698 -  Interest Expense (Income) - Net Operating -603 -635 -788 -  Unusual Expense (Income) - 1398.72 4088.61 1735.26  Other Operating Expenses, Total -9460 -9883 -9910 -","Selling/General/Admin. Expenses, Total 6047 5095 4768 5515.29  Research & Development - - - -  Depreciation / Amortization 10063 10518 10698 -  Interest Expense (Income) - Net Operating -603 -635 -788 -  Unusual Expense (Income) - 1398.72 4088.61 1735.26  Other Operating Expenses, Total -9460 -9883 -9910 -","Selling/General/Admin. Expenses, Total 6047 5095 4768 5515.29  Research & Development - - - -  Depreciation / Amortization 10063 10518 10698 -  Interest Expense (Income) - Net Operating -603 -635 -788 -  Unusual Expense (Income) - 1398.72 4088.61 1735.26  Other Operating Expenses, Total -9460 -9883 -9910 -"
"Selling/General/Admin. Expenses, Total",6047,5095,4768,5515.29
Research & Development,-,-,-,-
Depreciation / Amortization,10063,10518,10698,-
Interest Expense (Income) - Net Operating,-603,-635,-788,-
Unusual Expense (Income),-,1398.72,4088.61,1735.26
"Other Operating Expenses, Total",-9460,-9883,-9910,-
Operating Income,849,-3408,-7429,1476.26
"Interest Income (Expense), Net Non-Operating",-,-98.32,-599.85,-714.91
Gain (Loss) on Sale of Assets,-17,-22,-37,-165.38
"Other, Net",2916,1396,4415,56.16
Net Income Before Taxes,-2050,-4782,-11807,652.13
Provision for Income Taxes,1297,-201,-2297,1023.12
Net Income After Taxes,-3347,-4581,-9510,-370.99
Minority Interest,161,117,179,45.89
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,-3376,-4507,-9277,-325.11
Total Extraordinary Items,-,-,-,-
Net Income,-3376,-4507,-9277,-325.11
Total Adjustments to Net Income,-,-,-,-
Income Available to Common Excluding Extraordinary Items,-3376,-4507,-9277,-325.11
Dilution Adjustment,-,-,-,-
Diluted Net Income,-3376,-4507,-9277,-325.11
Diluted Weighted Average Shares,19.77,19.76,19.76,19.74
Diluted EPS Excluding Extraordinary Items,-170.79,-228.03,-469.51,-16.47
DPS - Common Stock Primary Issue,10,20,30,50
Diluted Normalized EPS,40.74,-102.54,-231.2,46.1
