Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,80849,86789,76565,76480
"Revenue 80849 86789 76565 76480  Other Revenue, Total - - - -","Revenue 80849 86789 76565 76480  Other Revenue, Total - - - -","Revenue 80849 86789 76565 76480  Other Revenue, Total - - - -","Revenue 80849 86789 76565 76480  Other Revenue, Total - - - -","Revenue 80849 86789 76565 76480  Other Revenue, Total - - - -"
Revenue,80849,86789,76565,76480
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",55605,55929,50014,50965
Gross Profit,25244,30860,26551,25515
Total Operating Expenses,75846,75489,68903,70193
"Selling/General/Admin. Expenses, Total 20241 13435 13282 13347  Research & Development 5654 5513 5334 5726  Depreciation / Amortization 2316 2233 - -  Interest Expense (Income) - Net Operating -41 -21 - -  Unusual Expense (Income) - 1243 273 154  Other Operating Expenses, Total -1900 -1600 - 1","Selling/General/Admin. Expenses, Total 20241 13435 13282 13347  Research & Development 5654 5513 5334 5726  Depreciation / Amortization 2316 2233 - -  Interest Expense (Income) - Net Operating -41 -21 - -  Unusual Expense (Income) - 1243 273 154  Other Operating Expenses, Total -1900 -1600 - 1","Selling/General/Admin. Expenses, Total 20241 13435 13282 13347  Research & Development 5654 5513 5334 5726  Depreciation / Amortization 2316 2233 - -  Interest Expense (Income) - Net Operating -41 -21 - -  Unusual Expense (Income) - 1243 273 154  Other Operating Expenses, Total -1900 -1600 - 1","Selling/General/Admin. Expenses, Total 20241 13435 13282 13347  Research & Development 5654 5513 5334 5726  Depreciation / Amortization 2316 2233 - -  Interest Expense (Income) - Net Operating -41 -21 - -  Unusual Expense (Income) - 1243 273 154  Other Operating Expenses, Total -1900 -1600 - 1","Selling/General/Admin. Expenses, Total 20241 13435 13282 13347  Research & Development 5654 5513 5334 5726  Depreciation / Amortization 2316 2233 - -  Interest Expense (Income) - Net Operating -41 -21 - -  Unusual Expense (Income) - 1243 273 154  Other Operating Expenses, Total -1900 -1600 - 1"
"Selling/General/Admin. Expenses, Total",20241,13435,13282,13347
Research & Development,5654,5513,5334,5726
Depreciation / Amortization,2316,2233,-,-
Interest Expense (Income) - Net Operating,-41,-21,-,-
Unusual Expense (Income),-,1243,273,154
"Other Operating Expenses, Total",-1900,-1600,-,1
Operating Income,5003,11300,7662,6287
"Interest Income (Expense), Net Non-Operating",-,1128,880,86
Gain (Loss) on Sale of Assets,1938,419,-,-
"Other, Net",-4998,-404,28,70
Net Income Before Taxes,8063,11285,8570,6443
Provision for Income Taxes,2201,3491,2415,1771
Net Income After Taxes,5862,7794,6155,4672
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,5862,7794,6155,4672
Total Extraordinary Items,-,-,-,-
Net Income,5862,7794,6155,4672
Total Adjustments to Net Income,-,-,-,-1
Income Available to Common Excluding Extraordinary Items,5862,7794,6155,4671
Dilution Adjustment,-,-,-,-
Diluted Net Income,5862,7794,6155,4671
Diluted Weighted Average Shares,20.86,21.32,21.32,21.32
Diluted EPS Excluding Extraordinary Items,280.96,365.57,288.7,219.09
DPS - Common Stock Primary Issue,125,120,115,110
Diluted Normalized EPS,183.48,354.98,315.62,244.17
