Period Ending:,202231/10,202131/10,202031/10,201931/10
Total Revenue,57922,52787,48058.28,42667.69
"Revenue 57922 52787 48058.28 42667.69  Other Revenue, Total - - - -","Revenue 57922 52787 48058.28 42667.69  Other Revenue, Total - - - -","Revenue 57922 52787 48058.28 42667.69  Other Revenue, Total - - - -","Revenue 57922 52787 48058.28 42667.69  Other Revenue, Total - - - -","Revenue 57922 52787 48058.28 42667.69  Other Revenue, Total - - - -"
Revenue,57922,52787,48058.28,42667.69
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",47647,43786,40313.87,36158.11
Gross Profit,10275,9001,7744.41,6509.58
Total Operating Expenses,51610,47450,43801.95,39248.45
"Selling/General/Admin. Expenses, Total 3113 2962 3259.83 2945.56  Research & Development - - - -  Depreciation / Amortization 1228 1028 146.24 138.77  Interest Expense (Income) - Net Operating -141 -136 - -  Unusual Expense (Income) - 169.32 82.01 6  Other Operating Expenses, Total -237 -190 - -","Selling/General/Admin. Expenses, Total 3113 2962 3259.83 2945.56  Research & Development - - - -  Depreciation / Amortization 1228 1028 146.24 138.77  Interest Expense (Income) - Net Operating -141 -136 - -  Unusual Expense (Income) - 169.32 82.01 6  Other Operating Expenses, Total -237 -190 - -","Selling/General/Admin. Expenses, Total 3113 2962 3259.83 2945.56  Research & Development - - - -  Depreciation / Amortization 1228 1028 146.24 138.77  Interest Expense (Income) - Net Operating -141 -136 - -  Unusual Expense (Income) - 169.32 82.01 6  Other Operating Expenses, Total -237 -190 - -","Selling/General/Admin. Expenses, Total 3113 2962 3259.83 2945.56  Research & Development - - - -  Depreciation / Amortization 1228 1028 146.24 138.77  Interest Expense (Income) - Net Operating -141 -136 - -  Unusual Expense (Income) - 169.32 82.01 6  Other Operating Expenses, Total -237 -190 - -","Selling/General/Admin. Expenses, Total 3113 2962 3259.83 2945.56  Research & Development - - - -  Depreciation / Amortization 1228 1028 146.24 138.77  Interest Expense (Income) - Net Operating -141 -136 - -  Unusual Expense (Income) - 169.32 82.01 6  Other Operating Expenses, Total -237 -190 - -"
"Selling/General/Admin. Expenses, Total",3113,2962,3259.83,2945.56
Research & Development,-,-,-,-
Depreciation / Amortization,1228,1028,146.24,138.77
Interest Expense (Income) - Net Operating,-141,-136,-,-
Unusual Expense (Income),-,169.32,82.01,6
"Other Operating Expenses, Total",-237,-190,-,-
Operating Income,6312,5337,4256.33,3419.25
"Interest Income (Expense), Net Non-Operating",-,-94.33,-95.88,-92.46
Gain (Loss) on Sale of Assets,323,16,0.04,1.14
"Other, Net",-486,271,6.25,10.68
Net Income Before Taxes,6475,5050,4166.74,3338.61
Provision for Income Taxes,2174,1805,1408.18,1030.86
Net Income After Taxes,4301,3245,2758.57,2307.74
Minority Interest,25,24,3.26,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,4303,3252,2761.82,2307.74
Total Extraordinary Items,-,-,-,-
Net Income,4303,3252,2761.82,2307.74
Total Adjustments to Net Income,-,-,-,-
Income Available to Common Excluding Extraordinary Items,4303,3252,2761.83,2307.74
Dilution Adjustment,-,-0.964,-,-
Diluted Net Income,4303,3252.96,2761.83,2307.74
Diluted Weighted Average Shares,10.68,10.01,9.8,9.86
Diluted EPS Excluding Extraordinary Items,402.93,325.11,281.68,234.03
DPS - Common Stock Primary Issue,39,35,29,27.5
Diluted Normalized EPS,362.4,325.7,287.22,234.38
