Period Ending:,202230/06,202130/06,202030/06,201930/06
Total Revenue,96223,103965,103619,108626
"Revenue 96223 103965 103619 108626  Other Revenue, Total - - - -","Revenue 96223 103965 103619 108626  Other Revenue, Total - - - -","Revenue 96223 103965 103619 108626  Other Revenue, Total - - - -","Revenue 96223 103965 103619 108626  Other Revenue, Total - - - -","Revenue 96223 103965 103619 108626  Other Revenue, Total - - - -"
Revenue,96223,103965,103619,108626
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",72599,81098,83647,87696
Gross Profit,23624,22867,19972,20930
Total Operating Expenses,82825,91685,94509,98001
"Selling/General/Admin. Expenses, Total 10222 10165 10605 10561  Research & Development 1348 - - -  Depreciation / Amortization 2628 - - -  Interest Expense (Income) - Net Operating -19 - - -  Unusual Expense (Income) - 420 256 -256  Other Operating Expenses, Total -3953 2 1 -","Selling/General/Admin. Expenses, Total 10222 10165 10605 10561  Research & Development 1348 - - -  Depreciation / Amortization 2628 - - -  Interest Expense (Income) - Net Operating -19 - - -  Unusual Expense (Income) - 420 256 -256  Other Operating Expenses, Total -3953 2 1 -","Selling/General/Admin. Expenses, Total 10222 10165 10605 10561  Research & Development 1348 - - -  Depreciation / Amortization 2628 - - -  Interest Expense (Income) - Net Operating -19 - - -  Unusual Expense (Income) - 420 256 -256  Other Operating Expenses, Total -3953 2 1 -","Selling/General/Admin. Expenses, Total 10222 10165 10605 10561  Research & Development 1348 - - -  Depreciation / Amortization 2628 - - -  Interest Expense (Income) - Net Operating -19 - - -  Unusual Expense (Income) - 420 256 -256  Other Operating Expenses, Total -3953 2 1 -","Selling/General/Admin. Expenses, Total 10222 10165 10605 10561  Research & Development 1348 - - -  Depreciation / Amortization 2628 - - -  Interest Expense (Income) - Net Operating -19 - - -  Unusual Expense (Income) - 420 256 -256  Other Operating Expenses, Total -3953 2 1 -"
"Selling/General/Admin. Expenses, Total",10222,10165,10605,10561
Research & Development,1348,-,-,-
Depreciation / Amortization,2628,-,-,-
Interest Expense (Income) - Net Operating,-19,-,-,-
Unusual Expense (Income),-,420,256,-256
"Other Operating Expenses, Total",-3953,2,1,-
Operating Income,13398,12280,9110,10625
"Interest Income (Expense), Net Non-Operating",-,97,260,126
Gain (Loss) on Sale of Assets,-107,-3,-12,-6
"Other, Net",131,154,97,-2
Net Income Before Taxes,13374,12528,9455,10743
Provision for Income Taxes,4094,3692,2985,2988
Net Income After Taxes,9280,8836,6470,7755
Minority Interest,6,-15,1,10
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,9262,8821,6471,7765
Total Extraordinary Items,-,-,-,-
Net Income,9262,8821,6471,7765
Total Adjustments to Net Income,-,-7,1,1
Income Available to Common Excluding Extraordinary Items,9262,8814,6471,7766
Dilution Adjustment,-,-,-,-
Diluted Net Income,9262,8814,6471,7766
Diluted Weighted Average Shares,27.67,27.67,27.67,27.67
Diluted EPS Excluding Extraordinary Items,334.77,318.57,233.89,280.69
DPS - Common Stock Primary Issue,70,60,60,60
Diluted Normalized EPS,307.41,334.31,246.26,280.7
