Period Ending:,202328/02,202228/02,202128/02,202029/02
Total Revenue,17295,10920,8029.27,6811.37
"Revenue 17295 10920 8029.27 6811.37  Other Revenue, Total - - - -","Revenue 17295 10920 8029.27 6811.37  Other Revenue, Total - - - -","Revenue 17295 10920 8029.27 6811.37  Other Revenue, Total - - - -","Revenue 17295 10920 8029.27 6811.37  Other Revenue, Total - - - -","Revenue 17295 10920 8029.27 6811.37  Other Revenue, Total - - - -"
Revenue,17295,10920,8029.27,6811.37
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",14996,9175,6804.59,5725.33
Gross Profit,2299,1745,1224.68,1086.05
Total Operating Expenses,16743,10282,7626.53,6393.8
"Selling/General/Admin. Expenses, Total 1747 1107 799.45 664.05  Research & Development - - - -  Depreciation / Amortization 70 63 5.43 4.43  Interest Expense (Income) - Net Operating -3 -1 - -  Unusual Expense (Income) - 10.13 17.06 -  Other Operating Expenses, Total -67 -62 - -","Selling/General/Admin. Expenses, Total 1747 1107 799.45 664.05  Research & Development - - - -  Depreciation / Amortization 70 63 5.43 4.43  Interest Expense (Income) - Net Operating -3 -1 - -  Unusual Expense (Income) - 10.13 17.06 -  Other Operating Expenses, Total -67 -62 - -","Selling/General/Admin. Expenses, Total 1747 1107 799.45 664.05  Research & Development - - - -  Depreciation / Amortization 70 63 5.43 4.43  Interest Expense (Income) - Net Operating -3 -1 - -  Unusual Expense (Income) - 10.13 17.06 -  Other Operating Expenses, Total -67 -62 - -","Selling/General/Admin. Expenses, Total 1747 1107 799.45 664.05  Research & Development - - - -  Depreciation / Amortization 70 63 5.43 4.43  Interest Expense (Income) - Net Operating -3 -1 - -  Unusual Expense (Income) - 10.13 17.06 -  Other Operating Expenses, Total -67 -62 - -","Selling/General/Admin. Expenses, Total 1747 1107 799.45 664.05  Research & Development - - - -  Depreciation / Amortization 70 63 5.43 4.43  Interest Expense (Income) - Net Operating -3 -1 - -  Unusual Expense (Income) - 10.13 17.06 -  Other Operating Expenses, Total -67 -62 - -"
"Selling/General/Admin. Expenses, Total",1747,1107,799.45,664.05
Research & Development,-,-,-,-
Depreciation / Amortization,70,63,5.43,4.43
Interest Expense (Income) - Net Operating,-3,-1,-,-
Unusual Expense (Income),-,10.13,17.06,-
"Other Operating Expenses, Total",-67,-62,-,-
Operating Income,552,638,402.74,417.57
"Interest Income (Expense), Net Non-Operating",-,-24.46,251.98,35.27
Gain (Loss) on Sale of Assets,-29,-,-,-
"Other, Net",-13,-5,2.1,6.32
Net Income Before Taxes,594,643,656.82,459.16
Provision for Income Taxes,234,221,174.55,125.78
Net Income After Taxes,360,422,482.27,333.38
Minority Interest,20,53,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,453,442,482.27,333.38
Total Extraordinary Items,-,-,-,-
Net Income,453,442,482.27,333.38
Total Adjustments to Net Income,-,-,-,-
Income Available to Common Excluding Extraordinary Items,453,442,482.27,333.38
Dilution Adjustment,-0.554,-0.367,-,-
Diluted Net Income,453.55,442.37,482.27,333.38
Diluted Weighted Average Shares,7.92,7.92,7.63,7.19
Diluted EPS Excluding Extraordinary Items,57.26,55.82,63.21,46.39
DPS - Common Stock Primary Issue,-,-,-,-
Diluted Normalized EPS,60.9,54.02,64.86,46.39
