Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,159457,142199,106723,100717
"Revenue 159457 142199 106723 100717  Other Revenue, Total - - - -","Revenue 159457 142199 106723 100717  Other Revenue, Total - - - -","Revenue 159457 142199 106723 100717  Other Revenue, Total - - - -","Revenue 159457 142199 106723 100717  Other Revenue, Total - - - -","Revenue 159457 142199 106723 100717  Other Revenue, Total - - - -"
Revenue,159457,142199,106723,100717
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",113059,101308,77950,74581
Gross Profit,46398,40891,28773,26136
Total Operating Expenses,138286,124319,99024,95686
"Selling/General/Admin. Expenses, Total 19932 18022 16378 16746  Research & Development 3808 3639 3578 3383  Depreciation / Amortization 6626 5910 5507 776  Interest Expense (Income) - Net Operating -331 -228 -205 -  Unusual Expense (Income) - 206 67 199  Other Operating Expenses, Total -4808 -4332 -4184 1","Selling/General/Admin. Expenses, Total 19932 18022 16378 16746  Research & Development 3808 3639 3578 3383  Depreciation / Amortization 6626 5910 5507 776  Interest Expense (Income) - Net Operating -331 -228 -205 -  Unusual Expense (Income) - 206 67 199  Other Operating Expenses, Total -4808 -4332 -4184 1","Selling/General/Admin. Expenses, Total 19932 18022 16378 16746  Research & Development 3808 3639 3578 3383  Depreciation / Amortization 6626 5910 5507 776  Interest Expense (Income) - Net Operating -331 -228 -205 -  Unusual Expense (Income) - 206 67 199  Other Operating Expenses, Total -4808 -4332 -4184 1","Selling/General/Admin. Expenses, Total 19932 18022 16378 16746  Research & Development 3808 3639 3578 3383  Depreciation / Amortization 6626 5910 5507 776  Interest Expense (Income) - Net Operating -331 -228 -205 -  Unusual Expense (Income) - 206 67 199  Other Operating Expenses, Total -4808 -4332 -4184 1","Selling/General/Admin. Expenses, Total 19932 18022 16378 16746  Research & Development 3808 3639 3578 3383  Depreciation / Amortization 6626 5910 5507 776  Interest Expense (Income) - Net Operating -331 -228 -205 -  Unusual Expense (Income) - 206 67 199  Other Operating Expenses, Total -4808 -4332 -4184 1"
"Selling/General/Admin. Expenses, Total",19932,18022,16378,16746
Research & Development,3808,3639,3578,3383
Depreciation / Amortization,6626,5910,5507,776
Interest Expense (Income) - Net Operating,-331,-228,-205,-
Unusual Expense (Income),-,206,67,199
"Other Operating Expenses, Total",-4808,-4332,-4184,1
Operating Income,21171,17880,7699,5031
"Interest Income (Expense), Net Non-Operating",-,-70,-199,-106
Gain (Loss) on Sale of Assets,106,8,-4,2
"Other, Net",-322,-74,-23,308
Net Income Before Taxes,21387,17946,7726,5235
Provision for Income Taxes,6599,5347,2445,1539
Net Income After Taxes,14788,12599,5281,3696
Minority Interest,-,-32,120,-5
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,14788,12567,5273,3691
Total Extraordinary Items,-,-,-,-
Net Income,-,12567,5273,3691
Total Adjustments to Net Income,-,-,-,-2
Income Available to Common Excluding Extraordinary Items,14788,12567,5273,3689
Dilution Adjustment,-,-,0.075,-
Diluted Net Income,14788,12567,5272.93,3689
Diluted Weighted Average Shares,66.69,66.64,65.74,61.95
Diluted EPS Excluding Extraordinary Items,221.75,188.57,80.21,59.54
DPS - Common Stock Primary Issue,89,67,25,18
Diluted Normalized EPS,200.15,169.68,74,61.79
