Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,14288,15199,15962.61,15932.16
"Revenue 14288 15199.32 15962.61 15932.16  Other Revenue, Total - - - -","Revenue 14288 15199.32 15962.61 15932.16  Other Revenue, Total - - - -","Revenue 14288 15199.32 15962.61 15932.16  Other Revenue, Total - - - -","Revenue 14288 15199.32 15962.61 15932.16  Other Revenue, Total - - - -","Revenue 14288 15199.32 15962.61 15932.16  Other Revenue, Total - - - -"
Revenue,14288,15199.32,15962.61,15932.16
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",7667,7810.62,8483.75,8717.39
Gross Profit,6621,7388.7,7478.86,7214.77
Total Operating Expenses,14133,14509.7,15106.1,15470.5
"Selling/General/Admin. Expenses, Total 6466 6699.09 6556.31 6778.67  Research & Development - - - -  Depreciation / Amortization 285 - - -  Interest Expense (Income) - Net Operating -27 - - -  Unusual Expense (Income) - - 66.04 -25.56  Other Operating Expenses, Total -258 - - -","Selling/General/Admin. Expenses, Total 6466 6699.09 6556.31 6778.67  Research & Development - - - -  Depreciation / Amortization 285 - - -  Interest Expense (Income) - Net Operating -27 - - -  Unusual Expense (Income) - - 66.04 -25.56  Other Operating Expenses, Total -258 - - -","Selling/General/Admin. Expenses, Total 6466 6699.09 6556.31 6778.67  Research & Development - - - -  Depreciation / Amortization 285 - - -  Interest Expense (Income) - Net Operating -27 - - -  Unusual Expense (Income) - - 66.04 -25.56  Other Operating Expenses, Total -258 - - -","Selling/General/Admin. Expenses, Total 6466 6699.09 6556.31 6778.67  Research & Development - - - -  Depreciation / Amortization 285 - - -  Interest Expense (Income) - Net Operating -27 - - -  Unusual Expense (Income) - - 66.04 -25.56  Other Operating Expenses, Total -258 - - -","Selling/General/Admin. Expenses, Total 6466 6699.09 6556.31 6778.67  Research & Development - - - -  Depreciation / Amortization 285 - - -  Interest Expense (Income) - Net Operating -27 - - -  Unusual Expense (Income) - - 66.04 -25.56  Other Operating Expenses, Total -258 - - -"
"Selling/General/Admin. Expenses, Total",6466,6699.09,6556.31,6778.67
Research & Development,-,-,-,-
Depreciation / Amortization,285,-,-,-
Interest Expense (Income) - Net Operating,-27,-,-,-
Unusual Expense (Income),-,-,66.04,-25.56
"Other Operating Expenses, Total",-258,-,-,-
Operating Income,155,689.61,856.52,461.66
"Interest Income (Expense), Net Non-Operating",-,-20.86,-41.54,-54.72
Gain (Loss) on Sale of Assets,-,-5.33,-,-
"Other, Net",-33,31.67,38.16,74.49
Net Income Before Taxes,188,695.09,853.14,481.44
Provision for Income Taxes,77,228.54,292.69,157.89
Net Income After Taxes,111,466.55,560.44,323.55
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,111,466.55,560.44,323.55
Total Extraordinary Items,-,-,-,-
Net Income,111,466.55,560.44,323.55
Total Adjustments to Net Income,-,-,-,-
Income Available to Common Excluding Extraordinary Items,111,466.55,560.44,323.55
Dilution Adjustment,-,-,-,-
Diluted Net Income,111,466.55,560.44,323.55
Diluted Weighted Average Shares,4.87,4.87,4.87,4.87
Diluted EPS Excluding Extraordinary Items,22.79,95.8,115.08,66.44
DPS - Common Stock Primary Issue,-,20,20,20
Diluted Normalized EPS,24.13,96.54,123.99,62.91
