Period Ending:,202231/12,202131/12,202031/12,201931/12
Total Revenue,47163,44207,38634,33327
"Revenue 47163 44207 38634 33327  Other Revenue, Total - - - -","Revenue 47163 44207 38634 33327  Other Revenue, Total - - - -","Revenue 47163 44207 38634 33327  Other Revenue, Total - - - -","Revenue 47163 44207 38634 33327  Other Revenue, Total - - - -","Revenue 47163 44207 38634 33327  Other Revenue, Total - - - -"
Revenue,47163,44207,38634,33327
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",23378,21186,18380,15909
Gross Profit,23785,23021,20254,17418
Total Operating Expenses,42230,41818,34754,29095
"Selling/General/Admin. Expenses, Total 18852 18114 15715 12930  Research & Development - - - -  Depreciation / Amortization 646 - - -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 2516 658 254  Other Operating Expenses, Total -646 2 1 2","Selling/General/Admin. Expenses, Total 18852 18114 15715 12930  Research & Development - - - -  Depreciation / Amortization 646 - - -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 2516 658 254  Other Operating Expenses, Total -646 2 1 2","Selling/General/Admin. Expenses, Total 18852 18114 15715 12930  Research & Development - - - -  Depreciation / Amortization 646 - - -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 2516 658 254  Other Operating Expenses, Total -646 2 1 2","Selling/General/Admin. Expenses, Total 18852 18114 15715 12930  Research & Development - - - -  Depreciation / Amortization 646 - - -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 2516 658 254  Other Operating Expenses, Total -646 2 1 2","Selling/General/Admin. Expenses, Total 18852 18114 15715 12930  Research & Development - - - -  Depreciation / Amortization 646 - - -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 2516 658 254  Other Operating Expenses, Total -646 2 1 2"
"Selling/General/Admin. Expenses, Total",18852,18114,15715,12930
Research & Development,-,-,-,-
Depreciation / Amortization,646,-,-,-
Interest Expense (Income) - Net Operating,-,-,-,-
Unusual Expense (Income),-,2516,658,254
"Other Operating Expenses, Total",-646,2,1,2
Operating Income,4933,2389,3880,4232
"Interest Income (Expense), Net Non-Operating",-,101,28,-9
Gain (Loss) on Sale of Assets,-3,16,33,17
"Other, Net",240,2716,316,58
Net Income Before Taxes,4696,5222,4257,4298
Provision for Income Taxes,1639,2542,1711,1556
Net Income After Taxes,3057,2680,2546,2742
Minority Interest,461,-61,-179,-195
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,3001,2619,2367,2547
Total Extraordinary Items,-,-,-,-
Net Income,3001,2619,2367,2547
Total Adjustments to Net Income,-,-2,-1,-1
Income Available to Common Excluding Extraordinary Items,3001,2617,2366,2546
Dilution Adjustment,0.181,-,-,-
Diluted Net Income,3000.82,2617,2366,2546
Diluted Weighted Average Shares,32.76,32.76,32.76,32.76
Diluted EPS Excluding Extraordinary Items,91.61,79.89,72.23,77.73
DPS - Common Stock Primary Issue,30,27,24,24
Diluted Normalized EPS,103.46,124.65,88.46,84.45
