Period Ending:,202231/12,202131/12,202031/12,201931/12
Total Revenue,20536,23402,20213.5,16510.74
"Revenue 20536 23402.94 20213.5 16510.74  Other Revenue, Total - - - -","Revenue 20536 23402.94 20213.5 16510.74  Other Revenue, Total - - - -","Revenue 20536 23402.94 20213.5 16510.74  Other Revenue, Total - - - -","Revenue 20536 23402.94 20213.5 16510.74  Other Revenue, Total - - - -","Revenue 20536 23402.94 20213.5 16510.74  Other Revenue, Total - - - -"
Revenue,20536,23402.94,20213.5,16510.74
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",12473,15629.47,13967.16,11416.32
Gross Profit,8063,7773.46,6246.33,5094.42
Total Operating Expenses,19289,20565.51,18967.87,15970.99
"Selling/General/Admin. Expenses, Total 6633 5355.89 4618.36 4060.24  Research & Development - - - -  Depreciation / Amortization 190 111.77 131.16 153.72  Interest Expense (Income) - Net Operating -20 - - -  Unusual Expense (Income) - -531.62 251.19 340.72  Other Operating Expenses, Total 13 - - -","Selling/General/Admin. Expenses, Total 6633 5355.89 4618.36 4060.24  Research & Development - - - -  Depreciation / Amortization 190 111.77 131.16 153.72  Interest Expense (Income) - Net Operating -20 - - -  Unusual Expense (Income) - -531.62 251.19 340.72  Other Operating Expenses, Total 13 - - -","Selling/General/Admin. Expenses, Total 6633 5355.89 4618.36 4060.24  Research & Development - - - -  Depreciation / Amortization 190 111.77 131.16 153.72  Interest Expense (Income) - Net Operating -20 - - -  Unusual Expense (Income) - -531.62 251.19 340.72  Other Operating Expenses, Total 13 - - -","Selling/General/Admin. Expenses, Total 6633 5355.89 4618.36 4060.24  Research & Development - - - -  Depreciation / Amortization 190 111.77 131.16 153.72  Interest Expense (Income) - Net Operating -20 - - -  Unusual Expense (Income) - -531.62 251.19 340.72  Other Operating Expenses, Total 13 - - -","Selling/General/Admin. Expenses, Total 6633 5355.89 4618.36 4060.24  Research & Development - - - -  Depreciation / Amortization 190 111.77 131.16 153.72  Interest Expense (Income) - Net Operating -20 - - -  Unusual Expense (Income) - -531.62 251.19 340.72  Other Operating Expenses, Total 13 - - -"
"Selling/General/Admin. Expenses, Total",6633,5355.89,4618.36,4060.24
Research & Development,-,-,-,-
Depreciation / Amortization,190,111.77,131.16,153.72
Interest Expense (Income) - Net Operating,-20,-,-,-
Unusual Expense (Income),-,-531.62,251.19,340.72
"Other Operating Expenses, Total",13,-,-,-
Operating Income,1247,2837.42,1245.62,539.75
"Interest Income (Expense), Net Non-Operating",-,996.27,229.61,-53.15
Gain (Loss) on Sale of Assets,-1,-4.86,-,-
"Other, Net",528,177.89,21.61,-33.93
Net Income Before Taxes,720,4006.73,1496.85,452.67
Provision for Income Taxes,606,1062.84,649.36,309.24
Net Income After Taxes,114,2943.89,847.49,143.43
Minority Interest,813,-168.52,-102.89,-68.51
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,46,2775.37,744.6,74.92
Total Extraordinary Items,-,-,-,-
Net Income,46,2775.37,744.6,74.92
Total Adjustments to Net Income,-,-,-0,-0
Income Available to Common Excluding Extraordinary Items,46,2775.37,744.6,74.92
Dilution Adjustment,-0.601,-,-,-
Diluted Net Income,46.6,2775.37,744.6,74.92
Diluted Weighted Average Shares,-,11.41,11.28,11.3
Diluted EPS Excluding Extraordinary Items,4.07,243.3,66.04,6.63
DPS - Common Stock Primary Issue,20,40,18,14
Diluted Normalized EPS,31.38,219.16,90.28,39.83
