Period Ending:,202331/01,202231/01,202131/01,202031/01
Total Revenue,31244,28057,22012.33,19183.07
"Revenue 31244 28057 22012.33 19183.07  Other Revenue, Total - - - -","Revenue 31244 28057 22012.33 19183.07  Other Revenue, Total - - - -","Revenue 31244 28057 22012.33 19183.07  Other Revenue, Total - - - -","Revenue 31244 28057 22012.33 19183.07  Other Revenue, Total - - - -","Revenue 31244 28057 22012.33 19183.07  Other Revenue, Total - - - -"
Revenue,31244,28057,22012.33,19183.07
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",26409,22945,18182.71,15487.8
Gross Profit,4835,5112,3829.62,3695.27
Total Operating Expenses,30552,26537,21401.7,18439.37
"Selling/General/Admin. Expenses, Total 4143 3592 3203.86 3007.56  Research & Development - - - -  Depreciation / Amortization 234 182 - -  Interest Expense (Income) - Net Operating -169 -123 - -  Unusual Expense (Income) - 18.04 15.13 -56  Other Operating Expenses, Total -65 -59 - -","Selling/General/Admin. Expenses, Total 4143 3592 3203.86 3007.56  Research & Development - - - -  Depreciation / Amortization 234 182 - -  Interest Expense (Income) - Net Operating -169 -123 - -  Unusual Expense (Income) - 18.04 15.13 -56  Other Operating Expenses, Total -65 -59 - -","Selling/General/Admin. Expenses, Total 4143 3592 3203.86 3007.56  Research & Development - - - -  Depreciation / Amortization 234 182 - -  Interest Expense (Income) - Net Operating -169 -123 - -  Unusual Expense (Income) - 18.04 15.13 -56  Other Operating Expenses, Total -65 -59 - -","Selling/General/Admin. Expenses, Total 4143 3592 3203.86 3007.56  Research & Development - - - -  Depreciation / Amortization 234 182 - -  Interest Expense (Income) - Net Operating -169 -123 - -  Unusual Expense (Income) - 18.04 15.13 -56  Other Operating Expenses, Total -65 -59 - -","Selling/General/Admin. Expenses, Total 4143 3592 3203.86 3007.56  Research & Development - - - -  Depreciation / Amortization 234 182 - -  Interest Expense (Income) - Net Operating -169 -123 - -  Unusual Expense (Income) - 18.04 15.13 -56  Other Operating Expenses, Total -65 -59 - -"
"Selling/General/Admin. Expenses, Total",4143,3592,3203.86,3007.56
Research & Development,-,-,-,-
Depreciation / Amortization,234,182,-,-
Interest Expense (Income) - Net Operating,-169,-123,-,-
Unusual Expense (Income),-,18.04,15.13,-56
"Other Operating Expenses, Total",-65,-59,-,-
Operating Income,692,1520,610.63,743.7
"Interest Income (Expense), Net Non-Operating",-,-123.29,-106.17,-93.37
Gain (Loss) on Sale of Assets,-,3,-0.13,0.02
"Other, Net",218,149,3.77,-0.87
Net Income Before Taxes,474,1368,508.1,649.49
Provision for Income Taxes,147,408,158.61,215.35
Net Income After Taxes,327,960,349.5,434.14
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,327,960,349.5,434.14
Total Extraordinary Items,-,-,-,-
Net Income,327,960,349.5,434.14
Total Adjustments to Net Income,-,-,-0,-
Income Available to Common Excluding Extraordinary Items,327,960,349.5,434.14
Dilution Adjustment,-0.236,-0.004,-,-
Diluted Net Income,327.24,960,349.5,434.14
Diluted Weighted Average Shares,5.38,5.33,4,4
Diluted EPS Excluding Extraordinary Items,60.77,180.19,87.37,108.53
DPS - Common Stock Primary Issue,15,-,-,-
Diluted Normalized EPS,58.61,162.24,90,99.17
