Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,28684,29183,23110.59,26155.26
"Revenue 28684 29183 23110.59 26155.26  Other Revenue, Total - - - -","Revenue 28684 29183 23110.59 26155.26  Other Revenue, Total - - - -","Revenue 28684 29183 23110.59 26155.26  Other Revenue, Total - - - -","Revenue 28684 29183 23110.59 26155.26  Other Revenue, Total - - - -","Revenue 28684 29183 23110.59 26155.26  Other Revenue, Total - - - -"
Revenue,28684,29183,23110.59,26155.26
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",21640,22055,17590.98,19384.97
Gross Profit,7044,7128,5519.61,6770.3
Total Operating Expenses,27537,27498.91,22532.09,24946.77
"Selling/General/Admin. Expenses, Total 5280 4908 4386.89 5026.67  Research & Development 437 350 329.05 362.45  Depreciation / Amortization 1110 1059 187.07 170.18  Interest Expense (Income) - Net Operating -188 - - -  Unusual Expense (Income) - -0 38.1 2.5  Other Operating Expenses, Total -742 -726 - -","Selling/General/Admin. Expenses, Total 5280 4908 4386.89 5026.67  Research & Development 437 350 329.05 362.45  Depreciation / Amortization 1110 1059 187.07 170.18  Interest Expense (Income) - Net Operating -188 - - -  Unusual Expense (Income) - -0 38.1 2.5  Other Operating Expenses, Total -742 -726 - -","Selling/General/Admin. Expenses, Total 5280 4908 4386.89 5026.67  Research & Development 437 350 329.05 362.45  Depreciation / Amortization 1110 1059 187.07 170.18  Interest Expense (Income) - Net Operating -188 - - -  Unusual Expense (Income) - -0 38.1 2.5  Other Operating Expenses, Total -742 -726 - -","Selling/General/Admin. Expenses, Total 5280 4908 4386.89 5026.67  Research & Development 437 350 329.05 362.45  Depreciation / Amortization 1110 1059 187.07 170.18  Interest Expense (Income) - Net Operating -188 - - -  Unusual Expense (Income) - -0 38.1 2.5  Other Operating Expenses, Total -742 -726 - -","Selling/General/Admin. Expenses, Total 5280 4908 4386.89 5026.67  Research & Development 437 350 329.05 362.45  Depreciation / Amortization 1110 1059 187.07 170.18  Interest Expense (Income) - Net Operating -188 - - -  Unusual Expense (Income) - -0 38.1 2.5  Other Operating Expenses, Total -742 -726 - -"
"Selling/General/Admin. Expenses, Total",5280,4908,4386.89,5026.67
Research & Development,437,350,329.05,362.45
Depreciation / Amortization,1110,1059,187.07,170.18
Interest Expense (Income) - Net Operating,-188,-,-,-
Unusual Expense (Income),-,-0,38.1,2.5
"Other Operating Expenses, Total",-742,-726,-,-
Operating Income,1147,1684.33,578.5,1208.49
"Interest Income (Expense), Net Non-Operating",-,112.86,-44.77,-247.17
Gain (Loss) on Sale of Assets,1527,544,52.3,-52.08
"Other, Net",-3257,-1253,357.19,36.62
Net Income Before Taxes,2877,2401,943.22,945.87
Provision for Income Taxes,607,652,226.26,264.29
Net Income After Taxes,2270,1750.55,716.96,681.58
Minority Interest,2945,2106,-65.65,-56.75
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,1368,1324.86,651.31,624.83
Total Extraordinary Items,-,-,-,-
Net Income,-,1324,651.31,624.83
Total Adjustments to Net Income,-,-,-0,-0
Income Available to Common Excluding Extraordinary Items,1368,1324.86,651.31,624.83
Dilution Adjustment,-,-,-,-
Diluted Net Income,1368,1324,651.31,624.83
Diluted Weighted Average Shares,4.06,4.1,4.1,4.1
Diluted EPS Excluding Extraordinary Items,336.98,322.73,158.74,152.28
DPS - Common Stock Primary Issue,80,80,80,80
Diluted Normalized EPS,-14.35,228.84,156.12,161.86
