Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,10182,8958,6729,7601.07
"Revenue 10182 8958 6729 7601.07  Other Revenue, Total - - - -","Revenue 10182 8958 6729 7601.07  Other Revenue, Total - - - -","Revenue 10182 8958 6729 7601.07  Other Revenue, Total - - - -","Revenue 10182 8958 6729 7601.07  Other Revenue, Total - - - -","Revenue 10182 8958 6729 7601.07  Other Revenue, Total - - - -"
Revenue,10182,8958,6729,7601.07
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",7787,7095,4766,5501.02
Gross Profit,2395,1863,1963,2100.06
Total Operating Expenses,9089,8312,5999,7612.01
"Selling/General/Admin. Expenses, Total 1302 1217 1233 1383.76  Research & Development - - - -  Depreciation / Amortization 1342 1289 659 -  Interest Expense (Income) - Net Operating -102 -108 -36 -  Unusual Expense (Income) - -49.13 80.57 727.24  Other Operating Expenses, Total -1240 -1181 -623 -","Selling/General/Admin. Expenses, Total 1302 1217 1233 1383.76  Research & Development - - - -  Depreciation / Amortization 1342 1289 659 -  Interest Expense (Income) - Net Operating -102 -108 -36 -  Unusual Expense (Income) - -49.13 80.57 727.24  Other Operating Expenses, Total -1240 -1181 -623 -","Selling/General/Admin. Expenses, Total 1302 1217 1233 1383.76  Research & Development - - - -  Depreciation / Amortization 1342 1289 659 -  Interest Expense (Income) - Net Operating -102 -108 -36 -  Unusual Expense (Income) - -49.13 80.57 727.24  Other Operating Expenses, Total -1240 -1181 -623 -","Selling/General/Admin. Expenses, Total 1302 1217 1233 1383.76  Research & Development - - - -  Depreciation / Amortization 1342 1289 659 -  Interest Expense (Income) - Net Operating -102 -108 -36 -  Unusual Expense (Income) - -49.13 80.57 727.24  Other Operating Expenses, Total -1240 -1181 -623 -","Selling/General/Admin. Expenses, Total 1302 1217 1233 1383.76  Research & Development - - - -  Depreciation / Amortization 1342 1289 659 -  Interest Expense (Income) - Net Operating -102 -108 -36 -  Unusual Expense (Income) - -49.13 80.57 727.24  Other Operating Expenses, Total -1240 -1181 -623 -"
"Selling/General/Admin. Expenses, Total",1302,1217,1233,1383.76
Research & Development,-,-,-,-
Depreciation / Amortization,1342,1289,659,-
Interest Expense (Income) - Net Operating,-102,-108,-36,-
Unusual Expense (Income),-,-49.13,80.57,727.24
"Other Operating Expenses, Total",-1240,-1181,-623,-
Operating Income,1093,646,730,-10.94
"Interest Income (Expense), Net Non-Operating",-,85.19,165.88,52.19
Gain (Loss) on Sale of Assets,-41,37,-34,-
"Other, Net",-30,-194,-62,-5.57
Net Income Before Taxes,1164,803,826,35.68
Provision for Income Taxes,384,217,172,119.68
Net Income After Taxes,780,586,654,-84
Minority Interest,2212,2154,2097,18.8
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,733,499,587,-65.19
Total Extraordinary Items,-,-,-,-
Net Income,733,499,587,-65.19
Total Adjustments to Net Income,-,-,-,-
Income Available to Common Excluding Extraordinary Items,733,499,587,-65.19
Dilution Adjustment,-,-0.533,-,-
Diluted Net Income,733,499.53,587,-65.19
Diluted Weighted Average Shares,13.21,13.22,13.2,13.2
Diluted EPS Excluding Extraordinary Items,55.47,37.77,44.47,-4.94
DPS - Common Stock Primary Issue,15,14,14,14
Diluted Normalized EPS,54.71,27.28,37.82,30.88
