Period Ending:,202231/12,202131/12,202031/12,201931/12
Total Revenue,34274,37627,39639,44043
"Revenue 34274 37627 39639 44043  Other Revenue, Total - - - -","Revenue 34274 37627 39639 44043  Other Revenue, Total - - - -","Revenue 34274 37627 39639 44043  Other Revenue, Total - - - -","Revenue 34274 37627 39639 44043  Other Revenue, Total - - - -","Revenue 34274 37627 39639 44043  Other Revenue, Total - - - -"
Revenue,34274,37627,39639,44043
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",21364,23390,24391,27986
Gross Profit,12910,14237,15248,16057
Total Operating Expenses,32903,34748,37822,42524
"Selling/General/Admin. Expenses, Total 8875 9015 9153 10901  Research & Development 2403 2048 2046 2144  Depreciation / Amortization 2678 376 452 443  Interest Expense (Income) - Net Operating -121 - - -  Unusual Expense (Income) - -82 1778 1050  Other Operating Expenses, Total -2296 1 2 -","Selling/General/Admin. Expenses, Total 8875 9015 9153 10901  Research & Development 2403 2048 2046 2144  Depreciation / Amortization 2678 376 452 443  Interest Expense (Income) - Net Operating -121 - - -  Unusual Expense (Income) - -82 1778 1050  Other Operating Expenses, Total -2296 1 2 -","Selling/General/Admin. Expenses, Total 8875 9015 9153 10901  Research & Development 2403 2048 2046 2144  Depreciation / Amortization 2678 376 452 443  Interest Expense (Income) - Net Operating -121 - - -  Unusual Expense (Income) - -82 1778 1050  Other Operating Expenses, Total -2296 1 2 -","Selling/General/Admin. Expenses, Total 8875 9015 9153 10901  Research & Development 2403 2048 2046 2144  Depreciation / Amortization 2678 376 452 443  Interest Expense (Income) - Net Operating -121 - - -  Unusual Expense (Income) - -82 1778 1050  Other Operating Expenses, Total -2296 1 2 -","Selling/General/Admin. Expenses, Total 8875 9015 9153 10901  Research & Development 2403 2048 2046 2144  Depreciation / Amortization 2678 376 452 443  Interest Expense (Income) - Net Operating -121 - - -  Unusual Expense (Income) - -82 1778 1050  Other Operating Expenses, Total -2296 1 2 -"
"Selling/General/Admin. Expenses, Total",8875,9015,9153,10901
Research & Development,2403,2048,2046,2144
Depreciation / Amortization,2678,376,452,443
Interest Expense (Income) - Net Operating,-121,-,-,-
Unusual Expense (Income),-,-82,1778,1050
"Other Operating Expenses, Total",-2296,1,2,-
Operating Income,1371,2879,1817,1519
"Interest Income (Expense), Net Non-Operating",-,933,1843,1440
Gain (Loss) on Sale of Assets,1198,3530,645,-40
"Other, Net",-3608,149,164,148
Net Income Before Taxes,3781,7491,4469,3067
Provision for Income Taxes,1234,2345,1116,1084
Net Income After Taxes,2547,5146,3353,1983
Minority Interest,14571,-191,-481,-250
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,2817,4955,2872,1733
Total Extraordinary Items,-,-,-,-
Net Income,2817,4955,2872,1733
Total Adjustments to Net Income,-,-2,-1,-1
Income Available to Common Excluding Extraordinary Items,2817,4953,2871,1732
Dilution Adjustment,-,-,-,-
Diluted Net Income,2817,4953,2871,1732
Diluted Weighted Average Shares,33.19,33.57,34.72,35.06
Diluted EPS Excluding Extraordinary Items,84.88,147.54,82.7,49.4
DPS - Common Stock Primary Issue,16,16,16,12
Diluted Normalized EPS,56.76,73.63,107.18,69.51
