Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,50272,-,-,45203
"Revenue 50272 - - 45203  Other Revenue, Total - - - -","Revenue 50272 - - 45203  Other Revenue, Total - - - -","Revenue 50272 - - 45203  Other Revenue, Total - - - -","Revenue 50272 - - 45203  Other Revenue, Total - - - -","Revenue 50272 - - 45203  Other Revenue, Total - - - -"
Revenue,50272,-,-,45203
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",-,-,-,-
Gross Profit,50272,-,-,-
Total Operating Expenses,10387,-,-,9956
"Selling/General/Admin. Expenses, Total 7526 - - 4739  Research & Development - - - -  Depreciation / Amortization 359 - - 280  Interest Expense (Income) - Net Operating -790 - - -  Unusual Expense (Income) - 260 - 132  Other Operating Expenses, Total 3292 - - 4805","Selling/General/Admin. Expenses, Total 7526 - - 4739  Research & Development - - - -  Depreciation / Amortization 359 - - 280  Interest Expense (Income) - Net Operating -790 - - -  Unusual Expense (Income) - 260 - 132  Other Operating Expenses, Total 3292 - - 4805","Selling/General/Admin. Expenses, Total 7526 - - 4739  Research & Development - - - -  Depreciation / Amortization 359 - - 280  Interest Expense (Income) - Net Operating -790 - - -  Unusual Expense (Income) - 260 - 132  Other Operating Expenses, Total 3292 - - 4805","Selling/General/Admin. Expenses, Total 7526 - - 4739  Research & Development - - - -  Depreciation / Amortization 359 - - 280  Interest Expense (Income) - Net Operating -790 - - -  Unusual Expense (Income) - 260 - 132  Other Operating Expenses, Total 3292 - - 4805","Selling/General/Admin. Expenses, Total 7526 - - 4739  Research & Development - - - -  Depreciation / Amortization 359 - - 280  Interest Expense (Income) - Net Operating -790 - - -  Unusual Expense (Income) - 260 - 132  Other Operating Expenses, Total 3292 - - 4805"
"Selling/General/Admin. Expenses, Total",7526,-,-,4739
Research & Development,-,-,-,-
Depreciation / Amortization,359,-,-,280
Interest Expense (Income) - Net Operating,-790,-,-,-
Unusual Expense (Income),-,260,-,132
"Other Operating Expenses, Total",3292,-,-,4805
Operating Income,39885,-,-,35247
"Interest Income (Expense), Net Non-Operating",-,1005,706,708
Gain (Loss) on Sale of Assets,-173,-,-,-
"Other, Net",-1223,-,-,-714
Net Income Before Taxes,41281,-,-,35241
Provision for Income Taxes,12697,-,-,10811
Net Income After Taxes,28584,-,-,24430
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,28584,-,-,24430
Total Extraordinary Items,-,-,-,-
Net Income,28584,-,-,24430
Total Adjustments to Net Income,-,-,-,-
Income Available to Common Excluding Extraordinary Items,28584,-,-,24430
Dilution Adjustment,-,-,-,-
Diluted Net Income,28584,-,-,24430
Diluted Weighted Average Shares,68.72,-,-,68.82
Diluted EPS Excluding Extraordinary Items,415.95,-,-,354.98
DPS - Common Stock Primary Issue,-,133,117,95
Diluted Normalized EPS,377.03,-,-,356.31
