Period Ending:,202231/12,202131/12,202031/12,201931/12
Total Revenue,721,1004,1004.28,1715.19
"Revenue 721 1004.73 1004.28 1715.19  Other Revenue, Total - - - -","Revenue 721 1004.73 1004.28 1715.19  Other Revenue, Total - - - -","Revenue 721 1004.73 1004.28 1715.19  Other Revenue, Total - - - -","Revenue 721 1004.73 1004.28 1715.19  Other Revenue, Total - - - -","Revenue 721 1004.73 1004.28 1715.19  Other Revenue, Total - - - -"
Revenue,721,1004.73,1004.28,1715.19
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",469,731.77,483.19,873.39
Gross Profit,252,272.96,521.09,841.8
Total Operating Expenses,826,1109.33,904.93,1461.66
"Selling/General/Admin. Expenses, Total 357 423.44 422.68 591.11  Research & Development - - - -  Depreciation / Amortization 81 - - -  Interest Expense (Income) - Net Operating -113 - - -  Unusual Expense (Income) - -45.88 -0.94 -2.84  Other Operating Expenses, Total 32 - - -","Selling/General/Admin. Expenses, Total 357 423.44 422.68 591.11  Research & Development - - - -  Depreciation / Amortization 81 - - -  Interest Expense (Income) - Net Operating -113 - - -  Unusual Expense (Income) - -45.88 -0.94 -2.84  Other Operating Expenses, Total 32 - - -","Selling/General/Admin. Expenses, Total 357 423.44 422.68 591.11  Research & Development - - - -  Depreciation / Amortization 81 - - -  Interest Expense (Income) - Net Operating -113 - - -  Unusual Expense (Income) - -45.88 -0.94 -2.84  Other Operating Expenses, Total 32 - - -","Selling/General/Admin. Expenses, Total 357 423.44 422.68 591.11  Research & Development - - - -  Depreciation / Amortization 81 - - -  Interest Expense (Income) - Net Operating -113 - - -  Unusual Expense (Income) - -45.88 -0.94 -2.84  Other Operating Expenses, Total 32 - - -","Selling/General/Admin. Expenses, Total 357 423.44 422.68 591.11  Research & Development - - - -  Depreciation / Amortization 81 - - -  Interest Expense (Income) - Net Operating -113 - - -  Unusual Expense (Income) - -45.88 -0.94 -2.84  Other Operating Expenses, Total 32 - - -"
"Selling/General/Admin. Expenses, Total",357,423.44,422.68,591.11
Research & Development,-,-,-,-
Depreciation / Amortization,81,-,-,-
Interest Expense (Income) - Net Operating,-113,-,-,-
Unusual Expense (Income),-,-45.88,-0.94,-2.84
"Other Operating Expenses, Total",32,-,-,-
Operating Income,-105,-104.6,99.35,253.53
"Interest Income (Expense), Net Non-Operating",-,-78.12,-76.86,-76.48
Gain (Loss) on Sale of Assets,896,-,34.8,12.75
"Other, Net",-1723,6.14,15.02,7.88
Net Income Before Taxes,722,-176.58,72.31,197.68
Provision for Income Taxes,254,48.4,69.73,72.56
Net Income After Taxes,468,-224.98,2.57,125.12
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,468,-224.98,2.57,125.12
Total Extraordinary Items,-,-,-,-
Net Income,468,-224.98,2.57,125.12
Total Adjustments to Net Income,-,-,-0,-
Income Available to Common Excluding Extraordinary Items,468,-224.98,2.57,125.12
Dilution Adjustment,-0.514,-,-,-
Diluted Net Income,468.51,-224.98,2.57,125.12
Diluted Weighted Average Shares,8.09,7.41,8.04,8.55
Diluted EPS Excluding Extraordinary Items,57.89,-30.36,0.32,14.63
DPS - Common Stock Primary Issue,-,12,12,12
Diluted Normalized EPS,-16.29,-34.38,-2.57,13.48
