Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,11960,11882,10752.64,11441.24
"Revenue 11960 11882 10752.64 11441.24  Other Revenue, Total - - - -","Revenue 11960 11882 10752.64 11441.24  Other Revenue, Total - - - -","Revenue 11960 11882 10752.64 11441.24  Other Revenue, Total - - - -","Revenue 11960 11882 10752.64 11441.24  Other Revenue, Total - - - -","Revenue 11960 11882 10752.64 11441.24  Other Revenue, Total - - - -"
Revenue,11960,11882,10752.64,11441.24
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",9665,9421,8725.92,9150.91
Gross Profit,2295,2461,2026.72,2290.33
Total Operating Expenses,11666,11283,10449.14,11011
"Selling/General/Admin. Expenses, Total 1898 1774 1631.8 1776.17  Research & Development - 381 - -  Depreciation / Amortization 490 447 80.06 48.21  Interest Expense (Income) - Net Operating -91 -95 - -  Unusual Expense (Income) - -8.25 11.37 35.7  Other Operating Expenses, Total -296 -645 - -","Selling/General/Admin. Expenses, Total 1898 1774 1631.8 1776.17  Research & Development - 381 - -  Depreciation / Amortization 490 447 80.06 48.21  Interest Expense (Income) - Net Operating -91 -95 - -  Unusual Expense (Income) - -8.25 11.37 35.7  Other Operating Expenses, Total -296 -645 - -","Selling/General/Admin. Expenses, Total 1898 1774 1631.8 1776.17  Research & Development - 381 - -  Depreciation / Amortization 490 447 80.06 48.21  Interest Expense (Income) - Net Operating -91 -95 - -  Unusual Expense (Income) - -8.25 11.37 35.7  Other Operating Expenses, Total -296 -645 - -","Selling/General/Admin. Expenses, Total 1898 1774 1631.8 1776.17  Research & Development - 381 - -  Depreciation / Amortization 490 447 80.06 48.21  Interest Expense (Income) - Net Operating -91 -95 - -  Unusual Expense (Income) - -8.25 11.37 35.7  Other Operating Expenses, Total -296 -645 - -","Selling/General/Admin. Expenses, Total 1898 1774 1631.8 1776.17  Research & Development - 381 - -  Depreciation / Amortization 490 447 80.06 48.21  Interest Expense (Income) - Net Operating -91 -95 - -  Unusual Expense (Income) - -8.25 11.37 35.7  Other Operating Expenses, Total -296 -645 - -"
"Selling/General/Admin. Expenses, Total",1898,1774,1631.8,1776.17
Research & Development,-,381,-,-
Depreciation / Amortization,490,447,80.06,48.21
Interest Expense (Income) - Net Operating,-91,-95,-,-
Unusual Expense (Income),-,-8.25,11.37,35.7
"Other Operating Expenses, Total",-296,-645,-,-
Operating Income,294,599,303.5,430.24
"Interest Income (Expense), Net Non-Operating",-,-97.77,-117.26,-60.6
Gain (Loss) on Sale of Assets,2,0.05,0.01,1.3
"Other, Net",-11,55,92.06,23.17
Net Income Before Taxes,303,544,278.3,394.11
Provision for Income Taxes,115,117,53.77,173.17
Net Income After Taxes,188,427,224.53,220.94
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,188,427,224.53,220.94
Total Extraordinary Items,-,-,-,-
Net Income,188,427,224.53,220.94
Total Adjustments to Net Income,-,-,-0,-
Income Available to Common Excluding Extraordinary Items,188,427,224.53,220.94
Dilution Adjustment,-,-,-,-
Diluted Net Income,188,427,224.53,220.94
Diluted Weighted Average Shares,9.08,8.46,8.43,8.42
Diluted EPS Excluding Extraordinary Items,20.72,50.47,26.64,26.24
DPS - Common Stock Primary Issue,-,8,8,8
Diluted Normalized EPS,26.31,39.52,27.73,28.53
