Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,55890,48389,50533,53073
"Revenue 55890 48389 50533 53073  Other Revenue, Total - - - -","Revenue 55890 48389 50533 53073  Other Revenue, Total - - - -","Revenue 55890 48389 50533 53073  Other Revenue, Total - - - -","Revenue 55890 48389 50533 53073  Other Revenue, Total - - - -","Revenue 55890 48389 50533 53073  Other Revenue, Total - - - -"
Revenue,55890,48389,50533,53073
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",44309,38464,39633,42016
Gross Profit,11581,9925,10900,11057
Total Operating Expenses,49189,43045,44106,46651
"Selling/General/Admin. Expenses, Total 4880 4469 4370 4514  Research & Development - 187 177 -  Depreciation / Amortization 568 761 810 100  Interest Expense (Income) - Net Operating -4 -4 -4 -  Unusual Expense (Income) - 40 - 20  Other Operating Expenses, Total -564 -832 -880 1","Selling/General/Admin. Expenses, Total 4880 4469 4370 4514  Research & Development - 187 177 -  Depreciation / Amortization 568 761 810 100  Interest Expense (Income) - Net Operating -4 -4 -4 -  Unusual Expense (Income) - 40 - 20  Other Operating Expenses, Total -564 -832 -880 1","Selling/General/Admin. Expenses, Total 4880 4469 4370 4514  Research & Development - 187 177 -  Depreciation / Amortization 568 761 810 100  Interest Expense (Income) - Net Operating -4 -4 -4 -  Unusual Expense (Income) - 40 - 20  Other Operating Expenses, Total -564 -832 -880 1","Selling/General/Admin. Expenses, Total 4880 4469 4370 4514  Research & Development - 187 177 -  Depreciation / Amortization 568 761 810 100  Interest Expense (Income) - Net Operating -4 -4 -4 -  Unusual Expense (Income) - 40 - 20  Other Operating Expenses, Total -564 -832 -880 1","Selling/General/Admin. Expenses, Total 4880 4469 4370 4514  Research & Development - 187 177 -  Depreciation / Amortization 568 761 810 100  Interest Expense (Income) - Net Operating -4 -4 -4 -  Unusual Expense (Income) - 40 - 20  Other Operating Expenses, Total -564 -832 -880 1"
"Selling/General/Admin. Expenses, Total",4880,4469,4370,4514
Research & Development,-,187,177,-
Depreciation / Amortization,568,761,810,100
Interest Expense (Income) - Net Operating,-4,-4,-4,-
Unusual Expense (Income),-,40,-,20
"Other Operating Expenses, Total",-564,-832,-880,1
Operating Income,6701,5344,6427,6422
"Interest Income (Expense), Net Non-Operating",-,204,128,303
Gain (Loss) on Sale of Assets,38,-,-,-
"Other, Net",-239,-296,-314,271
Net Income Before Taxes,6902,5640,6741,6996
Provision for Income Taxes,2206,1846,2125,2257
Net Income After Taxes,4696,3794,4616,4739
Minority Interest,394,362,366,-28
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,4680,3793,4600,4711
Total Extraordinary Items,-,-,-,-
Net Income,4680,3793,4600,4711
Total Adjustments to Net Income,-,-,-,-2
Income Available to Common Excluding Extraordinary Items,4680,3793,4600,4709
Dilution Adjustment,-,-,-,-
Diluted Net Income,4680,3793,4600,4709
Diluted Weighted Average Shares,49.79,50.84,51.27,51.75
Diluted EPS Excluding Extraordinary Items,94,74.61,89.72,90.99
DPS - Common Stock Primary Issue,36,30,30,30
Diluted Normalized EPS,90.31,69.32,81.86,91.25
