Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,9410,8339,7967.84,8350.61
"Revenue 9410 8339 7967.84 8350.61  Other Revenue, Total - - - -","Revenue 9410 8339 7967.84 8350.61  Other Revenue, Total - - - -","Revenue 9410 8339 7967.84 8350.61  Other Revenue, Total - - - -","Revenue 9410 8339 7967.84 8350.61  Other Revenue, Total - - - -","Revenue 9410 8339 7967.84 8350.61  Other Revenue, Total - - - -"
Revenue,9410,8339,7967.84,8350.61
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",7332,6578,6336.34,7223.74
Gross Profit,2078,1761,1631.5,1126.87
Total Operating Expenses,8821,8004,7756.39,8616.94
"Selling/General/Admin. Expenses, Total 1489 1426 1419.05 1403.66  Research & Development - - - -  Depreciation / Amortization 26 24 - -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 1.15 1 -10.46  Other Operating Expenses, Total -32 -24 - -","Selling/General/Admin. Expenses, Total 1489 1426 1419.05 1403.66  Research & Development - - - -  Depreciation / Amortization 26 24 - -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 1.15 1 -10.46  Other Operating Expenses, Total -32 -24 - -","Selling/General/Admin. Expenses, Total 1489 1426 1419.05 1403.66  Research & Development - - - -  Depreciation / Amortization 26 24 - -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 1.15 1 -10.46  Other Operating Expenses, Total -32 -24 - -","Selling/General/Admin. Expenses, Total 1489 1426 1419.05 1403.66  Research & Development - - - -  Depreciation / Amortization 26 24 - -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 1.15 1 -10.46  Other Operating Expenses, Total -32 -24 - -","Selling/General/Admin. Expenses, Total 1489 1426 1419.05 1403.66  Research & Development - - - -  Depreciation / Amortization 26 24 - -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 1.15 1 -10.46  Other Operating Expenses, Total -32 -24 - -"
"Selling/General/Admin. Expenses, Total",1489,1426,1419.05,1403.66
Research & Development,-,-,-,-
Depreciation / Amortization,26,24,-,-
Interest Expense (Income) - Net Operating,-,-,-,-
Unusual Expense (Income),-,1.15,1,-10.46
"Other Operating Expenses, Total",-32,-24,-,-
Operating Income,589,335,211.45,-266.34
"Interest Income (Expense), Net Non-Operating",-,2.81,2.36,3.22
Gain (Loss) on Sale of Assets,-8,0.01,-,-
"Other, Net",2,-17,26.64,8.16
Net Income Before Taxes,595,352,240.45,-254.95
Provision for Income Taxes,215,113,72.81,18.96
Net Income After Taxes,380,239,167.64,-273.91
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,380,239,167.64,-273.91
Total Extraordinary Items,-,-,-,-
Net Income,380,239,167.64,-273.91
Total Adjustments to Net Income,-,-,-0,-0
Income Available to Common Excluding Extraordinary Items,380,239,167.63,-273.91
Dilution Adjustment,-,-,-,-
Diluted Net Income,380,239,167.63,-273.91
Diluted Weighted Average Shares,3.41,3.41,3.4,3.47
Diluted EPS Excluding Extraordinary Items,111.53,70.17,49.25,-78.98
DPS - Common Stock Primary Issue,24,15,13,13
Diluted Normalized EPS,110.79,64.78,74.61,-56.25
